x_fit,y_fit
1819.4092146024427,1.0
1819.4095719127265,1.0
1819.4099292230105,1.0
1819.4102865332943,1.0
1819.4106438435783,1.0
1819.4110011538621,1.0
1819.4113584641461,1.0
1819.4117157744301,1.0
1819.412073084714,1.0
1819.412430394998,1.0
1819.4127877052817,1.0
1819.4131450155658,1.0
1819.4135023258495,1.0
1819.4138596361336,1.0
1819.4142169464174,1.0
1819.4145742567014,1.0
1819.4149315669852,1.0
1819.4152888772692,1.0
1819.415646187553,1.0
1819.416003497837,1.0
1819.4163608081208,1.0
1819.4167181184048,1.0
1819.4170754286886,1.0
1819.4174327389726,1.0
1819.4177900492564,1.0
1819.4181473595404,1.0
1819.4185046698242,1.0
1819.4188619801082,1.0
1819.419219290392,1.0
1819.419576600676,1.0
1819.4199339109598,1.0
1819.4202912212438,1.0
1819.4206485315276,1.0
1819.4210058418116,1.0
1819.4213631520956,1.0
1819.4217204623794,1.0
1819.4220777726634,1.0
1819.4224350829472,1.0
1819.4227923932312,1.0
1819.423149703515,1.0
1819.423507013799,1.0
1819.4238643240828,1.0
1819.4242216343669,1.0
1819.4245789446506,1.0
1819.4249362549347,1.0
1819.4252935652185,1.0
1819.4256508755025,1.0
1819.4260081857863,1.0
1819.4263654960703,1.0
1819.426722806354,1.0
1819.427080116638,1.0
1819.4274374269219,1.0
1819.4277947372059,1.0
1819.4281520474897,1.0
1819.4285093577737,1.0
1819.4288666680575,1.0
1819.4292239783415,1.0
1819.4295812886253,1.0
1819.4299385989093,1.0
1819.430295909193,1.0
1819.430653219477,1.0
1819.4310105297611,1.0
1819.431367840045,1.0
1819.431725150329,1.0
1819.4320824606127,1.0
1819.4324397708967,1.0
1819.4327970811805,1.0
1819.4331543914645,1.0
1819.4335117017483,1.0
1819.4338690120323,1.0
1819.4342263223161,1.0
1819.4345836326002,1.0
1819.434940942884,1.0
1819.435298253168,1.0
1819.4356555634517,1.0
1819.4360128737358,1.0
1819.4363701840196,1.0
1819.4367274943036,1.0
1819.4370848045874,1.0
1819.4374421148714,1.0
1819.4377994251552,1.0
1819.4381567354392,1.0
1819.438514045723,1.0
1819.438871356007,1.0
1819.4392286662908,1.0
1819.4395859765748,1.0
1819.4399432868586,1.0
1819.4403005971426,1.0
1819.4406579074266,1.0
1819.4410152177104,1.0
1819.4413725279944,1.0
1819.4417298382782,1.0
1819.4420871485622,1.0
1819.442444458846,1.0
1819.44280176913,1.0
1819.4431590794138,1.0
1819.4435163896978,1.0
1819.4438736999816,1.0
1819.4442310102656,1.0
1819.4445883205494,1.0
1819.4449456308334,1.0
1819.4453029411172,1.0
1819.4456602514013,1.0
1819.446017561685,1.0
1819.446374871969,1.0
1819.4467321822528,1.0
1819.4470894925369,1.0
1819.4474468028207,1.0
1819.4478041131047,1.0
1819.4481614233885,1.0
1819.4485187336725,1.0
1819.4488760439563,1.0
1819.4492333542403,1.0
1819.449590664524,1.0
1819.449947974808,1.0
1819.450305285092,1.0
1819.450662595376,1.0
1819.45101990566,1.0
1819.4513772159437,1.0
1819.4517345262277,1.0
1819.4520918365115,1.0
1819.4524491467955,1.0
1819.4528064570793,1.0
1819.4531637673633,1.0
1819.453521077647,1.0
1819.4538783879311,1.0
1819.454235698215,1.0
1819.454593008499,1.0
1819.4549503187827,1.0
1819.4553076290667,1.0
1819.4556649393505,1.0
1819.4560222496345,1.0
1819.4563795599183,1.0
1819.4567368702023,1.0
1819.4570941804861,1.0
1819.4574514907702,1.0
1819.457808801054,1.0
1819.458166111338,1.0
1819.4585234216217,1.0
1819.4588807319058,1.0
1819.4592380421896,1.0
1819.4595953524736,1.0
1819.4599526627576,1.0
1819.4603099730414,1.0
1819.4606672833254,1.0
1819.4610245936092,1.0
1819.4613819038932,1.0
1819.461739214177,1.0
1819.462096524461,1.0
1819.4624538347448,1.0
1819.4628111450288,1.0
1819.4631684553126,1.0
1819.4635257655966,0.9999999999999999
1819.4638830758804,0.9999999999999999
1819.4642403861644,0.9999999999999999
1819.4645976964482,0.9999999999999999
1819.4649550067322,0.9999999999999998
1819.465312317016,0.9999999999999998
1819.4656696273,0.9999999999999998
1819.4660269375838,0.9999999999999997
1819.4663842478678,0.9999999999999996
1819.4667415581516,0.9999999999999994
1819.4670988684356,0.9999999999999993
1819.4674561787194,0.9999999999999992
1819.4678134890034,0.999999999999999
1819.4681707992872,0.9999999999999988
1819.4685281095713,0.9999999999999984
1819.468885419855,0.999999999999998
1819.469242730139,0.9999999999999976
1819.469600040423,0.999999999999997
1819.4699573507069,0.9999999999999962
1819.4703146609909,0.9999999999999953
1819.4706719712747,0.9999999999999942
1819.4710292815587,0.9999999999999929
1819.4713865918425,0.9999999999999912
1819.4717439021265,0.9999999999999891
1819.4721012124103,0.9999999999999866
1819.4724585226943,0.9999999999999833
1819.472815832978,0.9999999999999795
1819.473173143262,0.9999999999999746
1819.473530453546,0.9999999999999687
1819.47388776383,0.9999999999999615
1819.4742450741137,0.9999999999999526
1819.4746023843977,0.9999999999999416
1819.4749596946815,0.9999999999999283
1819.4753170049655,0.9999999999999118
1819.4756743152493,0.9999999999998918
1819.4760316255333,0.9999999999998671
1819.476388935817,0.999999999999837
1819.4767462461011,0.9999999999998004
1819.477103556385,0.9999999999997555
1819.477460866669,0.9999999999997008
1819.4778181769527,0.9999999999996341
1819.4781754872367,0.9999999999995528
1819.4785327975205,0.9999999999994539
1819.4788901078045,0.9999999999993334
1819.4792474180886,0.999999999999187
1819.4796047283724,0.9999999999990091
1819.4799620386564,0.9999999999987931
1819.4803193489402,0.999999999998531
1819.4806766592242,0.9999999999982131
1819.481033969508,0.9999999999978278
1819.481391279792,0.9999999999973614
1819.4817485900758,0.999999999996797
1819.4821059003598,0.9999999999961144
1819.4824632106436,0.9999999999952895
1819.4828205209276,0.9999999999942935
1819.4831778312114,0.9999999999930913
1819.4835351414954,0.9999999999916416
1819.4838924517792,0.9999999999898943
1819.4842497620632,0.9999999999877902
1819.484607072347,0.9999999999852578
1819.484964382631,0.9999999999822121
1819.4853216929148,0.9999999999785517
1819.4856790031988,0.9999999999741555
1819.4860363134826,0.999999999968879
1819.4863936237666,0.9999999999625506
1819.4867509340504,0.9999999999549656
1819.4871082443344,0.9999999999458806
1819.4874655546182,0.9999999999350068
1819.4878228649022,0.9999999999220005
1819.488180175186,0.9999999999064545
1819.48853748547,0.9999999998878856
1819.488894795754,0.999999999865721
1819.4892521060378,0.9999999998392826
1819.4896094163219,0.9999999998077682
1819.4899667266056,0.999999999770229
1819.4903240368897,0.9999999997255438
1819.4906813471734,0.9999999996723887
1819.4910386574575,0.999999999609202
1819.4913959677413,0.999999999534142
1819.4917532780253,0.9999999994450388
1819.492110588309,0.9999999993393377
1819.492467898593,0.9999999992140333
1819.4928252088769,0.9999999990655918
1819.4931825191609,0.9999999988898621
1819.4935398294447,0.999999998681971
1819.4938971397287,0.9999999984362015
1819.4942544500125,0.9999999981458518
1819.4946117602965,0.9999999978030717
1819.4949690705803,0.999999997398672
1819.4953263808643,0.999999996921904
1819.495683691148,0.9999999963602044
1819.496041001432,0.9999999956988993
1819.496398311716,0.9999999949208618
1819.496755622,0.999999994006117
1819.4971129322837,0.999999992931386
1819.4974702425677,0.9999999916695573
1819.4978275528515,0.9999999901890811
1819.4981848631355,0.9999999884532679
1819.4985421734195,0.9999999864194835
1819.4988994837033,0.9999999840382213
1819.4992567939873,0.9999999812520376
1819.4996141042711,0.9999999779943266
1819.4999714145551,0.9999999741879174
1819.500328724839,0.9999999697434625
1819.500686035123,0.9999999645575934
1819.5010433454067,0.9999999585108081
1819.5014006556908,0.9999999514650547
1819.5017579659745,0.9999999432609696
1819.5021152762586,0.9999999337147237
1819.5024725865424,0.9999999226144225
1819.5028298968264,0.9999999097160023
1819.5031872071102,0.9999998947385541
1819.5035445173942,0.9999998773590016
1819.503901827678,0.9999998572060461
1819.504259137962,0.9999998338532856
1819.5046164482458,0.9999998068114014
1819.5049737585298,0.9999997755192923
1819.5053310688136,0.9999997393340228
1819.5056883790976,0.999999697519437
1819.5060456893814,0.9999996492332717
1819.5064029996654,0.9999995935125818
1819.5067603099492,0.9999995292572725
1819.5071176202332,0.9999994552115052
1819.507474930517,0.9999993699427239
1819.507832240801,0.999999271818013
1819.508189551085,0.9999991589774739
1819.5085468613688,0.9999990293042663
1819.5089041716528,0.9999988803909255
1819.5092614819366,0.9999987095015274
1819.5096187922206,0.9999985135292213
1819.5099761025044,0.999998288948609
1819.5103334127884,0.9999980317623849
1819.5106907230722,0.9999977374416028
1819.5110480333562,0.9999974008588604
1819.51140534364,0.9999970162136307
1819.511762653924,0.9999965769488863
1819.5121199642078,0.9999960756580866
1819.5124772744919,0.9999955039814984
1819.5128345847756,0.999994852490737
1819.5131918950597,0.9999941105602923
1819.5135492053435,0.999993266224711
1819.5139065156275,0.9999923060199606
1819.5142638259113,0.9999912148073989
1819.5146211361953,0.9999899755785936
1819.514978446479,0.9999885692391293
1819.515335756763,0.9999869743693299
1819.5156930670469,0.9999851669597007
1819.5160503773309,0.9999831201186531
1819.5164076876147,0.9999808037499422
1819.5167649978987,0.9999781841969665
1819.5171223081825,0.9999752238509324
1819.5174796184665,0.9999718807195651
1819.5178369287505,0.9999681079528945
1819.5181942390343,0.9999638533222849
1819.5185515493183,0.9999590586486591
1819.518908859602,0.9999536591755932
1819.5192661698861,0.999947582882548
1819.51962348017,0.9999407497333522
1819.519980790454,0.9999330708545089
1819.5203381007377,0.9999244476377902
1819.5206954110217,0.9999147707609524
1819.5210527213055,0.9999039191203347
1819.5214100315895,0.9998917586683818
1819.5217673418733,0.9998781411491101
1819.5221246521573,0.9998629027237137
1819.5224819624411,0.9998458624785607
1819.5228392727252,0.9998268208068846
1819.523196583009,0.9998055576556403
1819.523553893293,0.9997818306279047
1819.5239112035767,0.9997553729315157
1819.5242685138608,0.9997258911633857
1819.5246258241446,0.9996930629194376
1819.5249831344286,0.9996565342186585
1819.5253404447124,0.9996159167305284
1819.5256977549964,0.9995707847934071
1819.5260550652802,0.9995206722125373
1819.5264123755642,0.9994650688243923
1819.526769685848,0.9994034168155629
1819.527126996132,0.999335106782145
1819.527484306416,0.999259473517496
1819.5278416166998,0.9991757915140387
1819.5281989269838,0.9990832701658708
1819.5285562372676,0.9989810486592495
1819.5289135475516,0.9988681905359572
1819.5292708578354,0.9987436779179333
1819.5296281681194,0.9986064053777813
1819.5299854784032,0.9984551734444485
1819.5303427886872,0.9982886817288849
1819.530700098971,0.9981055216603534
1819.531057409255,0.997904168818758
1819.5314147195388,0.9976829748556216
1819.5317720298228,0.9974401589900658
1819.5321293401066,0.9971737990750663
1819.5324866503906,0.996881822221799
1819.5328439606744,0.9965619949807712
1819.5332012709584,0.9962119130695486
1819.5335585812422,0.9958289906500664
1819.5339158915262,0.9954104491479148
1819.53427320181,0.9949533056218487
1819.534630512094,0.9944543606791068
1819.5349878223778,0.9939101859511128
1819.5353451326619,0.9933171111289837
1819.5357024429456,0.992671210580875
1819.5360597532297,0.9919682895550809
1819.5364170635135,0.9912038699995825
1819.5367743737975,0.9903731760070897
1819.5371316840815,0.989471118925594
1819.5374889943653,0.9884922821533814
1819.5378463046493,0.9874309056570757
1819.538203614933,0.9862808702595574
1819.538560925217,0.9850356817255811
1819.538918235501,0.9836884547156592
1819.539275545785,0.9822318966392698
1819.5396328560687,0.9806582914928604
1819.5399901663527,0.978959483720648
1819.5403474766365,0.9771268621992576
1819.5407047869205,0.9751513443910713
1819.5410620972043,0.9730233607839627
1819.5414194074883,0.9707328396688135
1819.541776717772,0.9682691923900256
1819.5421340280561,0.9656212991262786
1819.54249133834,0.9627774953549912
1819.542848648624,0.9597255590625392
1819.5432059589077,0.9564526988723965
1819.5435632691917,0.9529455431565753
1819.5439205794755,0.9491901303214253
1819.5442778897595,0.9451719003345241
1819.5446352000433,0.9408756877024818
1819.5449925103273,0.9362857159652622
1819.5453498206111,0.9313855939351212
1819.5457071308952,0.9261583137415912
1819.546064441179,0.9205862509280266
1819.546421751463,0.9146511666533428
1819.546779061747,0.9083342122564787
1819.5471363720308,0.9016159362542138
1819.5474936823148,0.8944762939567932
1819.5478509925986,0.8868946599040027
1819.5482083028826,0.8788498431616872
1819.5485656131664,0.8703201057690861
1819.5489229234504,0.861283184326254
1819.5492802337342,0.8517163150243674
1819.5496375440182,0.8415962620769151
1819.549994854302,0.830899349860492
1819.550352164586,0.8196014986853362
1819.5507094748698,0.8076782645071845
1819.5510667851538,0.7951048824557956
1819.5514240954376,0.7818563144913793
1819.5517814057216,0.7679073010123527
1819.5521387160054,0.7532324167220936
1819.5524960262894,0.7378061305189748
1819.5528533365732,0.7216028697106536
1819.5532106468572,0.7045970882506312
1819.553567957141,0.6867633392884758
1819.553925267425,0.6680763516585841
1819.5542825777088,0.6485111105867956
1819.5546398879928,0.6280429421601875
1819.5549971982766,0.6066476018253202
1819.5553545085606,0.5843013663749836
1819.5557118188444,0.5609811296733952
1819.5560691291284,0.5366645014897726
1819.5564264394125,0.5113299096580539
1819.5567837496963,0.4849567049539306
1819.5571410599803,0.45752526854505104
1819.557498370264,0.42901712189434227
1819.557855680548,0.3994150383534948
1819.5582129908319,0.3687031566314988
1819.5585703011159,0.33686709517191404
1819.5589276113997,0.30389406763048665
1819.5592849216837,0.2697729983910261
1819.5596422319675,0.23449463830772233
1819.5599995422515,0.1980516795194034
1819.5603568525353,0.16043886952683828
1819.5607141628193,0.12165312329145161
1819.561071473103,0.08169363355719916
1819.561428783387,0.040561978074052485
1819.561786093671,-0.0017377760554915245
1819.562143403955,-0.045198972299214324
1819.5625007142387,-0.08981226863601877
1819.5628580245227,-0.1355655469669499
1819.5632153348065,-0.18244382770407563
1819.5635726450905,-0.23042919103646975
1819.5639299553743,-0.27950070452797915
1819.5642872656583,-0.3296343585788939
1819.564644575942,-0.38080300934077616
1819.5650018862261,-0.4329763306339349
1819.56535919651,-0.4861207743787703
1819.565716506794,-0.5401995410913856
1819.566073817078,-0.5951725598995115
1819.5664311273617,-0.6509964793661525
1819.5667884376458,-0.7076246692162069
1819.5671457479295,-0.7650072329787772
1819.5675030582136,-0.8230910327838126
1819.5678603684973,-0.8818197254926632
1819.5682176787814,-0.941133811580972
1819.5685749890652,-1.0009706957930695
1819.5689322993492,-1.061264760911159
1819.569289609633,-1.1219474535258191
1819.569646919917,-1.1829473830611428
1819.5700042302008,-1.2441904328045368
1819.5703615404848,-1.3055998840913592
1819.5707188507686,-1.3670965522568812
1819.5710761610526,-1.4285989353914799
1819.5714334713364,-1.4900233743761073
1819.5717907816204,-1.5512842251109182
1819.5721480919042,-1.6122940412840743
1819.5725054021882,-1.672963768464518
1819.572862712472,-1.7332029477445952
1819.573220022756,-1.7929199295840017
1819.5735773330398,-1.852022095972254
1819.5739346433238,-1.9104160914285413
1819.5742919536076,-1.9680080608634554
1819.5746492638916,-2.0247038946915716
1819.5750065741754,-2.0804094791459136
1819.5753638844594,-2.13503095205911
1819.5757211947434,-2.1884749620447743
1819.5760785050272,-2.2406489309928994
1819.5764358153112,-2.291461318490946
1819.576793125595,-2.340821886815339
1819.577150435879,-2.3886419662445015
1819.5775077461628,-2.434834718615159
1819.5778650564469,-2.4793153990346894
1819.5782223667306,-2.522001613681474
1819.5785796770147,-2.5628135735376514
1819.5789369872984,-2.6016743420620356
1819.5792942975825,-2.638510076596069
1819.5796516078663,-2.6732502616169294
1819.5800089181503,-2.705827933596512
1819.580366228434,-2.7361798957166954
1819.580723538718,-2.7642469221828185
1819.5810808490019,-2.7899739505506167
1819.5814381592859,-2.8133102618085193
1819.5817954695697,-2.8342096468219222
1819.5821527798537,-2.8526305588968848
1819.5825100901375,-2.8685362512850174
1819.5828674004215,-2.8818948994165035
1819.5832247107053,-2.8926797069185843
1819.5835820209893,-2.90086899524776
1819.583939331273,-2.9064462762451364
1819.584296641557,-2.9094003074937604
1819.584653951841,-2.9097251300517133
1819.585011262125,-2.9074200884968135
1819.585368572409,-2.902489833124672
1819.5857258826927,-2.8949443043241256
1819.5860831929767,-2.884798699159804
1819.5864405032605,-2.8720734204085647
1819.5867978135445,-2.856794008140399
1819.5871551238283,-2.838991054370066
1819.5875124341123,-2.8187001009205885
1819.5878697443961,-2.7959615212857787
1819.5882270546801,-2.7708203866803034
1819.588584364964,-2.743326317310852
1819.588941675248,-2.7135333190940405
1819.5892989855317,-2.6814996070829094
1819.5896562958158,-2.6472874158521478
1819.5900136060995,-2.6109627983104318
1819.5903709163836,-2.57259541319987
1819.5907282266674,-2.532258302932623
1819.5910855369514,-2.490027662018433
1819.5914428472352,-2.4459825978874408
1819.5918001575192,-2.400204884338737
1819.592157467803,-2.3527787095441526
1819.592514778087,-2.3037904187970333
1819.5928720883708,-2.253328254030374
1819.5932293986548,-2.2014820902361003
1819.5935867089386,-2.1483431708741616
1819.5939440192226,-2.094003842328754
1819.5943013295064,-2.038557289534362
1819.5946586397904,-1.9820972727392565
1819.5950159500744,-1.9247178674971441
1819.5953732603582,-1.8665132080089393
1819.5957305706422,-1.807577235109155
1819.596087880926,-1.7480034501984116
1819.59644519121,-1.6878846750606646
1819.5968025014938,-1.6273128195533189
1819.5971598117778,-1.566378656732851
1819.5975171220616,-1.5051716073586272
1819.5978744323456,-1.4437795332063001
1819.5982317426294,-1.3822885410343302
1819.5985890529134,-1.320782796502162
1819.5989463631972,-1.2593443497698238
1819.5993036734812,-1.198052971946026
1819.599660983765,-1.1369860039896316
1819.600018294049,-1.0762182171044339
1819.6003756043328,-1.0158216860996645
1819.6007329146169,-0.9558656746361174
1819.6010902249006,-0.8964165336937131
1819.6014475351847,-0.8375376120700495
1819.6018048454685,-0.7792891801082447
1819.6021621557525,-0.7217283653652398
1819.6025194660363,-0.6649091012834893
1819.6028767763203,-0.6088820874926502
1819.603234086604,-0.5536947626736841
1819.603591396888,-0.49939128854277337
1819.6039487071719,-0.44601254576411975
1819.6043060174559,-0.39359614029627177
1819.60466332774,-0.3421764208344147
1819.6050206380237,-0.2917845060443922
1819.6053779483077,-0.24244832146828532
1819.6057352585915,-0.19419264590347884
1819.6060925688755,-0.14703916593883193
1819.6064498791593,-0.10100653907221635
1819.6068071894433,-0.0561104638645773
1819.607164499727,-0.012363757515157392
1819.6075218100111,0.03022356066361942
1819.607879120295,0.07164417954767432
1819.608236430579,0.11189340176232043
1819.6085937408627,0.15096904422732105
1819.6089510511467,0.18887133511699494
1819.6093083614305,0.22560280699659085
1819.6096656717145,0.26116818750181703
1819.6100229819983,0.29557428734864777
1819.6103802922823,0.3288298869658356
1819.6107376025661,0.3609456215533865
1819.6110949128501,0.39193386577655653
1819.611452223134,0.4218086179062098
1819.611809533418,0.4505853845257519
1819.6121668437017,0.47828106561583883
1819.6125241539858,0.504913841043187
1819.6128814642695,0.5305030582592025
1819.6132387745536,0.5550691221382094
1819.6135960848374,0.5786333867510396
1819.6139533951214,0.6012180499063655
1819.6143107054054,0.622846050255905
1819.6146680156892,0.643540967605039
1819.6150253259732,0.6633269264915787
1819.615382636257,0.6822285031168046
1819.615739946541,0.7002706361216472
1819.6160972568248,0.7174785409668787
1819.6164545671088,0.7338776284245292
1819.6168118773926,0.749493426909783
1819.6171691876766,0.7643515090773653
1819.6175264979604,0.7784774223982847
1819.6178838082444,0.7918966240637517
1819.6182411185282,0.804634419920939
1819.6185984288122,0.8167159077168052
1819.618955739096,0.8281659243461259
1819.61931304938,0.8390089973163369
1819.6196703596638,0.8492693001198048
1819.6200276699478,0.8589706116697016
1819.6203849802316,0.8681362794877407
1819.6207422905156,0.8767891867507333
1819.6210996007994,0.8849517228850895
1819.6214569110834,0.8926457577740795
1819.6218142213672,0.899892619271009
1819.6221715316512,0.9067130740477877
1819.622528841935,0.9131273114790694
1819.622886152219,0.9191549305625482
1819.6232434625028,0.9248149295853518
1819.6236007727869,0.9301256985142019
1819.6239580830709,0.9351050138345522
1819.6243153933547,0.9397700357774345
1819.6246727036387,0.9441373077375375
1819.6250300139225,0.9482227577039761
1819.6253873242065,0.9520417016222968
1819.6257446344903,0.9556088484521275
1819.6261019447743,0.9589383068570722
1819.626459255058,0.9620435933055582
1819.626816565342,0.9649376415162758
1819.6271738756259,0.9676328130454167
1819.62753118591,0.9701409089492282
1819.6278884961937,0.9724731823379371
1819.6282458064777,0.974640351756715
1819.6286031167615,0.9766526152286027
1819.6289604270455,0.9785196648989959
1819.6293177373293,0.9802507021351748
1819.6296750476133,0.981854453025728
1819.630032357897,0.9833391841513566
1819.6303896681811,0.9847127185780569
1819.630746978465,0.9859824519613862
1819.631104288749,0.9871553687195017
1819.6314615990327,0.988238058179924
1819.6318189093167,0.9892367306646441
1819.6321762196005,0.990157233433666
1819.6325335298845,0.9910050664585089
1819.6328908401683,0.9917853979596971
1819.6332481504523,0.992503079686439
1819.6336054607364,0.9931626618855942
1819.6339627710202,0.9937684079416066
1819.6343200813042,0.9943243086542558
1819.634677391588,0.9948340961280616
1819.635034701872,0.9953012572629639
1819.6353920121558,0.9957290468194687
1819.6357493224398,0.9961205000561111
1819.6361066327236,0.9964784449201486
1819.6364639430076,0.9968055137935858
1819.6368212532914,0.9971041547824641
1819.6371785635754,0.997376642555111
1819.6375358738592,0.9976250887231995
1819.6378931841432,0.9978514517742683
1819.638250494427,0.9980575465544409
1819.638607804711,0.9982450533123507
1819.6389651149948,0.9984155263069605
1819.6393224252788,0.998570401992075
1819.6396797355626,0.9987110067833516
1819.6400370458466,0.9988385644218812
1819.6403943561304,0.9989542029425226
1819.6407516664144,0.9990589612618771
1819.6411089766982,0.9991537953958168
1819.6414662869822,0.9992395843218721
1819.641823597266,0.9993171354975625
1819.64218090755,0.9993871900500558
1819.6425382178338,0.9994504276489439
1819.6428955281178,0.9995074710773104
1819.6432528384018,0.9995588905132287
1819.6436101486856,0.9996052075362084
1819.6439674589697,0.9996468988713747
1819.6443247692534,0.9996843998842367
1819.6446820795375,0.999718107839536
1819.6450393898212,0.9997483849358669
1819.6453967001053,0.9997755611290242
1819.645754010389,0.9997999367552103
1819.646111320673,0.999821784966178
1819.6464686309569,0.9998413539868022
1819.6468259412409,0.9998588692062319
1819.6471832515247,0.9998745351123983
1819.6475405618087,0.9998885370800888
1819.6478978720925,0.999901043021599
1819.6482551823765,0.9999122049092363
1819.6486124926603,0.9999221601779068
1819.6489698029443,0.9999310330161442
1819.649327113228,0.9999389355530335
1819.649684423512,0.9999459689485158
1819.650041733796,0.9999522243937652
1819.65039904408,0.999957784028295
1819.6507563543637,0.9999627217797629
1819.6511136646477,0.9999671041323526
1819.6514709749315,0.9999709908290216
1819.6518282852155,0.9999744355127761
1819.6521855954993,0.9999774863116233
1819.6525429057833,0.999980186371713
1819.6529002160673,0.9999825743427301
1819.6532575263511,0.9999846848194479
1819.6536148366351,0.9999865487430014
1819.653972146919,0.9999881937652075
1819.654329457203,0.9999896445790559
1819.6546867674867,0.9999909232182005
1819.6550440777708,0.9999920493281437
1819.6554013880545,0.9999930404115336
1819.6557586983386,0.9999939120498708
1819.6561160086223,0.9999946781036877
1819.6564733189064,0.9999953508931497
1819.6568306291902,0.999995941360827
1819.6571879394742,0.9999964592182838
1819.657545249758,0.9999969130779606
1819.657902560042,0.9999973105717335
1819.6582598703258,0.9999976584573914
1819.6586171806098,0.9999979627141866
1819.6589744908936,0.9999982286284986
1819.6593318011776,0.9999984608705729
1819.6596891114614,0.9999986635631983
1819.6600464217454,0.9999988403431246
1819.6604037320292,0.9999989944159314
1819.6607610423132,0.9999991286050124
1819.661118352597,0.9999992453952634
1819.661475662881,0.9999993469720158
1819.6618329731648,0.9999994352557025
1819.6621902834488,0.9999995119326989
1819.6625475937328,0.999999578482736
1819.6629049040166,0.9999996362032483
1819.6632622143006,0.9999996862309782
1819.6636195245844,0.9999997295611338
1819.6639768348684,0.9999997670643582
1819.6643341451522,0.9999997995017526
1819.6646914554362,0.9999998275381612
1819.66504876572,0.9999998517539127
1819.665406076004,0.999999872655186
1819.6657633862878,0.9999998906831563
1819.6661206965719,0.9999999062220576
1819.6664780068556,0.9999999196062823
1819.6668353171397,0.999999931126632
1819.6671926274234,0.9999999410358116
1819.6675499377075,0.9999999495532577
1819.6679072479913,0.9999999568693777
1819.6682645582753,0.9999999631492682
1819.668621868559,0.999999968535973
1819.668979178843,0.9999999731533381
1819.6693364891269,0.9999999771085093
1819.6696937994109,0.9999999804941153
1819.6700511096947,0.9999999833901762
1819.6704084199787,0.9999999858657685
1819.6707657302625,0.9999999879804788
1819.6711230405465,0.999999989785669
1819.6714803508303,0.9999999913255792
1819.6718376611143,0.9999999926382876
1819.6732265824821,1.0
1819.6735838924533,1.0
1819.6739412024244,1.0
1819.6742985123956,1.0
1819.6746558223667,1.0
1819.6750131323379,1.0
1819.675370442309,1.0
1819.6757277522802,1.0
1819.676085062251,1.0
1819.6764423722223,1.0
1819.6767996821934,1.0
1819.6771569921646,1.0
1819.6775143021357,1.0
1819.6778716121069,1.0
1819.678228922078,1.0
1819.6785862320492,1.0
1819.6789435420203,1.0
1819.6793008519915,1.0
1819.6796581619626,1.0
1819.6800154719338,1.0
1819.680372781905,1.0
1819.680730091876,1.0
1819.6810874018472,1.0
1819.6814447118184,1.0
1819.6818020217893,1.0
1819.6821593317604,1.0
1819.6825166417316,1.0
1819.6828739517027,1.0
1819.6832312616739,1.0
1819.683588571645,1.0
1819.6839458816162,1.0
1819.6843031915873,1.0
1819.6846605015585,1.0
1819.6850178115296,1.0
1819.6853751215008,1.0
1819.685732431472,1.0
1819.686089741443,1.0
1819.6864470514142,1.0
1819.6868043613854,1.0
1819.6871616713565,1.0
1819.6875189813275,1.0
1819.6878762912986,1.0
1819.6882336012698,1.0
1819.688590911241,1.0
1819.688948221212,1.0
1819.6893055311832,1.0
1819.6896628411544,1.0
1819.6900201511255,1.0
1819.6903774610967,1.0
1819.6907347710678,1.0
1819.691092081039,1.0
1819.69144939101,1.0
1819.6918067009813,1.0
1819.6921640109524,1.0
1819.6925213209236,1.0
1819.6928786308945,1.0
1819.6932359408656,1.0
1819.6935932508368,1.0
1819.693950560808,1.0
1819.694307870779,1.0
1819.6946651807502,1.0
1819.6950224907214,1.0
1819.6953798006925,1.0
1819.6957371106637,1.0
1819.6960944206348,1.0
1819.696451730606,1.0
1819.6968090405771,1.0
1819.6971663505483,1.0
1819.6975236605194,1.0
1819.6978809704906,1.0
1819.6982382804617,1.0
1819.6985955904327,1.0
1819.6989529004038,1.0
1819.699310210375,1.0
1819.699667520346,1.0
1819.7000248303173,1.0
1819.7003821402884,1.0
1819.7007394502596,1.0
1819.7010967602307,1.0
1819.7014540702019,1.0
1819.701811380173,1.0
1819.7021686901442,1.0
1819.7025260001153,1.0
1819.7028833100865,1.0
1819.7032406200576,1.0
1819.7035979300288,1.0
1819.7039552399997,1.0
1819.7043125499708,1.0
1819.704669859942,1.0
1819.7050271699131,1.0
1819.7053844798843,1.0
1819.7057417898554,1.0
1819.7060990998266,1.0
1819.7064564097977,1.0
1819.706813719769,1.0
1819.70717102974,1.0
1819.7075283397112,1.0
1819.7078856496823,1.0
1819.7082429596535,1.0
1819.7086002696246,1.0
1819.7089575795958,1.0
1819.709314889567,1.0
1819.7096721995379,1.0
1819.710029509509,1.0
1819.7103868194802,1.0
1819.7107441294513,1.0
1819.7111014394225,1.0
1819.7114587493936,1.0
1819.7118160593648,1.0
1819.712173369336,1.0
1819.712530679307,1.0
1819.7128879892782,1.0
1819.7132452992494,1.0
1819.7136026092205,1.0
1819.7139599191917,1.0
1819.7143172291628,1.0
1819.714674539134,1.0
1819.7150318491051,1.0
1819.715389159076,1.0
1819.7157464690472,1.0
1819.7161037790183,1.0
1819.7164610889895,1.0
1819.7168183989606,1.0
1819.7171757089318,1.0
1819.717533018903,1.0
1819.717890328874,1.0
1819.7182476388452,1.0
