BJD_TDB,err_d
1709.422656781655,1.0496714462662439e-05
1709.5276239262816,1.0496714462662439e-05
1709.6325910709083,1.0496714462662439e-05
1709.7375582155348,1.0496714462662439e-05
1709.8425253601615,1.0496714462662439e-05
1709.9474925047882,1.0496714462662439e-05
1710.0524596494147,1.0496714462662439e-05
1710.1574267940414,1.0496714462662439e-05
1711.4170325295609,1.0496714462662439e-05
1711.5219996741876,1.0496714462662439e-05
1711.626966818814,1.0496714462662439e-05
1711.7319339634407,1.0496714462662439e-05
1711.8369011080674,1.0496714462662439e-05
1711.941868252694,1.0496714462662439e-05
1712.046982351323,0.004239016368561346
1712.1518025419473,1.0496714462662439e-05
1712.2567696865738,1.0496714462662439e-05
1712.3617368312005,1.0496714462662439e-05
1712.4667039758272,1.0496714462662439e-05
1712.5755968916626,0.00616890445806504
1712.6766382650803,1.0496714462662439e-05
1712.7857411152054,0.006655967745323256
1712.8865725543337,1.0496714462662439e-05
1712.9957383847452,0.019215323867504207
1713.096506843587,1.0496714462662439e-05
1713.2056726739986,0.012183412323412472
1713.30644113284,1.0496714462662439e-05
1713.4156069632518,1.0496714462662439e-05
1713.5163754220935,1.0496714462662439e-05
1713.625541252505,0.016220461630700657
1713.7263097113466,1.0496714462662439e-05
1713.8351606403244,0.0037284124906347684
1713.9362440005998,1.0496714462662439e-05
1714.045304863867,0.0038553090310831334
1714.1461782898532,1.0496714462662439e-05
1714.2553441202647,0.002725338400488855
1714.3561125791064,1.0496714462662439e-05
1714.465278409518,0.0032485497862420856
1714.5660468683595,1.0496714462662439e-05
1714.6752126987712,1.0496714462662439e-05
1714.775981157613,1.0496714462662439e-05
1714.884433211441,0.004072529554072447
1714.985915446866,1.0496714462662439e-05
1715.0945774349836,0.004327155293035982
1715.1958497361193,1.0496714462662439e-05
1715.300816880746,1.0496714462662439e-05
1715.4057840253727,1.0496714462662439e-05
1715.5107511699991,1.0496714462662439e-05
1715.6157183146258,1.0496714462662439e-05
1715.8291375130807,0.0039290452616496056
1715.9348184342907,0.00794337383206555
1716.0364896105762,0.004760913765877357
1716.144752723544,1.0496714462662439e-05
1716.2494049667366,0.0027571222937045337
1716.3546870127973,1.0496714462662439e-05
1716.4565681233717,0.0040107356582106774
1716.5642854071878,0.003514581326815561
1716.6653897608921,1.0496714462662439e-05
1716.774450624159,0.0029099833303435165
1716.8753240501453,1.0496714462662439e-05
1716.984489880557,0.004535086377777496
1717.0852583393985,1.0496714462662439e-05
1717.1944241698102,0.0029107147699475363
1717.2951926286519,1.0496714462662439e-05
1717.4043584590636,1.0496714462662439e-05
1717.505126917905,1.0496714462662439e-05
1717.6135789717334,0.006428315127194103
1717.7150612071584,1.0496714462662439e-05
1717.8236812084178,0.006009765558732082
1717.9249954964116,1.0496714462662439e-05
1718.0299626410383,1.0496714462662439e-05
1718.1349297856648,1.0496714462662439e-05
1718.2398969302915,1.0496714462662439e-05
1718.3448640749182,1.0496714462662439e-05
1718.4498312195446,1.0496714462662439e-05
1718.5547983641713,1.0496714462662439e-05
1718.659765508798,1.0496714462662439e-05
1718.7647326534245,1.0496714462662439e-05
1718.8696997980512,1.0496714462662439e-05
1718.974666942678,1.0496714462662439e-05
1719.0796340873044,1.0496714462662439e-05
1719.184601231931,1.0496714462662439e-05
1719.2895683765578,1.0496714462662439e-05
1719.3945355211843,1.0496714462662439e-05
1719.499502665811,1.0496714462662439e-05
1719.6044698104376,1.0496714462662439e-05
1719.7094369550641,1.0496714462662439e-05
1719.8144040996908,1.0496714462662439e-05
1719.9193712443175,1.0496714462662439e-05
1720.024338388944,1.0496714462662439e-05
1720.1293055335707,1.0496714462662439e-05
1720.234356651913,0.0018064810255046854
1720.3392398228239,1.0496714462662439e-05
1720.4442069674506,1.0496714462662439e-05
1720.5499298755185,0.005082873457854169
1720.7630551659684,0.002439837161117126
1720.9731993895107,0.0021819480200208847
1721.183175665622,0.0018601401558155427
1721.3931099548752,0.003309109119387042
1724.9619928721804,1.0496714462662439e-05
1725.1719271614336,0.017663761916982886
1725.381861450687,0.0017208144689283855
1725.5917957399402,0.010223865616905534
1725.8017300291933,1.0496714462662439e-05
1726.0116643184467,1.0496714462662439e-05
1726.2215986077,1.0496714462662439e-05
1726.4314279298087,0.0024335636840866932
1726.6414461927775,0.0019791479872515094
1726.8514014754596,0.001922313099153349
1727.061335764713,0.012492954389245242
1727.2712700539662,0.004448827441399515
1727.4812043432194,1.0496714462662439e-05
1727.6909496916126,0.0017180609992488965
1727.901072921726,0.0019172946006366992
1728.111007210979,0.0030738338886374065
1728.3209415002325,0.0021083217844864353
1728.5308757894857,1.0496714462662439e-05
1728.7408100787388,1.0496714462662439e-05
1728.9503454928426,0.007301306461758604
1729.0515128268337,1.0496714462662439e-05
1729.1576765969091,0.0061720971033463095
1729.261447116087,1.0496714462662439e-05
1729.3678208204515,0.007284458167155626
1729.4713814053403,1.0496714462662439e-05
1729.576348549967,1.0496714462662439e-05
1729.6813156945934,1.0496714462662439e-05
1729.7862828392201,1.0496714462662439e-05
1729.8913129641335,0.002270958283871777
1729.9962171284733,1.0496714462662439e-05
1730.1011842731,1.0496714462662439e-05
1730.2061514177267,1.0496714462662439e-05
1730.3111185623532,1.0496714462662439e-05
1730.4160857069799,1.0496714462662439e-05
1730.5210528516066,1.0496714462662439e-05
1730.626019996233,1.0496714462662439e-05
1730.7309871408597,1.0496714462662439e-05
1730.8359542854864,1.0496714462662439e-05
1730.9409214301131,1.0496714462662439e-05
1731.0459305615975,0.004353217099434174
1731.1508557193663,1.0496714462662439e-05
1731.2591398257632,0.0057187783946437715
1731.3607900086195,1.0496714462662439e-05
1731.4692840493055,0.005602982574319029
1731.5707242978729,1.0496714462662439e-05
1731.6794492662768,0.004838464950771896
1731.780658587126,1.0496714462662439e-05
1731.8895934898196,0.008461570267632028
1731.9905928763792,1.0496714462662439e-05
1732.099758706791,1.0496714462662439e-05
1732.2005271656326,1.0496714462662439e-05
1732.309692996044,0.005783239716457252
1732.411196224898,0.00394395020553718
1732.5196272852975,0.006182519104493505
1732.624300521919,0.005068595905376102
1732.7295615745506,0.00456348996256045
1732.8342977914592,0.0038553919082151174
1732.9394958638038,1.0496714462662439e-05
1733.0444630084305,0.0029894737781188327
1733.1494301530572,1.0496714462662439e-05
1733.2543972976837,0.01249295438912443
1733.3593224554525,0.0018313569325959901
1733.464331586937,0.008557997068331982
1733.5692987315635,0.0022584086098194297
1733.6742658761902,1.0496714462662439e-05
1733.779233020817,0.005663849659478788
1733.8839692377253,0.003010564371607846
1733.9891673100701,0.005586991096654501
1734.0941134612679,0.003327061992848235
1734.1991015993233,1.0496714462662439e-05
1734.30406874395,0.003616904801648439
1734.4090358885767,1.0496714462662439e-05
1734.5140030332032,0.002975647246384508
1734.6188232238273,0.001554979778867705
1734.7239373224565,1.0496714462662439e-05
1734.828904467083,1.0496714462662439e-05
1734.9338716117097,1.0496714462662439e-05
1735.0388387563364,0.003530652822941347
1735.143805900963,1.0496714462662439e-05
1735.2487730455896,0.006176861013890099
1735.3536142296427,0.0018901819586770298
1735.458707334843,1.0496714462662439e-05
1738.7084901324831,1.0496714462662439e-05
1738.8174460286057,0.004804583075517032
1738.9184244217365,1.0496714462662439e-05
1739.023433553221,0.00580702763988603
1739.1283587109897,1.0496714462662439e-05
1739.2333258556164,1.0496714462662439e-05
1739.3382930002429,1.0496714462662439e-05
1739.4436170331612,0.005390183943431586
1739.548290269783,0.00288880232459128
1739.6531944341227,1.0496714462662439e-05
1739.7581615787494,1.0496714462662439e-05
1739.8631287233761,1.0496714462662439e-05
1739.9680958680028,1.0496714462662439e-05
1740.0730630126293,1.0496714462662439e-05
1740.178030157256,1.0496714462662439e-05
1740.2842988944758,0.006157162112805175
1740.3879644465092,1.0496714462662439e-05
1740.4957657040407,0.004578173761441585
1740.5978987357626,1.0496714462662439e-05
1740.7046083349899,0.0047912537240281895
1740.8078330250157,1.0496714462662439e-05
1740.9169988554274,1.0496714462662439e-05
1741.017767314269,1.0496714462662439e-05
1741.1269331446806,1.0496714462662439e-05
1741.2277016035223,1.0496714462662439e-05
1741.336510545642,0.0039034306432411017
1741.4376358927755,1.0496714462662439e-05
1741.5466547691847,0.0033869916692141422
1741.6475701820286,1.0496714462662439e-05
1741.7567360124403,1.0496714462662439e-05
1741.8581972544366,0.005525079704188804
1741.9666703016935,0.002836396232545381
1742.0674387605352,1.0496714462662439e-05
1742.176604590947,1.0496714462662439e-05
1742.2773730497884,1.0496714462662439e-05
1742.3865388802,0.0051699447179916515
1742.4873073390418,1.0496714462662439e-05
1742.5964731694532,0.009833883927187289
1742.697241628295,1.0496714462662439e-05
1742.8061555375596,0.0026838572197054127
1742.907175917548,1.0496714462662439e-05
1743.016299761102,0.0026206042474746128
1743.1171102068015,1.0496714462662439e-05
1743.226276037213,0.002377589881745185
1743.3270444960547,1.0496714462662439e-05
1743.4362103264664,0.007164449625711586
1743.5369787853078,1.0496714462662439e-05
1743.6461446157195,0.004554782733764637
1743.7469130745612,1.0496714462662439e-05
1743.8560789049727,1.0496714462662439e-05
1743.9568473638144,1.0496714462662439e-05
1744.0655513387899,0.006989518244737208
1744.1667816530676,1.0496714462662439e-05
1744.2717487976943,1.0496714462662439e-05
1744.376715942321,1.0496714462662439e-05
1744.4816830869477,1.0496714462662439e-05
1744.5866502315741,1.0496714462662439e-05
1744.6916173762008,1.0496714462662439e-05
1744.7965845208273,1.0496714462662439e-05
