time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1683.4163039942787,9.4260424e-01,1.2243038e-02,-1.0415381e-04,328292,184.99267,1034.14949,2.6672681e+02,3.4149904e+00,3.3077753e+02,1.3200663e+00,4.1090192e+02,5.3370094e+00,0,,,,,184.99267,7.0251133e-03,1034.14949,7.5229350e-03,-9.8505365e-03,-3.3241104e-02
1683.4176928830857,9.5584852e-01,1.2250613e-02,-1.0415330e-04,328293,185.00207,1034.15364,2.7057397e+02,3.4171040e+00,3.2946371e+02,1.3196547e+00,4.1667538e+02,5.3403120e+00,0,,,,,185.00207,6.9856420e-03,1034.15364,7.3854616e-03,-1.0029863e-02,-3.2051481e-02
1683.4190817718845,9.5596659e-01,1.2246186e-02,-1.0415279e-04,328294,184.99197,1034.14294,2.7058621e+02,3.4158688e+00,3.2798981e+02,1.3180275e+00,4.1672687e+02,5.3383818e+00,0,,,,,184.99197,6.9698058e-03,1034.14294,7.3671676e-03,-7.3567084e-03,-2.9396296e-02
1683.420470660683,9.7900712e-01,1.2288775e-02,-1.0415229e-04,328295,184.99323,1034.14827,2.7696521e+02,3.4277482e+00,3.3024414e+02,1.3244112e+00,4.2677075e+02,5.3569474e+00,0,,,,,184.99323,6.8157334e-03,1034.14827,7.2414866e-03,-1.1518131e-02,-3.3655643e-02
1683.4218595494747,9.7365689e-01,1.2301047e-02,-1.0415180e-04,328296,184.99835,1034.13545,2.7554489e+02,3.4311712e+00,3.3105658e+02,1.3237246e+00,4.2443845e+02,5.3622971e+00,0,,,,,184.99835,6.8463562e-03,1034.13545,7.2742803e-03,-7.6302011e-03,-3.1758379e-02
1683.4232484382655,1.0072891e+00,1.2358704e-02,-1.0415130e-04,328297,184.98717,1034.13161,2.8488870e+02,3.4472537e+00,3.2845773e+02,1.3184856e+00,4.3909946e+02,5.3874307e+00,0,,,,,184.98717,6.6371225e-03,1034.13161,7.0848083e-03,-1.0554039e-02,-3.3230610e-02
1683.4246373270566,1.0057743e+00,1.2318335e-02,-1.0415081e-04,328298,184.99054,1034.14502,2.8434982e+02,3.4359934e+00,3.3022806e+02,1.3208178e+00,4.3843915e+02,5.3698330e+00,0,,,,,184.99054,6.6586463e-03,1034.14502,7.0637823e-03,-7.4634627e-03,-3.2755055e-02
1683.426026215849,1.0348010e+00,1.2398518e-02,-1.0415031e-04,328299,184.99074,1034.15379,2.9247610e+02,3.4583590e+00,3.2868930e+02,1.3183408e+00,4.5109250e+02,5.4047866e+00,0,,,,,184.99074,6.5031112e-03,1034.15379,6.9192485e-03,-1.3073232e-02,-2.9497627e-02
1683.427415104641,1.0598704e+00,1.2409210e-02,-1.0414982e-04,328300,184.99151,1034.13883,2.9949887e+02,3.4613416e+00,3.2798492e+02,1.3188535e+00,4.6202081e+02,5.4094477e+00,0,,,,,184.99151,6.3751931e-03,1034.13883,6.7397500e-03,-8.7678460e-03,-3.4756731e-02
1683.428803993425,1.0541855e+00,1.2432737e-02,-1.0414933e-04,328301,184.98581,1034.14586,2.9790939e+02,3.4679041e+00,3.3119284e+02,1.3228112e+00,4.5954266e+02,5.4197035e+00,0,,,,,184.98581,6.4225784e-03,1034.14586,6.7882128e-03,-8.7601598e-03,-3.0346271e-02
1683.430192882202,1.0593417e+00,1.2409860e-02,-1.0414885e-04,328302,184.98107,1034.13941,2.9908713e+02,3.4615228e+00,3.3001440e+02,1.3200663e+00,4.6179031e+02,5.4097309e+00,0,,,,,184.98107,6.3572614e-03,1034.13941,6.7673274e-03,-1.3989786e-02,-3.7111171e-02
1683.4315817709858,1.0776445e+00,1.2433552e-02,-1.0414836e-04,328303,184.98904,1034.15052,3.0452316e+02,3.4681313e+00,3.2776868e+02,1.3163128e+00,4.6976895e+02,5.4200587e+00,0,,,,,184.98904,6.2535228e-03,1034.15052,6.6759014e-03,-6.7057121e-03,-2.9752733e-02
1683.4329706597628,1.1224587e+00,1.2514189e-02,-1.0414788e-04,328304,184.98581,1034.13943,3.1697134e+02,3.4906240e+00,3.2916519e+02,1.3208556e+00,4.8930441e+02,5.4552102e+00,0,,,,,184.98581,6.0335379e-03,1034.13943,6.4405166e-03,-1.3359554e-02,-3.4237150e-02
1683.4343595485407,1.1174616e+00,1.2501194e-02,-1.0414740e-04,328305,184.98801,1034.14240,3.1552441e+02,3.4869990e+00,3.2835461e+02,1.3192365e+00,4.8712610e+02,5.4495454e+00,0,,,,,184.98801,6.0793399e-03,1034.14240,6.4491495e-03,-8.7692467e-03,-3.3360306e-02
1683.4357484373172,1.1171993e+00,1.2501405e-02,-1.0414692e-04,328306,184.98854,1034.13335,3.1525317e+02,3.4870577e+00,3.2905762e+02,1.3193960e+00,4.8701175e+02,5.4496374e+00,0,,,,,184.98854,6.0847020e-03,1034.13335,6.4490545e-03,-9.7760633e-03,-2.9673800e-02
