index,Time,Flux
528,2459500.9196152776,0.9246454238891602
529,2459500.9210041664,0.9122546911239624
530,2459500.9223930556,0.9370299577713013
531,2459500.9237819444,0.9347596168518066
532,2459500.9251708332,0.9163957238197327
533,2459500.926559722,0.9125781655311584
534,2459500.927948611,0.9185242652893066
535,2459500.9293374997,0.9435600638389587
536,2459500.930726389,0.9341335296630859
537,2459500.9321152777,0.9644224643707275
538,2459500.9335041665,0.9595165848731995
539,2459500.9348930554,0.9396171569824219
540,2459500.936281944,0.9790357947349548
541,2459500.9376708334,0.9831058979034424
542,2459500.9390597222,0.9894285798072815
543,2459500.940448611,1.011826753616333
544,2459500.9418375,0.9991305470466614
545,2459500.9432263887,1.007855772972107
546,2459500.9446152775,1.0206267833709717
547,2459500.9460041667,1.030784010887146
548,2459500.9473930555,1.0344356298446655
549,2459500.9487819443,1.0476561784744263
550,2459500.950170833,1.0697728395462036
551,2459500.951559722,1.091889500617981
552,2459500.9529486108,1.104085922241211
553,2459500.9543375,1.1238359212875366
554,2459500.955726389,1.0903058052062988
555,2459500.9571152776,1.0924922227859497
556,2459500.9585041665,1.1317251920700073
557,2459500.9598930553,1.1177090406417847
558,2459500.9612819445,1.0938079357147217
559,2459500.9626708333,1.1043719053268433
560,2459500.964059722,1.0998570919036865
561,2459500.965448611,1.123490810394287
562,2459500.9668374998,1.1188791990280151
563,2459500.9682263886,1.081321120262146
564,2459500.969615278,1.064483880996704
565,2459500.9710041666,1.0859320163726807
566,2459500.9723930554,1.113198161125183
567,2459500.9737819443,1.112112283706665
568,2459500.975170833,1.106476902961731
569,2459500.9765597223,1.0997912883758545
570,2459500.977948611,1.1185113191604614
571,2459500.9793375,1.1047123670578003
572,2459500.9807263887,1.1293622255325317
573,2459500.9821152776,1.121534824371338
574,2459500.9835041664,1.1271365880966187
575,2459500.9848930556,1.1364285945892334
576,2459500.9862819444,1.099055290222168
577,2459500.9876708332,1.112979531288147
578,2459500.989059722,1.1287845373153687
579,2459500.990448611,1.1386754512786865
580,2459500.9918374997,1.159846305847168
581,2459500.993226389,1.1691721677780151
582,2459500.9946152777,1.1374461650848389
583,2459500.9960041665,1.1258082389831543
584,2459500.9973930554,1.1746673583984375
585,2459500.998781944,1.1521438360214233
586,2459501.0001708334,1.1495745182037354
587,2459501.0015597222,1.1608564853668213
588,2459501.002948611,1.1698381900787354
589,2459501.0043375,1.148866057395935
590,2459501.0057263887,1.133328914642334
591,2459501.0071152775,1.1293894052505493
592,2459501.0085041667,1.124581217765808
593,2459501.0098930555,1.105203628540039
594,2459501.0112819443,1.1038545370101929
595,2459501.012670833,1.129571795463562
596,2459501.014059722,1.1362388134002686
597,2459501.0154486108,1.1454088687896729
598,2459501.0168375,1.1375089883804321
599,2459501.018226389,1.1199692487716675
600,2459501.0196152776,1.1398916244506836
601,2459501.0210041665,1.1302719116210938
602,2459501.0223930553,1.107272744178772
603,2459501.0237819445,1.0966585874557495
604,2459501.0251708333,1.1144039630889893
605,2459501.026559722,1.124931812286377
606,2459501.027948611,1.106289267539978
607,2459501.0293374998,1.124061942100525
608,2459501.0307263886,1.1267690658569336
609,2459501.032115278,1.081362247467041
610,2459501.0335041666,1.1069990396499634
611,2459501.0348930554,1.092201828956604
612,2459501.0362819443,1.1017186641693115
613,2459501.037670833,1.1005713939666748
614,2459501.0390597223,1.10173761844635
615,2459501.040448611,1.0479539632797241
616,2459501.0418375,1.027092695236206
617,2459501.0432263887,1.0297147035598755
618,2459501.0446152776,1.0241893529891968
619,2459501.0460041664,1.0223743915557861
620,2459501.0473930556,1.0071378946304321
621,2459501.0487819444,1.0061455965042114
622,2459501.0501708332,0.9843670129776001
623,2459501.051559722,0.9595906734466553
624,2459501.052948611,0.9223077297210693
625,2459501.0543374997,0.8630290627479553
626,2459501.055726389,0.790511965751648
627,2459501.0571152777,0.7567304372787476
628,2459501.0585041665,0.6936963200569153
629,2459501.0598930554,0.6537980437278748
630,2459501.061281944,0.6238528490066528
631,2459501.0626708334,0.5846859216690063
632,2459501.0640597222,0.5536705255508423
633,2459501.065448611,0.5217987298965454
634,2459501.0668375,0.5124521255493164
635,2459501.0682263887,0.48237812519073486
636,2459501.0696152775,0.422095388174057
637,2459501.0710041667,0.4363049268722534
638,2459501.0723930555,0.43474510312080383
639,2459501.0737819443,0.4209826588630676
640,2459501.075170833,0.42793160676956177
641,2459501.076559722,0.46143803000450134
642,2459501.0779486108,0.4851644039154053
643,2459501.0793375,0.5405159592628479
644,2459501.080726389,0.5512471199035645
645,2459501.0821152776,0.5850821137428284
646,2459501.0835041665,0.6506281495094299
647,2459501.0848930553,0.691012442111969
648,2459501.0862819445,0.7545375227928162
649,2459501.0876708333,0.8133651614189148
650,2459501.089059722,0.8623467087745667
651,2459501.090448611,0.932500958442688
652,2459501.0918374998,0.9207121729850769
653,2459501.0932263886,0.9932045936584473
654,2459501.094615278,0.9967299103736877
655,2459501.0960041666,1.0054560899734497
656,2459501.0973930554,1.051727056503296
657,2459501.0987819443,1.0565418004989624
658,2459501.100170833,1.1042406558990479
659,2459501.1015597223,1.0992110967636108
660,2459501.102948611,1.1075080633163452
661,2459501.1043375,1.1061806678771973
662,2459501.1057263887,1.093858242034912
663,2459501.1071152776,1.0920242071151733
664,2459501.1085041664,1.0905020236968994
665,2459501.1098930556,1.1226261854171753
666,2459501.1112819444,1.1130379438400269
667,2459501.1126708332,1.108078956604004
668,2459501.114059722,1.084096074104309
669,2459501.115448611,1.0907315015792847
670,2459501.1168374997,1.1091580390930176
671,2459501.118226389,1.086357593536377
672,2459501.1196152777,1.1219114065170288
673,2459501.1210041665,1.1163663864135742
674,2459501.1223930554,1.1063917875289917
675,2459501.123781944,1.1059147119522095
676,2459501.1251708334,1.1076712608337402
677,2459501.1265597222,1.121970772743225
678,2459501.127948611,1.1281802654266357
679,2459501.1293375,1.1304070949554443
680,2459501.1307263887,1.1439403295516968
681,2459501.1321152775,1.1496903896331787
682,2459501.1335041667,1.15083646774292
683,2459501.1348930555,1.1558191776275635
684,2459501.1362819443,1.1357803344726562
685,2459501.137670833,1.1679737567901611
686,2459501.139059722,1.1342592239379883
687,2459501.1404486108,1.133828043937683
688,2459501.1418375,1.143366813659668
689,2459501.143226389,1.1289122104644775
690,2459501.1446152776,1.1399236917495728
691,2459501.1460041665,1.1453416347503662
692,2459501.1473930553,1.1331307888031006
693,2459501.1487819445,1.148021936416626
694,2459501.1501708333,1.1300209760665894
695,2459501.151559722,1.1485397815704346
696,2459501.152948611,1.1453622579574585
697,2459501.1543374998,1.1452653408050537
698,2459501.1557263886,1.1401976346969604
699,2459501.157115278,1.1283754110336304
700,2459501.1585041666,1.1402618885040283
701,2459501.1598930554,1.1221699714660645
702,2459501.1612819443,1.1175278425216675
703,2459501.162670833,1.1251176595687866
704,2459501.1640597223,1.0920568704605103
705,2459501.165448611,1.0971840620040894
706,2459501.1668375,1.0926789045333862
707,2459501.1682263887,1.1292943954467773
708,2459501.1696152776,1.1309527158737183
709,2459501.1710041664,1.1262403726577759
710,2459501.1723930556,1.1161574125289917
711,2459501.1737819444,1.1130317449569702
712,2459501.1751708332,1.1235356330871582
713,2459501.176559722,1.1258293390274048
714,2459501.177948611,1.1257954835891724
715,2459501.1793374997,1.1298372745513916
716,2459501.180726389,1.1237573623657227
717,2459501.1821152777,1.1070953607559204
718,2459501.1835041665,1.1167129278182983
719,2459501.1848930554,1.0894184112548828
720,2459501.186281944,1.106345534324646
721,2459501.1876708334,1.0904072523117065
722,2459501.1890597222,1.0780930519104004
723,2459501.190448611,1.0692476034164429
724,2459501.1918375,1.0708259344100952
725,2459501.1932263887,1.0634446144104004
726,2459501.1946152775,1.0228707790374756
727,2459501.1960041667,1.0815939903259277
728,2459501.1973930555,1.0630372762680054
729,2459501.1987819443,1.0510445833206177
730,2459501.200170833,1.0502440929412842
731,2459501.201559722,1.0810188055038452
732,2459501.2029486108,1.0267693996429443
733,2459501.2043375,1.0265556573867798
734,2459501.205726389,0.9890390038490295
735,2459501.2071152776,0.9986605644226074
736,2459501.2085041665,0.9771952629089355
737,2459501.2098930553,0.9791824221611023
738,2459501.2112819445,1.0007022619247437
739,2459501.2126708333,0.9713386297225952
740,2459501.214059722,0.9439923167228699
741,2459501.215448611,0.9531863331794739
742,2459501.2168374998,0.9440222978591919
743,2459501.2182263886,0.966223418712616
744,2459501.219615278,0.9405407905578613
745,2459501.2210041666,0.9419417977333069
746,2459501.2223930554,0.9464683532714844
747,2459501.2237819443,0.9344444274902344
748,2459501.225170833,0.9688029885292053
749,2459501.2265597223,0.9463335871696472
750,2459501.227948611,0.9490408897399902
751,2459501.2293375,0.9624980092048645
752,2459501.2307263887,0.9726273417472839
753,2459501.2321152776,0.9611707925796509
754,2459501.2335041664,0.9815831780433655
755,2459501.2348930556,1.0023951530456543
756,2459501.2362819444,1.0102802515029907
757,2459501.2376708332,0.9985385537147522
758,2459501.239059722,1.012569785118103
759,2459501.240448611,1.0372416973114014
760,2459501.2418374997,1.0411326885223389
761,2459501.243226389,1.0462591648101807
762,2459501.2446152777,1.0169206857681274
763,2459501.2460041665,1.0405399799346924
764,2459501.2473930554,1.0101157426834106
765,2459501.248781944,1.0276906490325928
766,2459501.2501708334,1.039161205291748
767,2459501.2515597222,1.0572593212127686
768,2459501.252948611,1.0368949174880981
769,2459501.2543375,1.0518895387649536
770,2459501.2557263887,1.0688865184783936
771,2459501.2571152775,1.0442370176315308
772,2459501.2585041667,1.0674779415130615
773,2459501.2598930555,1.1127794981002808
774,2459501.2612819443,1.1044310331344604
775,2459501.262670833,1.0971951484680176
776,2459501.264059722,1.10220468044281
777,2459501.2654486108,1.1346652507781982
778,2459501.2668375,1.116856575012207
779,2459501.268226389,1.1245871782302856
780,2459501.2696152776,1.1052809953689575
781,2459501.2710041665,1.138447880744934
782,2459501.2723930553,1.1349067687988281
783,2459501.2737819445,1.1358269453048706
784,2459501.2751708333,1.1201038360595703
785,2459501.276559722,1.1222296953201294
786,2459501.277948611,1.111267328262329
787,2459501.2793374998,1.1230740547180176
788,2459501.2807263886,1.1121338605880737
789,2459501.282115278,1.1049250364303589
790,2459501.2835041666,1.1240510940551758
791,2459501.2848930554,1.1069430112838745
792,2459501.2862819443,1.0978368520736694
793,2459501.287670833,1.113175868988037
794,2459501.2890597223,1.1439244747161865
795,2459501.290448611,1.1263041496276855
796,2459501.2918375,1.137265682220459
797,2459501.2932263887,1.1308547258377075
798,2459501.2946152776,1.1188549995422363
799,2459501.2960041664,1.095969796180725
800,2459501.2973930556,1.124907374382019
801,2459501.2987819444,1.100635290145874
802,2459501.3001708332,1.1105905771255493
803,2459501.301559722,1.0873664617538452
804,2459501.302948611,1.125298261642456
805,2459501.3043374997,1.1331933736801147
806,2459501.305726389,1.1541752815246582
807,2459501.3071152777,1.1567506790161133
808,2459501.3085041665,1.1424541473388672
809,2459501.3098930554,1.1220897436141968
810,2459501.311281944,1.1394997835159302
811,2459501.3126708334,1.1222412586212158
812,2459501.3140597222,1.1117159128189087
813,2459501.315448611,1.102961540222168
814,2459501.3168375,1.0833240747451782
815,2459501.3182263887,1.0908057689666748
816,2459501.3196152775,1.0715216398239136
817,2459501.3210041667,1.0924712419509888
818,2459501.3223930555,1.086341381072998
819,2459501.3237819443,1.0697945356369019
820,2459501.325170833,1.0501986742019653
821,2459501.326559722,1.0654354095458984
822,2459501.3279486108,1.067566990852356
823,2459501.3293375,1.0765407085418701
824,2459501.330726389,1.0574471950531006
825,2459501.3321152776,1.0898503065109253
826,2459501.3335041665,1.067853331565857
827,2459501.3348930553,1.0789649486541748
828,2459501.3362819445,1.0417730808258057
829,2459501.3376708333,1.0503010749816895
830,2459501.339059722,1.0522814989089966
831,2459501.340448611,1.017225742340088
832,2459501.3418374998,1.0384007692337036
833,2459501.3432263886,1.0420525074005127
834,2459501.344615278,1.0033270120620728
835,2459501.3460041666,0.9925491809844971
836,2459501.3473930554,0.9749633073806763
837,2459501.3487819443,0.9466264843940735
838,2459501.350170833,0.9410598874092102
839,2459501.3515597223,0.9275875091552734
840,2459501.352948611,0.8940747976303101
841,2459501.3543375,0.8533045649528503
842,2459501.3557263887,0.818146824836731
843,2459501.3571152776,0.7725449204444885
844,2459501.3585041664,0.7391445636749268
845,2459501.3598930556,0.6993486285209656
846,2459501.3612819444,0.6345542073249817
847,2459501.3626708332,0.6016416549682617
848,2459501.364059722,0.5851158499717712
849,2459501.365448611,0.5290221571922302
850,2459501.3668374997,0.4782901406288147
851,2459501.368226389,0.46897467970848083
852,2459501.3696152777,0.4479199945926666
853,2459501.3710041665,0.41641709208488464
854,2459501.3723930554,0.41298437118530273
855,2459501.373781944,0.44347718358039856
856,2459501.3751708334,0.427700936794281
857,2459501.3765597222,0.4430815577507019
858,2459501.377948611,0.4479663074016571
