time,flux
1697.7871567449938,1054.9314
1697.7885456339527,1092.6387
1697.789934522912,1150.1943
1697.791323411871,1201.2518
1697.7927123008294,1273.5569
1697.794101189788,1313.052
1697.7954900787477,1349.6156
1697.7968789677066,1367.1934
1697.7982678566575,1360.8431
1697.799656745617,1365.7054
1697.8010456345687,1365.5054
1697.80243452352,1377.9539
1697.8038234124788,1380.713
1697.8066011903825,1382.838
1697.8079900793336,1418.8898
1697.8093789682785,1457.3788
1697.8107678572296,1481.6064
1697.8121567461812,1513.2173
1697.8135456351265,1526.9205
1697.814934524078,1472.42
1697.816323413022,1435.3137
1697.8177123019732,1445.8845
1697.8191011909184,1427.0962
1697.820490079863,1403.1387
1697.8218789688067,1393.5121
1697.8232678577515,1376.6112
1697.8246567466958,1380.4736
1697.8260456356395,1370.9548
1697.8274345245773,1375.2488
1697.8288234135223,1375.0353
1697.830212302459,1397.1461
1697.8316011914026,1419.5427
1697.83299008034,1387.6599
1697.8343789692772,1386.6715
1697.835767858222,1361.0447
1697.837156747159,1350.9716
1697.8413234139691,1346.8293
1697.844101191837,1374.6023
1697.8454900807742,1399.3625
1697.846878969704,1419.3956
1697.8482678586413,1427.7092
1697.8496567475704,1423.4102
1697.8510456365009,1383.1951
1697.8524345254386,1367.5527
1697.853823414368,1354.7576
1697.855212303297,1364.2885
1697.8566011922271,1360.0277
1697.857990081157,1363.0785
1697.8593789700872,1359.304
1697.8607678590097,1363.1422
1697.86215674794,1366.2717
1697.8635456368693,1374.1577
1697.864934525791,1360.3776
1697.8663234147211,1373.0033
1697.8677123036446,1359.5065
1697.8691011925744,1387.7371
1697.8704900814964,1393.6854
1697.8718789704194,1428.9258
1697.8732678593417,1459.8086
1697.8746567482633,1492.3966
1697.8760456371865,1473.667
1697.8774345261097,1482.1117
1697.8788234150315,1483.7018
1697.880212303954,1458.1879
1697.8816011928698,1463.2385
1697.8829900817925,1457.7469
1697.884378970715,1482.208
1697.8857678596305,1498.611
1697.8871567485526,1530.2317
1697.8885456374674,1529.6311
1697.891323415306,1526.6993
1697.8927123042215,1523.2755
1697.894101193136,1519.1926
1697.8954900820518,1505.923
1697.8968789709666,1481.8354
1697.8982678598811,1472.2305
1697.8996567487975,1482.3322
1697.9010456377064,1465.1136
1697.902434526621,1458.0776
1697.9038234155355,1446.2316
1697.905212304444,1437.6403
1697.9066011933587,1412.2804
1697.907990082267,1386.6604
1697.9093789711828,1346.7059
1697.9107678600903,1352.202
1697.9121567490051,1332.5118
1697.913545637913,1320.1467
1697.914934526822,1294.6809
1697.9163234157304,1292.2664
1697.917712304638,1300.3381
1697.919101193546,1310.8987
1697.9204900824534,1327.1705
1697.921878971361,1340.0515
1697.9232678602698,1316.0167
1697.924656749179,1310.031
1697.926045638079,1310.605
1697.9274345269864,1303.6134
1697.9288234158944,1300.6339
1697.9302123047946,1293.9431
1697.9316011937026,1301.9014
1697.9329900826042,1294.1279
1697.9343789715126,1257.5054
1697.9357678604129,1275.1675
1697.9371567493129,1255.4175
1697.9385456382142,1261.5715
1697.939934527123,1246.5376
1697.941323416023,1257.1902
1697.9427123049236,1305.7964
1697.9441011938238,1347.0825
1697.945490082724,1343.6963
1697.9468789716257,1334.6554
1697.9482678605273,1358.7886
1697.9496567494275,1372.8607
1697.9510456383205,1344.1393
1697.9524345272212,1345.734
1697.9538234161214,1348.8401
1697.9552123050153,1333.2744
1697.9566011939166,1294.1135
1697.9579900828105,1259.2588
1697.9593789717103,1242.4775
1697.9607678606037,1235.5273
1697.9621567495042,1175.6133
1697.963545638398,1108.7722
1697.9649345272917,1066.1819
1697.9663234161922,1004.6614
1697.967712305086,942.56848
1697.969101193979,870.07886
1697.9704900828724,779.89514
1697.9718789717667,706.01532
1697.9732678606597,616.47961
1697.9746567495529,514.68536
1697.976045638446,424.58603
1697.977434527339,368.33768
1697.978823416233,323.25784
1697.9802123051272,316.69995
1697.9816011940206,325.3688
1697.9829900829063,354.23337
1697.9843789717993,389.36902
1697.9857678606927,447.94736
1697.9871567495793,488.38269
1697.9885456384727,539.67114
1697.9899345273593,616.03693
1697.9913234162527,689.38373
1697.9927123051384,760.66486
1697.9941011940314,858.09637
1697.9954900829184,961.45825
1697.9968789718118,1039.5024
1697.9982678606975,1117.9148
1697.999656749584,1163.5681
1698.0024345273637,1209.6816
1698.0038234162505,1220.8085
1698.0052123051364,1225.6276
1698.006601194022,1240.2269
1698.0079900829078,1242.1444
1698.009378971794,1256.5876
1698.0107678606803,1284.5686
1698.0121567495669,1240.8368
1698.0135456384533,1261.1106
1698.0149345273394,1257.4777
1698.0163234162178,1290.8312
1698.0177123051035,1293.6954
1698.0191011939903,1304.4769
1698.020490082877,1316.0818
1698.021878971755,1326.0952
1698.0232678606417,1355.4606
1698.0246567495278,1417.7678
1698.0260456384062,1447.8829
1698.0274345272926,1487.3944
1698.028823416172,1480.8708
1698.0302123050578,1438.4652
1698.0316011939362,1416.2047
1698.0329900828228,1379.3539
1698.0343789717026,1335.3507
1698.0357678605817,1321.0441
1698.0371567494672,1332.7832
1698.038545638346,1355.4454
1698.0399345272244,1372.9524
1698.04132341611,1407.8491
1698.04271230499,1425.2921
1698.0441011938697,1404.0126
1698.045490082748,1404.713
1698.0468789716265,1384.2589
1698.0482678605126,1371.7065
1698.049656749391,1367.3071
1698.0510456382704,1368.1641
1698.05243452715,1370.0514
1698.0538234160283,1391.3801
1698.0552123049065,1376.4464
1698.0566011937858,1402.5433
1698.0579900826656,1384.0043
1698.0593789715444,1395.1915
1698.0607678604156,1410.3844
1698.062156749295,1408.8546
1698.063545638173,1397.5162
1698.0649345270513,1394.9142
1698.066323415931,1399.441
1698.0677123048035,1382.7678
1698.069101193682,1396.7542
1698.0704900825604,1390.9985
1698.0718789714397,1437.4606
1698.0732678603106,1448.4122
1698.0746567491897,1461.7937
1698.0788234158194,1507.6118
1698.0802123046906,1499.0278
1698.0816011935697,1487.5184
1698.0829900824417,1455.4332
1698.0843789713203,1448.2762
1698.0857678601924,1441.5428
1698.0871567490708,1454.3651
1698.088545637942,1453.3772
1698.0899345268144,1427.0891
1698.091323415694,1432.3042
1698.0927123045649,1426.6437
1698.0941011934433,1408.1212
1698.095490082315,1390.2743
1698.0968789711865,1392.0021
1698.098267860058,1395.9292
1698.0996567489378,1401.8674
1698.1010456378094,1392.8678
1698.1024345266806,1397.4404
1698.1038234155517,1391.4541
1698.105212304431,1365.0231
1698.1066011933026,1378.7197
1698.1079900821744,1375.3877
1698.1093789710462,1383.0266
1698.1107678599178,1369.9546
1698.112156748789,1379.4576
1698.1135456376674,1384.3746
1698.11493452654,1362.2891
1698.116323415412,1364.0072
1698.1177123042828,1356.1022
1698.1191011931546,1343.6945
1698.1204900820258,1331.8739
1698.1218789708971,1333.0991
1698.1232678597698,1322.9551
1698.124656748642,1397.9224
1698.1260456375128,1384.7404
1698.1274345263837,1337.5291
1698.1288234152555,1321.8831
1698.130212304127,1328.1599
1698.1316011929994,1363.6644
1698.1329900818637,1348.286
1698.1343789707355,1355.6381
1698.1357678596066,1369.9662
1698.1371567484775,1385.7726
1698.13854563735,1372.5566
1698.139934526222,1371.9843
1698.1413234150932,1352.4092
1698.1427123039648,1330.1731
1698.144101192829,1334.1354
1698.1454900817002,1317.3694
1698.1468789705723,1312.639
1698.1482678594448,1303.007
1698.149656748316,1295.0325
1698.1510456371798,1290.9156
1698.1524345260514,1320.4335
1698.153823414924,1324.3054
1698.1552123037957,1344.2174
1698.1566011926593,1334.8707
1698.1579900815314,1355.277
1698.1593789704025,1327.1787
1698.1607678592663,1322.5154
1698.1621567481388,1315.9342
1698.1635456370104,1303.406
1698.166323414746,1261.2655
1698.167712303618,1220.9481
1698.1691011924818,1192.7999
1698.1704900813534,1142.2051
1698.171878970226,1108.5029
1698.1732678590895,1068.9711
1698.1746567479609,1000.3793
1698.1760456368324,949.67639
1698.1774345256972,897.2334
1698.1788234145688,812.55359
1698.1802123034406,746.37726
1698.1816011923052,651.9848
1698.1829900811765,563.68903
1698.18437897004,489.72076
1698.1857678589126,429.04239
1698.1871567477851,381.09052
1698.188545636649,325.72195
1698.18993452552,302.06711
1698.1913234143844,301.61343
1698.1927123032556,323.52109
1698.19410119212,361.19641
1698.1954900809924,389.26871
1698.1968789698635,441.86929
1698.1982678587274,493.39661
1698.199656747599,550.91998
1698.2010456364635,600.98126
1698.202434525335,664.77448
1698.2038234142,725.74731
1698.2052123030717,815.66333
1698.2066011919428,902.71094
1698.207990080807,955.69421
1698.2093789696792,989.11133
1698.2107678585444,1035.8835
1698.2121567474155,1066.9987
1698.2135456362794,1113.9066
1698.214934525151,1153.3796
1698.2163234140148,1164.4933
1698.2177123028864,1201.5437
1698.219101191759,1199.0714
1698.2204900806237,1219.281
1698.2218789694948,1196.8765
1698.223267858359,1204.5638
1698.2246567472305,1183.9163
1698.2260456360946,1171.155
1698.2274345249666,1165.9155
1698.228823413831,1161.2988
1698.230212302703,1164.6329
1698.2316011915668,1181.4771
1698.232990080438,1175.1552
1698.2343789693102,1213.1064
1698.2357678581748,1230.999
1698.237156747046,1259.5721
1698.2385456359102,1292.7325
1698.2399345247811,1323.5215
1698.241323413646,1334.2893
1698.2427123025186,1343.8533
1698.2441011913902,1364.0133
1698.245490080254,1333.6246
1698.2468789691252,1299.303
1698.2482678579895,1278.2097
1698.2496567468615,1281.8566
