time,flux
119.9999526143074,375.39963
119.9999526143074,381.24304
119.9999526143074,362.23935
119.99999284744263,380.81952
119.9999526143074,377.90762
119.9999526143074,363.92
119.9999526143074,371.08035
119.9999526143074,363.55783
119.9999526143074,360.68137
119.9999526143074,355.70706
119.9999526143074,365.75812
119.99999284744263,351.2595
119.9999526143074,356.84366
119.9999526143074,352.75784
119.9999526143074,349.91455
119.9999526143074,350.97842
119.9999526143074,353.21634
119.9999526143074,350.33157
119.9999526143074,350.40417
119.99999284744263,355.04364
119.9999526143074,346.0268
119.9999526143074,333.79074
119.9999526143074,347.9209
119.9999526143074,339.36566
119.9999526143074,342.5936
119.9999526143074,355.0196
119.9999526143074,340.70026
119.9999526143074,354.8634
119.99999284744263,358.76254
119.9999526143074,372.6559
119.9999526143074,363.7827
119.9999526143074,364.70718
119.9999526143074,362.1199
119.9999526143074,373.1922
119.9999526143074,369.6137
119.9999526143074,374.1826
119.9999526143074,373.92734
119.99999284744263,391.26852
119.9999526143074,389.7116
119.9999526143074,396.27908
119.9999526143074,399.11514
119.9999526143074,393.5143
119.9999526143074,402.04153
119.9999526143074,407.27863
359.99989807605743,411.8733
119.9999526143074,430.4664
119.9999526143074,429.8563
119.9999526143074,432.573
119.9999526143074,451.00488
119.9999526143074,439.2717
119.9999526143074,448.38477
119.9999526143074,441.2444
119.9999526143074,456.88547
119.9999526143074,445.76657
119.99999284744263,461.54996
119.9999526143074,453.3592
119.9999526143074,457.35815
119.9999526143074,462.0308
119.9999526143074,477.83322
119.9999526143074,475.64954
119.9999526143074,470.63202
119.9999526143074,467.99603
119.9999526143074,478.9019
119.99999284744263,471.23718
119.9999526143074,474.52975
119.9999526143074,466.83044
119.9999526143074,466.21735
119.9999526143074,465.6736
119.9999526143074,469.39618
119.9999526143074,470.40573
119.9999526143074,462.90366
119.9999526143074,474.97714
119.9999526143074,465.16235
119.99999284744263,458.03925
119.9999526143074,463.79147
119.9999526143074,463.60373
119.9999526143074,465.56647
119.9999526143074,474.4365
239.9999052286148,466.39395
119.9999526143074,465.37598
119.9999526143074,468.70306
119.9999526143074,456.5548
119.9999526143074,467.98425
119.99999284744263,459.64984
119.9999526143074,457.82327
119.9999526143074,446.07822
119.9999526143074,430.58398
239.9999052286148,394.78214
119.9999526143074,312.37045
119.9999526143074,290.8563
119.9999526143074,283.22162
119.9999526143074,260.3489
119.99999284744263,251.3982
119.9999526143074,251.16585
119.9999526143074,235.84247
119.9999526143074,238.27142
119.9999526143074,240.318
119.9999526143074,236.98842
119.9999526143074,241.18633
119.9999526143074,252.52525
119.9999526143074,252.11264
119.9999526143074,259.8587
119.9999526143074,272.94028
119.99999284744263,280.3121
119.9999526143074,304.18362
119.9999526143074,317.70508
119.9999526143074,329.34674
119.9999526143074,344.5688
119.9999526143074,343.00266
119.9999526143074,349.15958
119.9999526143074,354.71512
119.9999526143074,366.10727
119.9999526143074,373.59528
119.99999284744263,374.1722
119.9999526143074,367.94803
119.9999526143074,364.79608
119.9999526143074,371.12057
119.9999526143074,386.4023
119.9999526143074,368.0069
119.9999526143074,371.0052
119.9999526143074,364.3658
119.9999526143074,374.0808
119.9999526143074,366.76498
119.9999526143074,384.52667
119.99999284744263,378.7025
119.9999526143074,390.4392
119.9999526143074,388.54745
119.9999526143074,384.24246
119.9999526143074,390.5301
119.9999526143074,387.93234
119.9999526143074,392.8459
119.9999526143074,388.1049
119.9999526143074,392.0814
119.9999526143074,388.71182
119.9999526143074,386.26886
119.99999284744263,384.52408
119.9999526143074,385.16357
119.9999526143074,383.15915
119.9999526143074,385.40414
119.9999526143074,382.76407
119.9999526143074,378.80435
119.9999526143074,371.49515
119.9999526143074,379.1985
119.9999526143074,377.05777
119.9999526143074,382.49097
119.9999526143074,384.86932
119.99999284744263,385.83987
119.9999526143074,376.28455
119.9999526143074,367.5433
119.9999526143074,376.29263
119.9999526143074,369.7481
119.9999526143074,375.0622
119.9999526143074,373.42398
119.9999526143074,378.90186
119.9999526143074,364.97403
119.9999526143074,367.4679
119.9999526143074,374.89722
119.99999284744263,364.8621
119.9999526143074,362.61285
119.9999526143074,369.81192
119.9999526143074,373.78912
119.9999526143074,367.04953
119.9999526143074,372.00955
119.9999526143074,365.94632
119.9999526143074,358.23694
119.9999526143074,358.3205
119.9999526143074,358.6201
119.9999526143074,358.5872
119.99999284744263,357.78107
119.9999526143074,359.35715
119.9999526143074,348.8169
119.9999526143074,356.82715
119.9999526143074,351.83487
119.9999526143074,351.09888
119.9999526143074,352.115
119.9999526143074,354.24127
119.9999526143074,358.24176
119.9999526143074,355.3098
119.9999526143074,355.5288
119.99999284744263,369.97144
119.9999526143074,368.69644
119.9999526143074,361.371
119.9999526143074,377.7281
119.9999526143074,365.4331
119.9999526143074,379.35052
119.9999526143074,376.69644
119.9999526143074,377.0427
119.9999526143074,392.52505
119.9999526143074,394.81604
119.99999284744263,404.86313
119.9999526143074,403.47546
119.9999526143074,396.0077
119.9999526143074,407.05765
119.9999526143074,410.25903
119.9999526143074,430.0978
119.9999526143074,433.0064
119.9999526143074,430.37396
119.9999526143074,431.7867
119.9999526143074,437.1756
119.9999526143074,435.20346
119.99999284744263,448.64542
119.9999526143074,453.53503
119.9999526143074,449.86646
119.9999526143074,450.1594
119.9999526143074,464.18625
119.9999526143074,459.34204
119.9999526143074,465.69504
119.9999526143074,457.57568
119.9999526143074,459.8705
359.99989807605743,459.74902
119.9999526143074,473.56598
119.9999526143074,476.9509
119.9999526143074,472.5751
119.9999526143074,470.1121
119.9999526143074,467.4499
119.9999526143074,467.6837
119.9999526143074,471.13474
239.99994546175003,468.23798
119.9999526143074,454.68985
119.9999526143074,460.8652
119.9999526143074,470.79263
119.9999526143074,459.17517
119.9999526143074,458.12488
119.9999526143074,463.19836
119.9999526143074,459.95596
119.9999526143074,458.6158
119.9999526143074,445.4957
119.99999284744263,442.57968
119.9999526143074,427.13525
119.9999526143074,426.6974
119.9999526143074,423.20322
119.9999526143074,411.58627
119.9999526143074,407.43716
119.9999526143074,400.72827
119.9999526143074,378.9385
119.9999526143074,339.40942
119.9999526143074,316.1787
119.99999284744263,284.76123
119.9999526143074,267.43164
119.9999526143074,258.42554
119.9999526143074,248.30334
119.9999526143074,247.5499
119.9999526143074,246.01347
119.9999526143074,244.32805
119.9999526143074,242.30928
119.9999526143074,243.64899
119.99999284744263,246.18904
119.9999526143074,240.7414
119.9999526143074,249.03854
119.9999526143074,253.99626
119.9999526143074,267.089
119.9999526143074,276.1054
119.9999526143074,291.88403
119.9999526143074,306.7943
119.9999526143074,318.75436
119.99999284744263,322.0938
119.9999526143074,325.96228
119.9999526143074,330.62653
119.9999526143074,341.0527
119.9999526143074,366.7586
119.9999526143074,354.06238
119.9999526143074,362.23254
119.9999526143074,362.0539
119.9999526143074,362.2592
119.99999284744263,374.87677
119.9999526143074,372.34216
119.9999526143074,373.32706
119.9999526143074,372.1561
119.9999526143074,371.5756
119.9999526143074,364.03467
119.9999526143074,376.87976
119.9999526143074,373.95377
119.9999526143074,371.67914
119.99999284744263,373.54095
119.9999526143074,385.33755
119.9999526143074,382.347
119.9999526143074,380.47015
119.9999526143074,385.03195
119.9999526143074,375.09705
119.9999526143074,379.66135
119.9999526143074,391.15836
119.9999526143074,389.06915
119.99999284744263,382.81937
119.9999526143074,390.7583
119.9999526143074,388.60785
119.9999526143074,387.7703
119.9999526143074,380.97787
119.9999526143074,390.2044
119.9999526143074,376.92987
119.9999526143074,384.6458
119.99999284744263,377.77454
119.9999526143074,376.77658
119.9999526143074,383.9396
119.9999526143074,371.21112
119.9999526143074,369.72443
119.9999526143074,378.8114
119.9999526143074,384.52164
119.9999526143074,377.74283
119.99999284744263,374.01584
119.9999526143074,377.53665
119.9999526143074,384.39197
119.9999526143074,372.73804
119.9999526143074,377.15012
119.9999526143074,380.02454
119.9999526143074,382.7286
119.9999526143074,390.14853
119.99999284744263,389.13174
119.9999526143074,384.87213
119.9999526143074,382.6224
119.9999526143074,374.34457
119.9999526143074,364.27106
119.9999526143074,359.63916
119.9999526143074,367.85043
119.9999526143074,363.00946
119.99999284744263,356.22598
119.9999526143074,341.20837
119.9999526143074,357.49167
119.9999526143074,348.07578
119.9999526143074,351.10254
119.9999526143074,345.47177
119.9999526143074,344.1455
119.9999526143074,344.2139
119.99999284744263,342.1217
119.9999526143074,342.47842
119.9999526143074,339.94534
119.9999526143074,349.63684
119.9999526143074,350.3951
119.9999526143074,346.83545
119.9999526143074,350.1019
119.99999284744263,355.4166
119.9999526143074,359.89102
119.9999526143074,368.5488
119.9999526143074,372.83627
119.9999526143074,362.0514
119.9999526143074,381.0223
119.9999526143074,387.2855
119.9999526143074,399.2449
119.99999284744263,385.57306
119.9999526143074,397.07303
119.9999526143074,404.85944
119.9999526143074,408.15207
119.9999526143074,403.11847
119.9999526143074,408.79135
119.9999526143074,411.78928
119.99999284744263,431.433
119.9999526143074,443.23373
119.9999526143074,440.27914
119.9999526143074,435.183
119.9999526143074,450.6625
119.9999526143074,446.341
119.9999526143074,447.40793
119.99999284744263,459.3461
119.9999526143074,459.55966
119.9999526143074,445.0493
119.9999526143074,451.42032
119.9999526143074,458.1279
119.9999526143074,455.59714
119.9999526143074,460.01318
119.99999284744263,461.14716
119.9999526143074,457.2164
119.9999526143074,469.67972
119.9999526143074,468.96365
119.9999526143074,475.28387
119.9999526143074,473.8313
119.99999284744263,464.16296
119.9999526143074,464.30652
119.9999526143074,456.71426
119.9999526143074,462.7066
119.9999526143074,449.14838
119.9999526143074,462.1621
119.9999526143074,443.789
119.99999284744263,450.97513
119.9999526143074,450.4649
119.9999526143074,444.57083
119.9999526143074,437.13458
119.9999526143074,434.2683
119.9999526143074,436.64685
119.99999284744263,429.94382
119.9999526143074,427.5693
119.9999526143074,425.8693
119.9999526143074,404.50677
119.9999526143074,383.9988
119.9999526143074,401.38672
119.99999284744263,390.7977
119.9999526143074,382.29214
119.9999526143074,360.34015
119.9999526143074,343.61703
119.9999526143074,300.68198
119.9999526143074,283.54242
119.9999526143074,263.96646
119.99999284744263,244.38226
119.9999526143074,247.4429
119.9999526143074,240.74208
119.9999526143074,253.172
119.9999526143074,243.47696
119.9999526143074,241.0578
119.99999284744263,245.28008
119.9999526143074,235.74586
119.9999526143074,246.39856
119.9999526143074,250.67531
119.9999526143074,255.01791
119.9999526143074,256.73297
119.99999284744263,267.77377
119.9999526143074,288.9429
119.9999526143074,296.63528
119.9999526143074,316.68503
119.9999526143074,322.69214
119.99999284744263,326.64557
119.9999526143074,330.98627
119.9999526143074,334.82126
119.9999526143074,350.65796
119.9999526143074,349.0611
119.9999526143074,348.6857
119.99999284744263,351.5735
119.9999526143074,360.78073
119.9999526143074,351.95102
119.9999526143074,361.82895
119.9999526143074,363.5749
119.9999526143074,364.46497
119.99999284744263,365.1706
119.9999526143074,366.5581
119.9999526143074,369.07333
119.9999526143074,370.12698
119.9999526143074,373.86096
119.99999284744263,369.08817
119.9999526143074,374.75836
119.9999526143074,377.51917
119.9999526143074,384.14487
119.9999526143074,387.66864
119.9999526143074,386.42224
119.99999284744263,376.33673
119.9999526143074,386.88184
119.9999526143074,367.71002
119.9999526143074,383.61813
119.9999526143074,389.61206
119.99999284744263,370.74405
119.9999526143074,379.6288
119.9999526143074,374.30365
119.9999526143074,376.36777
119.9999526143074,379.70633
119.99999284744263,378.72812
119.9999526143074,372.69876
119.9999526143074,380.823
119.9999526143074,382.18155
119.9999526143074,397.37262
119.99999284744263,393.97348
119.9999526143074,378.77142
119.9999526143074,376.41434
119.9999526143074,386.81497
119.9999526143074,389.5104
119.9999526143074,382.32077
119.99999284744263,390.7513
119.9999526143074,396.83154
119.9999526143074,390.34787
119.9999526143074,388.28247
119.9999526143074,382.06406
119.99999284744263,376.66013
119.9999526143074,380.2342
119.9999526143074,381.74445
119.9999526143074,388.2246
119.9999526143074,372.5759
119.99999284744263,376.96838
119.9999526143074,369.26932
119.9999526143074,363.43457
119.9999526143074,362.2291
119.99999284744263,353.71368
119.9999526143074,351.7255
119.9999526143074,348.08075
119.9999526143074,338.99823
119.9999526143074,344.80865
119.99999284744263,329.2675
119.9999526143074,339.7917
119.9999526143074,330.1089
119.9999526143074,333.67062
119.9999526143074,329.93332
119.99999284744263,339.09732
119.9999526143074,343.86658
119.9999526143074,340.6887
119.9999526143074,351.69415
119.9999526143074,348.719
119.99999284744263,352.5547
119.9999526143074,354.81503
119.9999526143074,358.31473
119.9999526143074,373.33093
119.99999284744263,375.03482
119.9999526143074,391.5781
119.9999526143074,382.9925
119.9999526143074,395.35767
119.9999526143074,378.98544
119.99999284744263,380.2877
119.9999526143074,398.57425
119.9999526143074,406.04828
119.9999526143074,414.00854
119.99999284744263,406.75937
119.9999526143074,407.04132
119.9999526143074,411.2133
119.9999526143074,412.49124
119.9999526143074,420.39276
119.99999284744263,431.3716
119.9999526143074,440.50836
119.9999526143074,429.5568
119.9999526143074,433.83588
119.99999284744263,431.27078
119.9999526143074,445.822
119.9999526143074,446.55048
119.9999526143074,446.02124
119.99999284744263,455.84946
119.9999526143074,451.51236
119.9999526143074,446.512
119.9999526143074,456.37634
119.9999526143074,458.56494
119.99999284744263,450.8605
119.9999526143074,456.62747
119.9999526143074,454.75363
119.9999526143074,455.84976
119.99999284744263,455.54092
119.9999526143074,462.34882
119.9999526143074,445.19467
119.9999526143074,455.20306
119.99999284744263,447.70874
119.9999526143074,435.2646
119.9999526143074,425.55295
119.9999526143074,421.00522
119.99999284744263,423.0798
119.9999526143074,430.4191
119.9999526143074,429.2972
119.9999526143074,412.96112
119.99999284744263,409.61935
119.9999526143074,390.8056
119.9999526143074,398.84283
119.9999526143074,387.17535
119.99999284744263,391.26758
119.9999526143074,390.50696
119.9999526143074,374.6783
119.9999526143074,381.46152
119.99999284744263,355.49988
119.9999526143074,353.3952
119.9999526143074,335.79733
119.9999526143074,306.61465
119.99999284744263,283.50195
119.9999526143074,264.3586
119.9999526143074,247.5548
119.9999526143074,258.03455
119.99999284744263,245.66562
119.9999526143074,241.47511
119.9999526143074,242.6448
119.9999526143074,234.95973
119.99999284744263,245.60564
119.9999526143074,239.53668
119.9999526143074,241.82384
119.9999526143074,245.02888
119.99999284744263,256.86078
119.9999526143074,254.94537
119.9999526143074,275.69504
119.9999526143074,278.58017
119.99999284744263,289.75717
119.9999526143074,301.52042
119.9999526143074,316.4873
119.9999526143074,315.45444
119.99999284744263,314.25772
119.9999526143074,326.97882
119.9999526143074,336.7471
119.99999284744263,340.34955
119.9999526143074,353.46503
119.9999526143074,352.0676
119.9999526143074,355.77936
119.99999284744263,350.50052
119.9999526143074,353.79068
119.9999526143074,357.1519
119.9999526143074,355.73892
119.99999284744263,354.4665
119.9999526143074,368.27515
119.9999526143074,362.08173
119.99999284744263,370.07584
119.9999526143074,372.6528
119.9999526143074,369.341
119.9999526143074,380.32367
119.99999284744263,367.95514
119.9999526143074,374.6389
119.9999526143074,381.90433
119.99999284744263,379.8556
119.9999526143074,377.47064
119.9999526143074,380.71945
119.9999526143074,385.12695
119.99999284744263,382.15164
119.9999526143074,389.5093
119.9999526143074,387.11957
119.99999284744263,388.94003
119.9999526143074,381.12613
119.9999526143074,380.92096
119.9999526143074,394.25323
119.99999284744263,407.6846
119.9999526143074,383.40863
119.9999526143074,397.568
119.99999284744263,391.38162
119.9999526143074,405.35532
119.9999526143074,391.17392
119.9999526143074,394.14197
119.99999284744263,401.80096
119.9999526143074,397.97858
119.9999526143074,393.04587
119.99999284744263,398.45975
119.9999526143074,393.22305
119.9999526143074,388.78
119.99999284744263,390.34113
119.9999526143074,381.39084
119.9999526143074,383.68906
119.9999526143074,376.15753
119.99999284744263,386.25665
119.9999526143074,388.09293
119.9999526143074,378.90182
119.99999284744263,363.3176
119.9999526143074,366.7387
119.9999526143074,352.84534
119.99999284744263,353.3297
119.9999526143074,353.9202
119.9999526143074,350.72617
119.99999284744263,349.39035
119.9999526143074,345.8117
119.9999526143074,335.57315
119.9999526143074,329.92435
119.99999284744263,320.07895
119.9999526143074,327.73007
119.9999526143074,325.63937
119.99999284744263,330.43842
119.9999526143074,337.6912
119.9999526143074,339.75885
119.99999284744263,343.92023
119.9999526143074,339.35394
119.9999526143074,346.39337
119.99999284744263,349.5259
119.9999526143074,359.26794
119.9999526143074,355.92313
119.99999284744263,352.3108
119.9999526143074,368.10773
119.9999526143074,375.86395
119.99999284744263,387.70786
119.9999526143074,384.3503
119.9999526143074,396.40378
119.99999284744263,388.17374
119.9999526143074,388.74252
119.9999526143074,393.9133
119.99999284744263,401.5535
