JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2452769.4644,15.301,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4651,15.252,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4658,15.306,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4665,15.349,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4672,15.339,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4679,15.347,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4686,15.397,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4693,15.306,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4700,15.259,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4706,15.278,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4713,15.203,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4720,15.215,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4727,15.195,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4734,15.180,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4741,15.230,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4755,15.267,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4762,15.227,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4769,15.259,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4776,15.245,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4783,15.297,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4789,15.252,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4796,15.277,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4803,15.231,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4810,15.343,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4817,15.338,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4824,15.342,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4831,15.351,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4838,15.362,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4845,15.363,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4859,15.408,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4866,15.335,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4872,15.334,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4879,15.373,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4886,15.473,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4893,15.342,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4900,15.414,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4907,15.284,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4914,15.276,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4921,15.372,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4928,15.386,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4935,15.376,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4942,15.411,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4949,15.292,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4956,15.391,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4962,15.318,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4969,15.382,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4976,15.399,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4983,15.518,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4990,15.440,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.4997,15.356,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5004,15.507,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5011,15.363,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5018,15.397,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5025,15.446,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5032,15.478,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5039,15.399,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5045,15.370,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5052,15.475,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5059,15.358,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5066,15.386,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5073,15.541,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5080,15.438,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5087,15.352,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5094,15.445,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5101,15.453,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5108,15.460,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5115,15.516,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5122,15.428,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5129,15.434,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5135,15.444,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5142,15.453,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5149,15.400,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5156,15.471,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5163,15.408,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5170,15.540,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5177,15.522,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5184,15.606,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5191,15.723,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5198,15.582,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5205,15.549,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5212,15.751,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5219,16.157,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5225,16.106,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5232,16.108,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5239,16.284,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5246,16.027,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5253,15.714,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5260,15.738,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5267,15.570,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5274,15.483,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5281,15.464,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5288,15.522,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5295,15.533,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5301,15.298,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5308,15.460,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5315,15.463,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5322,15.298,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5329,15.336,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5336,15.303,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5343,15.258,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5350,15.251,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5364,15.336,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5371,15.442,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5378,15.274,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5385,15.439,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5392,15.211,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5398,15.316,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5405,15.238,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5412,15.331,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5419,15.231,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5426,15.327,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5433,15.383,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5440,15.380,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5447,15.318,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5454,15.367,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5461,15.257,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5468,15.252,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5475,15.324,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5481,15.373,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5488,15.286,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5495,15.202,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5502,15.393,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5509,15.273,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5516,15.270,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5523,15.225,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5530,15.183,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5537,15.249,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5544,15.355,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5551,15.409,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5558,15.442,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5565,15.359,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5572,15.443,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5578,15.323,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5585,15.375,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5592,15.426,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5599,15.325,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5606,15.310,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5613,15.307,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5620,15.388,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5627,15.461,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5634,15.555,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5641,15.585,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5648,15.577,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5655,15.500,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5668,15.453,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5675,15.359,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5682,15.400,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5689,15.298,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5696,15.347,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5703,15.428,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5710,15.428,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5717,15.393,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5724,15.632,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5731,15.356,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5738,15.409,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5751,15.211,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5758,15.620,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5765,15.515,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5772,15.449,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5779,15.382,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452769.5786,15.569,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3332,15.290,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3380,15.422,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3401,15.239,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3408,15.231,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3436,15.350,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3443,15.386,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3456,15.458,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3470,15.486,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3477,15.461,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3484,15.409,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3491,15.386,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3505,15.351,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3512,15.387,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3519,15.426,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3526,15.533,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3533,15.371,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3539,15.345,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
2452770.3546,15.331,0.15,,CR,MLF,,000-BBV-540,000-BBV-542,,UGSU+E,0,,Z,12.1,13.85,,OU VIR,,STD,,,,
