frequencies,power,peak_index
2.4320369694074206,1.436538680153046,81024
2.4427760025113865,1.2810159021848626,81382
2.456334781737623,1.1364746856713097,81834
2.469443601476263,1.9962236338163326,82271
2.4800926426827097,1.8729194812886951,82626
2.4954212625601584,0.7503706119055575,83137
2.5080801228112017,1.870428236094769,83559
2.5213989236440537,1.326596115962072,84003
2.534027786595924,0.5139840017811413,84424
2.545126787289967,2.0826696306213637,84794
2.561535309937647,1.4529307820235444,85341
2.573564226906056,0.8494503551457248,85742
2.583013376145579,1.3227501475090155,86057
2.603471534181626,1.2308293125073868,86739
2.6137906050971687,1.129733028484814,87083
2.6305290980357525,0.6421584227679326,87641
2.643457933979354,1.291690907196307,88072
2.651587202055261,1.441369253998111,88343
2.6658959137608247,1.4049066700543567,88820
2.6771149036515602,1.340769317342519,89194
2.689893753099296,1.572543706092247,89620
2.7029125809404166,1.7064000977289164,90054
2.71401158163446,1.2321539594291375,90424
2.7283502906391965,1.3039715329147918,90902
2.7418490752670865,2.1138519087962298,91352
2.754327951723092,1.2320226501368203,91768
2.7668668227774433,0.6417232432585507,92186
2.778865742446679,1.6620108243995875,92586
2.793714405537358,1.4043238548559898,93081
2.816512352908906,1.3458706715023347,93841
2.8361305865681063,1.3645505066391779,94495
2.849779357691862,2.1166424083992146,94950
2.8620182557544824,0.2779412420661657,95358
2.874587124108007,1.911805453360554,95777
2.8856561275028767,1.8120299216477964,96146
2.899544877020017,1.2728217454973938,96609
2.912533707561965,1.759645777165004,97042
2.924352643436162,1.414043066442791,97436
2.937071498285552,0.8493575561586436,97860
2.94832048547546,0.90224161048634,98235
2.963349132361178,1.1780873072769653,98736
2.9752880574320675,1.5072002497019623,99134
2.986507047322803,0.6648236908214078,99508
3.0024056158845402,0.8244435956941578,100038
3.0139845733653527,1.222929164109619,100424
3.0265234444197042,0.9269212872215926,100842
3.050041326971406,1.1764170745295317,101626
3.060780360075372,0.7407565323300159,101984
3.069809547126472,1.2972193339503582,102285
3.0823184208816503,1.4432228266777096,102702
3.0951872622269057,1.3198525910046077,103131
3.1067062251093716,1.2284707096777323,103515
3.122544799072763,1.0879724629588237,104043
3.1338237835618443,0.8099052437599129,104419
3.1456427194360415,1.4941500849592082,104813
3.159531468953182,1.404870019720351,105276
3.1724003102984373,1.213951010414765,105705
3.1845792137627114,1.4663792069498196,106111
3.198827930869929,1.7158812103810916,106586
3.2196460564960527,1.2273499110211874,107280
3.234434724988386,1.3169110112224856,107773
3.2476935312228914,0.8940460641088412,108215
3.2568127101715105,0.7182496460094363,108519
3.2743311328885945,1.0376232157008145,109103
3.284620206504964,1.4060611589053575,109446
3.29496927471968,0.7185206984199052,109791
3.3061582673112424,0.8799520375638166,110164
3.3138675731987264,0.6088677747549508,110421
3.3306060661373103,0.4012032320594534,110979
3.3435349020809118,1.4848959093912737,111410
3.3578136164873023,0.6373414396199355,111886
3.37896171240433,1.7244024111417093,112591
3.3948902782652404,0.7102415411260884,113122
3.4059292843609374,1.6549705850793495,113490
3.419698044681385,1.302374111840401,113949
3.4388663188529893,1.293270761205607,114588
3.4563547442709006,0.9057831344210299,115171
3.4761529617251394,0.8843482297007582,115831
3.514879474957598,1.2023694184348201,117122
3.535247641096125,0.8901504614730856,117801
3.5490164014165733,1.2657249698435247,118260
3.5753240327913725,1.63752167217172,119137
3.609160986258617,2.026022734829375,120265
3.62724935765999,0.8973265023578049,120868
3.648967402261307,2.121058452830067,121592
3.673535190284067,1.0758205617279377,122411
3.6855041126541295,1.718092354458175,122810
3.7009827190274436,1.2215167270891982,123326
3.7109418223529094,0.954042821161131,123658
3.722940742022145,1.402820477243608,124058
3.737759407813651,1.3024543038074596,124552
3.750088297773791,0.7935933377792991,124963
3.7664368258231242,1.0022737625302183,125508
3.776995875132052,0.9882083060329221,125860
3.7880048839285756,0.8914146732550613,126227
3.7965841114920793,0.5280941770247616,126513
3.808643025759661,1.874383766439826,126915
3.8303010757626317,1.7408757052882233,127637
3.843949846886387,2.6546312571712063,128092
3.8590984829687973,0.6004513735338276,128597
3.8695375430810324,1.4985375650773691,128945
3.882106411434557,2.7596118960809677,129364
3.8964751177384667,1.8555718348250019,129843
3.9086540212027407,2.23953556208581,130249
3.9199330056918225,3.524981265961287,130625
3.9340017390040014,2.692662528122102,131094
3.9466605992550448,1.641841293845816,131516
3.956769689076376,2.769377496198997,131853
3.973568176613306,2.1585760554769027,132413
3.9840972286230603,0.6262521286755449,132764
3.9965161104807194,1.390017683293786,133178
4.0117847357598215,2.2277332327492982,133687
4.03080302343556,1.0692931074765122,134321
4.041932021428776,2.1935665406458655,134692
4.053480981610416,1.8629410475602945,135077
4.066079847263113,1.08026551292858,135497
4.078108764231522,3.0737300805946712,135898
4.091097594773469,2.1061265097190662,136331
4.103276498237744,1.8418411047622971,136737
4.11683527746398,3.580697441380602,137189
4.129584129612543,1.8852042357418453,137614
4.140383157314855,1.4719482132500556,137974
4.1535819689510145,3.5487775629261744,138414
4.167920677955751,3.1505703618994536,138892
4.179349648940698,2.8548500244697395,139273
4.191198582114068,3.79815922071973,139668
4.206317220897305,3.6450329404845934,140172
4.217416221591348,2.219239746178382,140542
4.22947513585893,3.2021858664357485,140944
4.245283712523149,4.217830083428247,141471
4.264421989395579,2.9482318905342524,142109
4.284940142029972,4.226132981820383,142793
4.301438656575171,3.644361027927238,143343
4.324296598545065,5.082844642614136,144105
4.33968521302086,4.2468653976768636,144618
4.3507842137149035,2.4600664848829386,144988
4.362633146888274,5.85972637802325,145383
4.3766418856021065,3.9625518603900773,145850
4.388460821476303,3.1064144200240262,146244
4.401899611505847,4.5738315772885585,146692
4.414378487961852,3.3574062899169834,147108
4.426917359016204,3.0962648489031643,147526
4.440416143644094,3.6598614636622204,147976
4.451065184850541,2.3236339490899436,148331
4.463724045101585,3.587484715971744,148753
4.47950262446663,1.260007703989794,149279
4.4927314334019615,3.628031839188638,149720
4.499810796006811,4.026424390452165,149956
4.518259134998261,5.027243815714052,150571
4.533677746773229,8.84012964636256,151085
4.551796115473775,3.082999160783397,151689
4.572254273509822,10.70193859962571,152371
4.607261121644817,13.978973106173033,153538
4.649707299974738,13.510781029020194,154953
4.661076276361339,7.883235233486779,155332
4.6707054093959,5.908638674349045,155653
4.680304545131289,12.232674060994245,155973
4.690863594440216,19.63544666262736,156325
4.701392646449971,14.959855263172024,156676
4.711081774082879,13.97639220212332,156999
4.722720726162037,35.40440170833005,157387
4.733129788975099,14.629240164471891,157734
4.742938905804699,20.064613130375683,158061
4.752118079351665,17.226759440177283,158367
4.763367066541574,59.447185324831224,158742
4.774556059133135,17.591403989815678,159115
4.78382522457762,19.049060232958965,159424
4.793604344108047,14.402422925855582,159750
4.80401340692111,34.127067503152354,160097
4.815442377906057,13.510812721526186,160478
4.825161502838137,16.113361725960274,160802
4.835360584556987,16.96646492053321,161142
4.845709652771704,12.790122681058014,161487
4.855158802011227,4.321426635216014,161802
4.864727940447442,7.559851200937379,162121
4.87771677098939,13.315825915858445,162554
4.892295458387511,6.2771327192351745,163040
4.917643176188772,13.725916850718132,163885
4.933481750152163,10.472719024580758,164413
4.952949997315498,10.036782413060456,165062
4.967678671209485,14.46148585353884,165553
4.9868769426802615,6.704235740767998,166193
4.998515894759421,5.51909564135945,166581
5.0083250115890205,12.915805931403444,166908
5.01909404199216,7.789468855988027,167267
5.030223039985375,4.540585441711866,167638
5.040182143310841,1.0170860081274635,167970
5.04969128714871,6.026917984757401,168287
5.0608502824411,4.1066013568515745,168659
5.071739302040931,2.5263935966894,169022
5.082418340546551,2.521876577926568,169378
5.099576795673558,2.48851898169357,169950
5.112835601908063,2.192133112037761,170392
5.126124405441742,5.231391145108365,170835
5.138873257590305,3.128574317560805,171260
5.14892235281329,3.9459570522283225,171595
5.160531307593276,3.9151071333236342,171982
5.165570853854354,3.6078187941238866,172150
5.177599770822764,1.4869778539334078,172551
5.18785884713996,3.8616954132114674,172893
5.2021975561446965,6.21960241276359,173371
5.2159063218667985,1.16443012475485,173828
5.225955417089783,4.023775770447375,174163
5.24359382900356,4.563327045529045,174751
5.262372138285913,2.9878795249250505,175377
5.281090452969921,5.042604988268153,176001
5.2983089026952745,2.994104885792814,176575
5.311927676519857,1.8645826745359364,177029
5.3204769067841875,3.1861650276076223,177314
5.335475556370732,2.6109358035872576,177814
5.348134416621776,2.2592369013678324,178236
5.358453487537319,2.6284327563138215,178580
5.372072261361901,3.4105484397547303,179034
5.385541048690619,1.909739681739124,179483
5.398139914343316,1.2531915249126375,179903
5.411428717876994,3.3583453010120463,180346
5.423937591632172,2.105481918943581,180763
5.436716441079908,2.0276577138412777,181189
5.449015333740875,3.280385857831554,181599
5.460744277717553,1.7082234380593555,181990
5.475682932705752,2.1544994506039026,182488
5.48849177945266,2.9635785977193985,182915
5.511589699815939,3.0011051661094457,183685
5.523228651895098,1.9507538039028065,184073
5.531087944278448,1.455590601069725,184335
5.542036958476625,1.0254689261886596,184700
5.552596007785553,2.5789764193097686,185052
5.570174425100983,2.1435125871939262,185638
5.581243428495853,2.101024965131249,186007
5.591532502112223,2.578550460414217,186350
5.608240997751633,1.895527070606838,186907
5.619609974138234,1.688871260675527,187286
5.631308920815739,2.3950639894850467,187676
5.645677627119649,2.281343628748116,188155
5.6593263982434046,1.6713086866229967,188610
5.671235326015121,1.6845366521641514,189007
5.682004356418259,1.938837600137641,189366
5.702342525257614,1.3117913532345002,190044
5.72211074541268,1.9777379348956523,190703
5.738369281564495,1.0557315900868784,191245
5.756637636760906,1.0128626256661026,191854
5.765336853521101,0.89841188234003,192144
5.779045619243203,1.2498335785155361,192601
5.802773482889117,1.6224780911544174,193392
5.817952116270701,1.2029420668945354,193898
5.84338982596948,1.7311150187774054,194746
5.8568886105973705,1.2420359015274849,195196
5.884486125836612,1.5785889318119648,196116
5.9000847214066185,0.6159658621965524,196636
5.923002657974859,1.6432742559337559,197400
5.939111207630808,0.6660933337442496,197937
5.9623891117891255,1.4312825018051396,198713
5.986056980836692,0.8599217510651507,199502
6.0052252550082965,1.2824937556419478,200141
6.0148843853420315,1.204564693674269,200463
6.027843218584806,0.7066051322201506,200895
6.043681792548197,1.0696153822564534,201423
6.05682060958601,1.06607017917446,201861
6.070139410418862,1.3456780807655893,202305
6.083248230157502,1.301761238282727,202742
6.092367409106121,1.274332910980555,203046
6.109075904745532,1.0674314916638654,203603
6.121044827115594,0.818879794991214,204002
6.1333737170757345,1.4647058263876203,204413
6.145942585429259,1.7215441719724058,204832
6.158151486192706,0.6652260126884758,205239
6.1738700709594045,1.4839911234177388,205763
6.186258955517891,1.1811663754549022,206176
6.197867910297876,0.9168711406849167,206563
6.2124465976959975,1.2336663814321964,207049
6.2215357793454436,1.2054568084696766,207352
6.239714142644336,1.0362543657918626,207958
6.251533078518533,1.463197869526134,208352
6.274361023189254,0.9006237296550336,209113
6.293229324369127,1.588215503165042,209742
6.315217344663002,1.2718531004385123,210475
6.32889611308593,1.1359420412479673,210931
6.34569460062286,1.3236083811299644,211491
6.356133660735095,1.7022524880344643,211839
6.369692439961332,1.268173057576255,212291
6.3826512732041065,1.328177598139571,212723
6.391830446751071,1.3063349765175334,213029
6.408838915382213,0.962496820734129,213596
6.420537862059718,1.475390810929167,213986
6.429417062614952,1.5585664870449356,214282
6.44561560416842,0.44739424511080056,214822
6.462564078201216,1.2010456904386961,215387
6.473063132911797,0.7130603395614765,215737
6.48503205528186,0.734219452247792,216136
6.496790996557711,0.9652334694055794,216528
6.505280232223695,1.145928191654345,216811
6.525558406464704,0.9742248450187568,217487
6.539057191092594,0.8315276849470437,217937
6.5487463187255015,0.6042192066465257,218260
6.559515349128641,1.1017059974984749,218619
6.568334555085529,0.9894872524451448,218913
6.579583542275437,0.8627128565629855,219288
6.58912268341248,0.3230810473062377,219606
6.604061338400678,1.495038321982249,220104
6.617500128430223,0.46381221885130614,220552
6.625989364096206,0.2554322161499938,220835
6.643657773309156,1.6608363677856843,221424
6.654636784806507,0.34244606251428344,221790
6.664745874627838,0.5720685930206154,222127
6.680794429685441,1.4697908322625857,222662
6.718501034746014,1.6080829581725957,223919
6.729870011132615,0.6667424612580225,224298
6.742768849777043,0.6952766632670901,224728
6.75506774243801,0.9715149916407467,225138
6.771716243479074,0.6692904101804027,225693
6.78449509292681,0.5466112216314759,226119
6.794874158440699,0.8446048739801213,226465
6.812362583858611,0.935735930949407,227048
6.825921363084847,0.4375697542319696,227500
6.850249172714222,0.6443570232097844,228311
6.871487260528769,0.4435337708573123,229019
6.888495729159911,0.7518443526497426,229586
6.912103603609133,0.7748475581313087,230373
6.9371213511194885,0.6861423565315395,231207
6.950650133046552,0.9665524437634495,231658
6.963338990596768,0.6286349413939275,232081
6.980017488937007,1.1339170503547542,232637
6.9979258765433405,0.5852495099095251,233234
7.014454388387713,1.0724746833762426,233785
7.024533480909871,1.0172886298753265,234121
7.03569247620226,0.050598435544110136,234493
7.05501073686973,1.0441450621387036,235137
7.093287290614591,1.0799468971569939,236413
7.117495111047274,0.5996422196035535,237220
7.129614019913203,0.8382000089961241,237624
7.142302877463419,0.7344651512760141,238047
7.155021732312809,0.5480662992668583,238471
7.169150460223334,0.3727260890982945,238942
7.181089385294224,0.7883562920394926,239340
7.194198205032864,1.0421030315495763,239777
7.207007051779773,0.398483129263125,240204
7.219485928235778,0.9846138639687003,240620
7.231754823597572,0.9792774689513591,241029
7.246153527200654,0.3438351757818186,241509
7.25620262242364,0.6788948206010602,241844
7.269071463768895,1.0278760889574907,242273
7.287369816264479,0.9137563062787724,242883
7.3070180472228525,1.2016258444073245,243538
7.324356486144898,1.0990291720534207,244116
7.342714833238829,1.3358310559670186,244728
7.363382972369087,1.4637481155830263,245417
7.379881486914287,1.2223362599741787,245967
7.4021394829007185,1.4217840904547376,246709
7.418128043359975,1.0896198726750137,247242
7.428327125078826,0.5098034723332978,247582
7.441345952919947,1.180873645730013,248016
7.455534675428818,0.8410508407286037,248489
7.478662593091269,0.9780281308523301,249260
7.496390996902566,0.37915882679616597,249851
7.504070305490876,0.5732015006378502,250107
7.511749614079187,0.6225377627729121,250363
7.523418563457518,0.5133137453193755,250752
7.538507204941583,0.8862251142098304,251255
7.54984618402901,0.8347424921429712,251633
7.562025087493285,0.6289142646914221,252039
7.575643861317867,1.069926753415483,252493
7.587342807995372,0.5592809423435328,252883
7.613380463677614,1.380051592488394,253751
7.625319388748503,0.49552765542217264,254149
7.635308489373141,0.5034127019901234,254482
7.650697103848937,1.3401018462856853,254995
7.662696023518173,0.2517184782720525,255395
7.672805113339503,0.5007550867613475,255732
7.688523698106202,1.3693434181283817,256256
7.700912582664688,0.18038276656881028,256669
7.710301737305865,0.8348182879107015,256982
7.726740257252718,1.3188309114472796,257530
7.7486082883499,0.5737513481643577,258259
7.761507126994329,1.0392014782892272,258689
7.78463504465678,0.9227141842519492,259460
7.803563340435,0.5967146052535838,260091
7.82075179286118,1.101457729870936,260664
7.836560369525397,0.8670519700855374,261191
7.847599375621095,0.31743205471531005,261559
7.859028346606042,0.9858666635695578,261940
7.87027733379595,1.21132390713872,262315
7.884376064407302,0.6410805588986165,262785
7.895895027289768,1.0573405987840003,263169
7.90882386323337,1.0341447489953004,263600
7.9186629773621435,1.0233700730721813,263928
7.933541637751995,0.6803874686982494,264424
7.943440746479115,1.0941595147556682,264754
7.960149242118526,1.3483247576729287,265311
7.972598121275357,0.831397652708388,265726
7.985166989628882,0.8382740187732395,266145
7.997345893093156,1.2071460525716888,266551
8.017624067334165,1.1911389614010532,267227
8.036732346907423,1.1607325942414664,267864
8.060610197049202,0.796132317001197,268660
8.078638573852228,0.7999130838393057,269261
8.093157266652003,0.9553481125980037,269745
8.105216180919586,0.6022038739627139,270147
8.109475797402164,0.585120279876334,270289
8.12477441998044,0.7289244672791533,270799
8.14283279408264,1.5158221566731402,271401
8.157711454472492,0.8798182872698498,271897
8.183059172273753,0.9919242253319595,272742
8.20090756528174,1.2469945546237138,273337
8.215336266183996,1.1490951796246733,273818
8.233964588970485,0.6680956405246534,274439
8.246983416811606,1.2024478127986915,274873
8.25829239859986,0.37396250961179067,275250
8.267951528933596,0.4286908944172085,275572
8.27770065116485,1.0810653525874139,275897
8.288259700473777,1.2420558911117006,276249
8.307217993551168,0.6778233065922443,276881
8.324796410866599,1.529447372029351,277467
8.337635254912682,0.5773979887353728,277895
8.352423923405015,0.8432630203528257,278388
8.372492116551811,1.520845891787624,279057
8.390880460944915,0.44904963721509944,279670
8.413498424521425,1.5986193332688055,280424
8.426307271268334,1.2229233870116696,280851
8.447965321271303,1.487040512708071,281573
8.468783446897428,0.6825537396013691,282267
8.490981448285513,1.5764745482202227,283007
8.50289037605723,1.0153301990303232,283404
8.520498790671834,0.9626906677985261,283991
8.536727329524474,1.1659033682263384,284532
8.553495819762231,0.8275435143334254,285091
8.568674453143815,1.096206975818977,285597
8.583283137841109,0.6972568946211797,286084
8.594112162842595,1.5528536048552073,286445
8.605301155434157,1.3186511560849865,286818
8.620509786114914,1.0291088703753202,287325
8.632298724689937,1.4111935983463217,287718
8.646067485010386,1.4609106887960608,288177
8.659176304749025,1.4477927842421459,288614
8.671205221717434,1.399359563223413,289015
8.680384395264399,1.9615766568568491,289321
8.69883273425585,1.9037632429438223,289936
8.7098117457532,1.7487429170567756,290302
8.721030735643936,1.4345219836764298,290676
8.73485949056273,1.9743298009328452,291137
8.744638610093157,1.167068845663882,291463
8.755767608086373,1.5140873376226847,291834
8.765906695206876,0.8426668028308654,292172
8.776645728310843,2.0289597610590246,292530
8.784595012591712,1.1254894882025628,292795
8.800523578452623,1.239113414463003,293326
8.807962908647548,1.8075489465421466,293574
8.817892014673841,1.8137114724290417,293905
8.827941109896825,0.7113333109823166,294240
8.842309816200736,1.801709862639318,294719
8.85487868455426,1.6219708268063249,295138
8.867627536702823,0.947962316746164,295563
8.878906521191904,2.5587778551792892,295939
8.893365219393333,1.9923048193371018,296421
8.903864274103915,1.7906442267203067,296771
8.918502956100383,2.5541495162445043,297259
8.930981832556387,2.151361584785852,297675
8.943460709012392,2.324782400991337,298091
8.95518965298907,3.0392129898384077,298482
8.969588356592153,1.9840532942255842,298962
8.979247486925889,1.7832186300138875,299284
8.991246406595124,2.0802416594180495,299684
9.006874999464303,3.5695556386862273,300205
9.01587418921623,3.0967864359725192,300505
9.026433238525158,2.5290532789085587,300857
9.049951121076859,3.4138786113288533,301641
9.06548972204852,2.959576747425544,302159
9.086397839572163,4.65384855517738,302856
9.10268637302315,3.1665907897161825,303399
9.113725379118847,1.6090540440207006,303767
9.125574312292217,4.690772396972442,304162
9.141142910563051,2.3633895791368182,304681
9.151431984179421,2.761422635328447,305024
9.164420814721367,4.91232175441666,305457
9.177019680374066,3.026466763347784,305877
9.1925882786449,1.9200875195473441,306396
9.202817357662923,2.0676570511789096,306737
9.21103661763635,2.134607537341316,307011
9.227145167292298,3.587627046177823,307548
9.238094181490476,0.6717996466861466,307913
9.245113549496978,1.197745858144006,308147
9.253932755453867,2.8987933355392075,308441
9.26308193170166,3.37048289527729,308746
9.28183024368484,5.617802396545484,309371
9.296468925681307,8.184284560560993,309859
9.307087969588581,4.221891605409334,310213
9.323736470629646,1.9745351776775617,310768
9.33513544431542,6.440921494289419,311148
9.3531038265201,3.181006683328755,311747
9.373052030470204,14.783085168609823,312412
9.38535092313117,4.004602482683609,312822
9.401159499795389,3.7930295183140226,313349
9.410758635530778,9.359410174938391,313669
9.425817279715668,3.5707173660160616,314171
9.435566401946922,4.041862859756868,314496
9.443755664621175,5.351702739359055,314769
9.453534784151604,19.764972545987064,315095
9.464063836161356,10.421137645040512,315446
9.473093023212456,6.020062013501583,315747
9.487551721413887,15.908508764994107,316229
9.498380746415371,11.622568836550299,316590
9.507409933466471,17.10292117438793,316891
9.515869171833282,19.71821818114462,317173
9.526608204937249,79.85772462706097,317531
9.537407232639561,20.673662885877505,317891
9.545896468305545,17.010230051640495,318174
9.5548656607583,10.060112695515423,318473
9.56479476678459,15.305777395811322,318804
9.579523440678578,6.897096019574954,319295
9.589212568311485,10.044425773367402,319618
9.599501641927855,16.79998487362674,319961
9.609130774962416,6.808572072806006,320282
9.618129964714344,5.6429019371098335,320582
9.628119065338982,3.8288187278042134,320915
9.641857828360257,7.710922591817918,321373
9.653016823652646,2.7519228683529127,321745
9.667595511050768,3.8138576258622,322231
9.679354452326619,14.15619443756934,322623
9.69792278051476,2.3961581402501775,323242
9.71889089263675,6.799954931075702,323941
9.73073982581012,4.184191498171433,324336
9.755577589525439,7.5362328818262245,325164
9.772226090566503,10.014509305050227,325719
9.782725145277084,1.9718774309312477,326069
9.79112438904555,4.1542555377406085,326349
9.800393554490034,3.025289570383762,326658
9.810622633508057,4.688231758789831,326999
9.830510842859816,1.8600673035866198,327662
9.843919635590186,3.1486250609819457,328109
9.859278252766808,2.941654091309592,328621
9.87550679161945,2.6680377854463497,329162
9.88900557624734,6.166251757143297,329612
9.900974498617403,2.5234405997996885,330011
9.91009367756602,2.035670239461504,330315
