JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2451758.385,<13.7,,,Vis.,RMQ,,,,,,,,V,,,,IY UMA,,STD,,,,
2451805.6,<13.5,,,Vis.,KTO,,,,,EP 18.10,,,V,,,,IY UMA,,STD,,,,
2451806.32,<14.0,,,Vis.,KTO,,,,,EP 18.82,,,V,,,,IY UMA,,STD,,,,
2451807.32,<14.0,,,Vis.,KTO,,,,,EP 19.82,,,V,,,,IY UMA,,STD,,,,
2451808.32,<14.0,,,Vis.,KTO,,,,,EP 20.82,,,V,,,,IY UMA,,STD,,,,
2451809.6,<14.5,,,Vis.,KTO,,,,,EP 22.10,,,V,,,,IY UMA,,STD,,,,
2451811.59,<14.5,,,Vis.,KTO,,,,,EP 24.09,,,V,,,,IY UMA,,STD,,,,
2451812.6,<14.5,,,Vis.,KTO,,,,,EP 25.10,,,V,,,,IY UMA,,STD,,,,
2451816.589,13.0,,,Vis.,KTO,,,,,EP 29.089,,,V,,,,IY UMA,,STD,,,,
2451816.594,13.0,,,Vis.,KTO,,,,,EP 29.094,,,V,,,,IY UMA,,STD,,,,
2451816.6,13.8,,,Vis.,KTO,,,,,EP 29.100,,,V,,,,IY UMA,,STD,,,,
2451816.602,14.0,,,Vis.,KTO,,,,,EP 29.102,,,V,,,,IY UMA,,STD,,,,
2451816.604,14.3,,,Vis.,KTO,,,,,EP 29.104,,,V,,,,IY UMA,,STD,,,,
2451816.606,14.3,,,Vis.,KTO,,,,,EP 29.106,,,V,,,,IY UMA,,STD,,,,
2451816.61,14.2,,,Vis.,KTO,,,,,EP 29.110,,,V,,,,IY UMA,,STD,,,,
2451816.612,14.0,,,Vis.,KTO,,,,,EP 29.112,,,V,,,,IY UMA,,STD,,,,
2451816.616,13.7,,,Vis.,KTO,,,,,EP 29.116,,,V,,,,IY UMA,,STD,,,,
2451816.618,13.7,,,Vis.,KTO,,,,,EP 29.118,,,V,,,,IY UMA,,STD,,,,
2451816.621,14.2,,,Vis.,KTO,,,,,EP 29.121,,,V,,,,IY UMA,,STD,,,,
2451816.624,14.1,,,Vis.,KTO,,,,,EP 29.124,,,V,,,,IY UMA,,STD,,,,
2451816.626,14.2,,,Vis.,KTO,,,,,EP 29.126,,,V,,,,IY UMA,,STD,,,,
2451816.631,13.8,,,Vis.,KTO,,,,,EP 29.131,,,V,,,,IY UMA,,STD,,,,
2451816.635,13.5,,,Vis.,KTO,,,,,EP 29.135,,,V,,,,IY UMA,,STD,,,,
2451817.367,13.8,,,Vis.,RMQ,,,,,,,,V,,,,IY UMA,,STD,,,,
2451817.5854,13.5,,,Vis.,DPV,KW,,,,,,,V,,,,IY UMA,,STD,,,,
2451818.24,13.8,,,Vis.,KTO,,,,,EP 30.740,,,V,,,,IY UMA,,STD,,,,
2451818.578,13.8,,,Vis.,KTO,,,,,CT 01.078,,,V,,,,IY UMA,,STD,,,,
2451818.583,13.7,,,Vis.,KTO,,,,,CT 01.083,,,V,,,,IY UMA,,STD,,,,
2451818.587,13.4,,,Vis.,KTO,,,,,CT 01.087,,,V,,,,IY UMA,,STD,,,,
2451818.59,13.7,,,Vis.,KTO,,,,,CT 01.090,,,V,,,,IY UMA,,STD,,,,
2451818.592,13.5,,,Vis.,KTO,,,,,CT 01.092,,,V,,,,IY UMA,,STD,,,,
2451818.594,13.7,,,Vis.,KTO,,,,,CT 01.094,,,V,,,,IY UMA,,STD,,,,
2451818.596,14.0,,,Vis.,KTO,,,,,CT 01.096,,,V,,,,IY UMA,,STD,,,,
2451818.598,14.5,,,Vis.,KTO,,,,,CT 01.098,,,V,,,,IY UMA,,STD,,,,
2451818.6,15.1,,,Vis.,KTO,,,,,CT 01.100,,,V,,,,IY UMA,,STD,,,,
2451818.602,15.3,,,Vis.,KTO,,,,,CT 01.102,,,V,,,,IY UMA,,STD,,,,
2451818.603,14.6,,,Vis.,KTO,,,,,CT 01.103,,,V,,,,IY UMA,,STD,,,,
2451818.604,14.2,,,Vis.,KTO,,,,,CT 01.104,,,V,,,,IY UMA,,STD,,,,
2451818.606,14.1,,,Vis.,KTO,,,,,CT 01.106,,,V,,,,IY UMA,,STD,,,,
2451818.608,14.1,,,Vis.,KTO,,,,,CT 01.108,,,V,,,,IY UMA,,STD,,,,
2451818.61,14.1,,,Vis.,KTO,,,,,CT 01.110,,,V,,,,IY UMA,,STD,,,,
2451818.616,13.9,,,Vis.,KTO,,,,,CT 01.116,,,V,,,,IY UMA,,STD,,,,
2451818.62,13.8,,,Vis.,KTO,,,,,CT 01.120,,,V,,,,IY UMA,,STD,,,,
2451818.622,13.8,,,Vis.,KTO,,,,,CT 01.122,,,V,,,,IY UMA,,STD,,,,
2451818.627,13.7,,,Vis.,KTO,,,,,CT 01.127,,,V,,,,IY UMA,,STD,,,,
2451818.63,13.5,,,Vis.,KTO,,,,,CT 01.130,,,V,,,,IY UMA,,STD,,,,
2451818.634,13.6,,,Vis.,KTO,,,,,CT 01.134,,,V,,,,IY UMA,,STD,,,,
2451818.638,13.6,,,Vis.,KTO,,,,,CT 01.138,,,V,,,,IY UMA,,STD,,,,
2451818.8576,13.8,,,Vis.,SCE,,,,,001000835,,,V,,,,IY UMA,,STD,,,,
2451819.224,13.9,,,Vis.,KTO,,,,,CT 01.724,,,V,,,,IY UMA,,STD,,,,
2451819.352,14.0,,,Vis.,RMQ,,,,,CT 01.852,,,V,,,,IY UMA,,STD,,,,
2451819.577,14.2,,,Vis.,KTO,,,,,CT 02.077,,,V,,,,IY UMA,,STD,,,,
2451819.582,14.1,,,Vis.,KTO,,,,,CT 02.082,,,V,,,,IY UMA,,STD,,,,
2451819.589,14.1,,,Vis.,KTO,,,,,CT 02.089,,,V,,,,IY UMA,,STD,,,,
2451819.595,14.0,,,Vis.,KTO,,,,,CT 02.095,,,V,,,,IY UMA,,STD,,,,
2451819.602,14.0,,,Vis.,KTO,,,,,CT 02.102,,,V,,,,IY UMA,,STD,,,,
2451819.606,13.9,,,Vis.,KTO,,,,,CT 02.106,,,V,,,,IY UMA,,STD,,,,
2451819.61,13.9,,,Vis.,KTO,,,,,CT 02.110,,,V,,,,IY UMA,,STD,,,,
2451819.618,14.0,,,Vis.,KTO,,,,,CT 02.118,,,V,,,,IY UMA,,STD,,,,
2451819.622,13.9,,,Vis.,KTO,,,,,CT 02.122,,,V,,,,IY UMA,,STD,,,,
2451819.628,13.8,,,Vis.,KTO,,,,,CT 02.128,,,V,,,,IY UMA,,STD,,,,
2451819.632,14.4,,,Vis.,KTO,,,,,CT 02.132,,,V,,,,IY UMA,,STD,,,,
2451819.633,<14.5,,,Vis.,KTO,,,,,CT 02.133,,,V,,,,IY UMA,,STD,,,,
2451822.22,<14.0,,,Vis.,KTO,,,,,CT 04.72,,,V,,,,IY UMA,,STD,,,,
2451824.6,14.3,,,Vis.,KTO,,,,,CT 07.10,,,V,,,,IY UMA,,STD,,,,
2451827.59,14.8,,,Vis.,KTO,,,,,CT 10.09,,,V,,,,IY UMA,,STD,,,,
2451837.54,<14.5,,,Vis.,KTO,,,,,CT 20.04,,,V,,,,IY UMA,,STD,,,,
2451839.498,<14.5,,,Vis.,RMQ,,,,,CT 21.998,,,V,,,,IY UMA,,STD,,,,
2451841.5507,<14.2,,,Vis.,DPV,,,,,,,,V,,,,IY UMA,,STD,,,,
2451845.62,<15.2,,,Vis.,KTO,,,,,CT 28.12,,,V,,,,IY UMA,,STD,,,,
2451851.478,<14.0,,,Vis.,RMQ,,,,,OV 02.978,,,V,,,,IY UMA,,STD,,,,
2451853.8403,<14.2,,,Vis.,SXN,,142,,HENDEN,,,,V,,,,IY UMA,,STD,,,,
2451869.580,<16.0,,,Vis.,PYG,,,,,,,,V,,,,IY UMA,,STD,,,,
2451875.594,<15.4,,,Vis.,PYG,,,,,,,,V,,,,IY UMA,,STD,,,,
2451878.4653,<13.6,,,Vis.,DPV,,,,,,,,V,,,,IY UMA,,STD,,,,
2451878.553,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451878.560,<15.0,,,Vis.,PYG,,,,,,,,V,,,,IY UMA,,STD,,,,
2451880.6632,<14.2,,,Vis.,DPV,,142,,PE0900,202000355,,,V,,,,IY UMA,,STD,,,,
2451881.569,<15.0,,,Vis.,PYG,,,,,,,,V,,,,IY UMA,,STD,,,,
2451882.8910,<14.7,,,Vis.,SXN,,147,,PE00,,,,V,,,,IY UMA,,STD,,,,
2451885.6493,14.6,,,Vis.,DPV,VY,142,147,PE0900,207000335,,,V,,,,IY UMA,,STD,,,,
2451894.374,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451897.63,<15.2,,,Vis.,KTO,,,,,EC 19.13,,,V,,,,IY UMA,,STD,,,,
2451898.71,<15.2,,,Vis.,KTO,,,,,EC 20.21,,,V,,,,IY UMA,,STD,,,,
2451900.399,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451902.483,<15.0,,,Vis.,RMQ,,,,,EC 23.983,,,V,,,,IY UMA,,STD,,,,
2451922.4,<13.6,,,Vis.,RMQ,,,,,,,,V,,,,IY UMA,,STD,,,,
2451923.362,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451923.467,<13.7,,,Vis.,PYG,,,,,,,,V,,,,IY UMA,,STD,,,,
2451925.382,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451926.44,<15.2,,,Vis.,KTO,,,,,AN 16.94,,,V,,,,IY UMA,,STD,,,,
2451926.509,<15.0,,,Vis.,RMQ,,,,,,,,V,,,,IY UMA,,STD,,,,
2451928.495,<15.0,,,Vis.,RMQ,,,,,,,,V,,,,IY UMA,,STD,,,,
2451929.9333,<14.2,,,Vis.,SXN,,142,,PE00,,,,V,,,,IY UMA,,STD,,,,
2451930.37,<14.2,,,Vis.,RMQ,,,,,,,,V,,,,IY UMA,,STD,,,,
2451932.706,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451934.356,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451934.8451,<14.2,,,Vis.,SXN,,142,,PE00,,,,V,,,,IY UMA,,STD,,,,
2451935.723,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451936.508,<15.2,,,Vis.,RMQ,,,,,,,,V,,,,IY UMA,,STD,,,,
2451936.528,<14.3,,,Vis.,PYG,,,,,,,,V,,,,IY UMA,,STD,,,,
2451936.695,<13.6,,,Vis.,MGH,K,,,HENDEN,,,,V,,,,IY UMA,,STD,,,,
2451937.367,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451937.6125,<14.2,,,Vis.,SXN,,142,,PE00,,,,V,,,,IY UMA,,STD,,,,
2451951.64,<14.0,,,Vis.,KTO,,,,,FEB 11.14,,,V,,,,IY UMA,,STD,,,,
2451952.42,<14.2,,,Vis.,OJR,,,,,,,,V,,,,IY UMA,,STD,,,,
2451953.393,<14.3,,,Vis.,PYG,,,,,,,,V,,,,IY UMA,,STD,,,,
2451953.42,<14.2,,,Vis.,OJR,,,,,,,,V,,,,IY UMA,,STD,,,,
2451954.392,<13.6,,,Vis.,MGH,K,,,HENDEN,,,,V,,,,IY UMA,,STD,,,,
2451954.4403,<15.0,,,Vis.,RMQ,,150,,HENDEN,,,,V,,,,IY UMA,,STD,,,,
2451954.463,<14.3,,,Vis.,PYG,,,,,,,,V,,,,IY UMA,,STD,,,,
2451955.2417,<15.0,,,Vis.,RMQ,,150,,HENDEN,,,,V,,,,IY UMA,,STD,,,,
2451955.384,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451956.385,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451956.417,<13.6,,,Vis.,MGH,K,,,HENDEN,,,,V,,,,IY UMA,,STD,,,,
2451956.4500,<14.2,,,Vis.,DPV,,142,,PE0900,,,,V,,,,IY UMA,,STD,,,,
2451957.43,<14.7,,,Vis.,OJR,,,,,,,,V,,,,IY UMA,,STD,,,,
2451957.5313,<14.7,,,Vis.,DPV,,147,,PE0900,      =,,,V,,,,IY UMA,,STD,,,,
2451958.405,<13.7,,,Vis.,PYG,,,,,,,,V,,,,IY UMA,,STD,,,,
2451958.43,<14.7,,,Vis.,OJR,,,,,,,,V,,,,IY UMA,,STD,,,,
2451959.3347,<15.0,,,Vis.,RMQ,,150,,HENDEN,,,,V,,,,IY UMA,,STD,,,,
2451959.343,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451959.8354,<14.7,,,Vis.,SXN,,147,,PE00,,,,V,,,,IY UMA,,STD,,,,
2451961.24,<13.5,,,Vis.,KTO,,,,,FEB 20.74,,,V,,,,IY UMA,,STD,,,,
2451962.46,<14.7,,,Vis.,OJR,,,,,,,,V,,,,IY UMA,,STD,,,,
2451963.42,<14.7,,,Vis.,OJR,,,,,,,,V,,,,IY UMA,,STD,,,,
2451963.4799,<15.0,,,Vis.,RMQ,,150,,HENDEN,,,,V,,,,IY UMA,,STD,,,,
2451964.23,<14.0,,,Vis.,KTO,,,,,FEB 23.73,,,V,,,,IY UMA,,STD,,,,
2451964.388,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451964.438,<14.3,,,Vis.,PYG,,,,,,,,V,,,,IY UMA,,STD,,,,
2451964.5153,<15.0,,,Vis.,RMQ,,150,,HENDEN,,,,V,,,,IY UMA,,STD,,,,
2451965.335,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451966.23,<14.0,,,Vis.,KTO,,,,,FEB 25.73,,,V,,,,IY UMA,,STD,,,,
2451966.426,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451966.45,<14.7,,,Vis.,OJR,,,,,,,,V,,,,IY UMA,,STD,,,,
2451967.3674,<13.6,,,Vis.,DPV,H,136,,PE0900,      =,,,V,,,,IY UMA,,STD,,,,
2451968.3938,<14.2,,,Vis.,DPV,,142,,PE0900,      =,,,V,,,,IY UMA,,STD,,,,
2451968.4243,<15.0,,,Vis.,RMQ,,150,,HENDEN,,,,V,,,,IY UMA,,STD,,,,
2451968.7708,<14.7,,,Vis.,SXN,,147,142,PE00,,,,V,,,,IY UMA,,STD,,,,
2451969.7951,<14.7,,,Vis.,SXN,,147,142,PE00,,,,V,,,,IY UMA,,STD,,,,
2451970.374,<13.7,,,Vis.,PYG,,,,,,,,V,,,,IY UMA,,STD,,,,
2451970.442,<13.6,,,Vis.,MGH,K,,,HENDEN,,,,V,,,,IY UMA,,STD,,,,
2451970.4667,<14.5,,,Vis.,RMQ,,145,,HENDEN,,,,V,,,,IY UMA,,STD,,,,
2451971.41,<13.7,,,Vis.,PYG,,,,,,,,V,,,,IY UMA,,STD,,,,
2451971.5069,<14.0,,,Vis.,RMQ,,140,,HENDEN,,,,V,,,,IY UMA,,STD,,,,
2451973.443,14.3,,,Vis.,KTO,Y,,,,Used CONVERTV at HQ,,,V,,,,IY UMA,,STD,,,,
2451973.458,14.3,,,Vis.,KTO,,,,,,,,V,,,,IY UMA,,STD,,,,
2451973.459,<13.7,,,Vis.,PYG,,,,,,,,V,,,,IY UMA,,STD,,,,
2451973.492,14.8,,,Vis.,KTO,,,,,,,,V,,,,IY UMA,,STD,,,,
2451974.3521,<13.6,,,Vis.,RMQ,,136,,HENDEN,,,,V,,,,IY UMA,,STD,,,,
2451974.376,<13.4,,,Vis.,PYG,,,,,,,,V,,,,IY UMA,,STD,,,,
2451974.42,15.1,,,Vis.,KTO,,,,,MAR 05.92,,,V,,,,IY UMA,,STD,,,,
2451975.3674,<14.0,,,Vis.,RMQ,,140,,HENDEN,,,,V,,,,IY UMA,,STD,,,,
2451980.35,<14.2,,,Vis.,OJR,,,,,,,,V,,,,IY UMA,,STD,,,,
2451981.36,<14.2,,,Vis.,OJR,,,,,,,,V,,,,IY UMA,,STD,,,,
2451981.374,<14.3,,,Vis.,PYG,,,,,,,,V,,,,IY UMA,,STD,,,,
2451982.355,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451982.366,<14.3,,,Vis.,PYG,,,,VSNET,22CM,,,Z,,,,IY UMA,BAA-VSS,STD,,,,BAAVSS
2451982.3875,<15.4,,,Vis.,RMQ,,154,,PE00,,,,V,,,,IY UMA,,STD,,,,
2451983.376,<14.3,,,Vis.,PYG,,,,,,,,V,,,,IY UMA,,STD,,,,
2451983.47,<14.7,,,Vis.,OJR,,,,,,,,V,,,,IY UMA,,STD,,,,
2451984.36,<13.6,,,Vis.,OJR,,,,,,,,V,,,,IY UMA,,STD,,,,
2451984.4792,<15.0,,,Vis.,RMQ,,150,,PE00,,,,V,,,,IY UMA,,STD,,,,
2451986.7451,<14.7,,,Vis.,SXN,,147,142,PE00,,,,V,,,,IY UMA,,STD,,,,
2451987.7569,<14.7,,,Vis.,SXN,,147,142,PE00,,,,V,,,,IY UMA,,STD,,,,
2451988.26,<14.5,,,Vis.,KTO,,,,,MAR 19.76,,,V,,,,IY UMA,,STD,,,,
2451988.387,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451988.4854,<13.6,,,Vis.,POX,K,136,,MP2000,      =,,,V,,,,IY UMA,,STD,,,,
2451989.4563,<15.2,,,Vis.,RMQ,,152,,PE00,,,,V,,,,IY UMA,,STD,,,,
2451990.36,<15.0,,,Vis.,KTO,,,,,MAR 21.86,,,V,,,,IY UMA,,STD,,,,
2451990.7049,<14.7,,,Vis.,SXN,,147,142,PE00,,,,V,,,,IY UMA,,STD,,,,
2451991.35,<14.2,,,Vis.,OJR,,,,,,,,V,,,,IY UMA,,STD,,,,
2451993.29,<15.0,,,Vis.,KTO,,,,,MAR 24.79,,,V,,,,IY UMA,,STD,,,,
2451994.3,<15.0,,,Vis.,KTO,,,,,MAR 25.80,,,V,,,,IY UMA,,STD,,,,
2451994.38,<14.2,,,Vis.,OJR,,,,,,,,V,,,,IY UMA,,STD,,,,
2451995.4097,<15.0,,,Vis.,RMQ,,150,,PE00,,,,V,,,,IY UMA,,STD,,,,
2451996.2917,<15.2,,,Vis.,RMQ,,152,,PE00,,,,V,,,,IY UMA,,STD,,,,
2451996.42,<15.0,,,Vis.,KTO,,,,,MAR 27.92,,,V,,,,IY UMA,,STD,,,,
2451996.7840,<14.7,,,Vis.,SXN,,147,142,PE00,,,,V,,,,IY UMA,,STD,,,,
2451997.334,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2451999.376,<14.2,,,Vis.,MUY,,,,,,,,V,,,,IY UMA,,STD,,,,
2452000.37,<13.7,,,Vis.,OJR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452000.4063,<15.0,,,Vis.,PYG,B,,,VSNET,46CM,,,Z,,,,IY UMA,BAA-VSS,STD,,,,BAAVSS
2452002.53,<14.5,,,Vis.,KTO,,,,,APR 03.03,,,V,,,,IY UMA,,STD,,,,
2452004.3562,17.4,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3570,17.6,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3578,17.4,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3585,17.3,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3593,17.2,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3601,18.2,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3609,17.4,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3617,17.3,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3624,17.5,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3632,17.7,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3640,17.4,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3648,17.7,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3655,18.3,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3663,18.9,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3671,17.7,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3679,17.9,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3686,17.3,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3694,17.6,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3702,17.1,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3710,17.1,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3717,17.5,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3733,18.4,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3741,17.0,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3748,17.3,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3756,18.1,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3764,18.2,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3772,17.3,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3779,18.6,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3787,17.2,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3795,17.8,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3803,17.2,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3810,17.9,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3818,17.7,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3826,17.9,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3834,17.0,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3842,17.1,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3849,17.7,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3857,17.3,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3865,16.3,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3873,16.9,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3880,16.1,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3888,17.1,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3896,17.8,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3903,17.2,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3911,17.3,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3919,16.1,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3927,16.2,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3934,17.3,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3942,17.5,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3950,16.5,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3958,16.4,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3966,16.7,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3973,17.3,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3981,16.3,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3989,17.6,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.3997,17.2,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4004,17.7,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4012,17.2,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4020,18.0,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4028,18.8,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4035,19.9,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4043,17.4,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.405,<15.1,,,Vis.,PYG,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4051,17.6,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4059,17.4,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4066,17.9,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4074,17.1,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4082,17.9,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4090,17.4,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4097,17.7,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4105,17.9,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4113,17.5,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4121,17.8,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4129,18.2,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4136,17.7,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4144,17.3,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4152,17.3,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4159,17.8,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4167,17.1,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4175,17.5,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4183,17.7,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4190,17.4,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4198,17.8,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4206,17.0,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4213,17.6,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4221,18.1,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4229,17.7,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4237,18.4,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4245,17.3,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
2452004.4252,17.4,,,N/A,OAR,,,,,,,,V,,,,IY UMA,,STD,,,,
