E,C,O,O-C
-1633,1966.5144135418345,,
-1632,1966.871911063361,,
-1631,1967.229408584888,,
-1630,1967.5869061064145,,
-1629,1967.9444036279415,,
-1628,1968.3019011494682,,
-1627,1968.659398670995,,
-1626,1969.016896192522,,
-1625,1969.3743937140484,,
-1624,1969.7318912355754,,
-1623,1970.089388757102,,
-1622,1970.4468862786289,,
-1621,1970.8043838001556,,
-1620,1971.1618813216824,,
-1619,1971.519378843209,,
-1618,1971.8768763647358,,
-1617,1972.2343738862628,,
-1616,1972.5918714077893,,
-1615,1972.9493689293163,,
-1614,1973.306866450843,,
-1613,1973.6643639723698,,
-1612,1974.0218614938965,,
-1611,1974.3793590154232,,
-1610,1974.7368565369502,,
-1609,1975.0943540584767,,
-1608,1975.4518515800037,,
-1607,1975.8093491015304,,
-1606,1976.1668466230572,,
-1605,1976.524344144584,,
-1604,1976.8818416661106,,
-1603,1977.2393391876376,,
-1602,1977.596836709164,,
-1601,1977.954334230691,,
-1600,1978.3118317522178,,
-1599,1978.6693292737446,,
-1598,1979.0268267952713,,
-1597,1979.384324316798,,
-1596,1979.741821838325,,
-1595,1980.0993193598515,,
-1594,1980.4568168813785,,
-1593,1980.8143144029052,,
-1592,1981.171811924432,,
-1591,1981.5293094459587,,
-1590,1981.8868069674854,,
-1589,1982.2443044890124,,
-1588,1982.601802010539,,
-1587,1982.9592995320659,,
-1586,1983.3167970535924,,
-1585,1983.6742945751193,,
-1584,1984.031792096646,,
-1583,1984.3892896181728,,
-1582,1984.7467871396998,,
-1581,1985.1042846612263,,
-1580,1985.4617821827533,,
-1579,1985.8192797042798,,
-1578,1986.1767772258067,,
-1577,1986.5342747473335,,
-1576,1986.8917722688602,,
-1575,1987.249269790387,,
-1574,1987.6067673119137,,
-1573,1987.9642648334407,,
-1572,1988.3217623549672,,
-1571,1988.6792598764941,,
-1570,1989.0367573980209,,
-1569,1989.3942549195476,,
-1568,1989.7517524410744,,
-1567,1990.109249962601,,
-1566,1990.466747484128,,
-1565,1990.8242450056546,,
-1564,1991.1817425271815,,
-1563,1991.5392400487083,,
-1562,1991.896737570235,,
-1561,1992.2542350917618,,
-1560,1992.6117326132885,,
-1559,1992.9692301348155,,
-1558,1993.326727656342,,
-1557,1993.684225177869,,
-1556,1994.0417226993957,,
-1555,1994.3992202209224,,
-1554,1994.7567177424492,,
-1553,1995.114215263976,,
-1552,1995.4717127855029,,
-1551,1995.8292103070294,,
-1550,1996.1867078285563,,
-1549,1996.5442053500828,,
-1548,1996.9017028716098,,
-1547,1997.2592003931366,,
-1546,1997.6166979146633,,
-1545,1997.9741954361903,,
-1544,1998.3316929577168,,
-1543,1998.6891904792437,,
-1542,1999.0466880007702,,
-1541,1999.4041855222972,,
-1540,1999.761683043824,,
-1539,2000.1191805653507,,
-1538,2000.4766780868774,,
-1537,2000.8341756084042,,
-1536,2001.1916731299311,,
-1535,2001.5491706514576,,
-1534,2001.9066681729846,,
-1533,2002.2641656945113,,
-1532,2002.621663216038,,
-1531,2002.9791607375648,,
-1530,2003.3366582590916,,
-1529,2003.6941557806185,,
-1528,2004.051653302145,,
-1527,2004.409150823672,,
-1526,2004.7666483451987,,
-1525,2005.1241458667255,,
-1524,2005.4816433882522,,
-1523,2005.839140909779,,
-1522,2006.196638431306,,
-1521,2006.5541359528324,,
-1520,2006.9116334743594,,
-1519,2007.2691309958861,,
-1518,2007.6266285174129,,
-1517,2007.9841260389396,,
-1516,2008.3416235604664,,
-1515,2008.6991210819933,,
-1514,2009.0566186035198,,
-1513,2009.4141161250468,,
-1512,2009.7716136465735,,
-1511,2010.1291111681003,,
-1510,2010.486608689627,,
-1509,2010.8441062111538,,
-1508,2011.2016037326807,,
-1507,2011.5591012542072,,
-1506,2011.9165987757342,,
-1505,2012.2740962972607,,
-1504,2012.6315938187877,,
-1503,2012.9890913403144,,
-1502,2013.3465888618412,,
-1501,2013.7040863833681,,
-1500,2014.0615839048946,,
-1499,2014.4190814264216,,
-1498,2014.776578947948,,
-1497,2015.134076469475,,
-1496,2015.4915739910018,,
-1495,2015.8490715125286,,
-1494,2016.2065690340553,,
-1493,2016.564066555582,,
-1492,2016.921564077109,,
-1491,2017.2790615986355,,
-1490,2017.6365591201625,,
-1489,2017.9940566416892,,
-1488,2018.351554163216,,
-1487,2018.7090516847427,,
-1486,2019.0665492062694,,
-1485,2019.4240467277964,,
-1484,2019.781544249323,,
-1483,2020.1390417708499,,
-1482,2020.4965392923766,,
-1481,2020.8540368139033,,
-1480,2021.21153433543,,
-1479,2021.5690318569568,,
-1478,2021.9265293784838,,
-1477,2022.2840269000103,,
-1476,2022.6415244215373,,
-1475,2022.999021943064,,
-1474,2023.3565194645907,,
-1473,2023.7140169861175,,
-1472,2024.0715145076442,,
-1471,2024.4290120291712,,
-1470,2024.7865095506977,,
-1469,2025.1440070722247,,
-1468,2025.5015045937512,,
-1467,2025.8590021152781,,
-1466,2026.2164996368049,,
-1465,2026.5739971583316,,
-1464,2026.9314946798586,,
-1463,2027.288992201385,,
-1462,2027.646489722912,,
-1461,2028.0039872444386,,
-1460,2028.3614847659655,,
-1459,2028.7189822874923,,
-1458,2029.076479809019,,
-1457,2029.4339773305458,,
-1456,2029.7914748520725,,
-1455,2030.1489723735995,,
-1454,2030.506469895126,,
-1453,2030.863967416653,,
-1452,2031.2214649381797,,
-1451,2031.5789624597064,,
-1450,2031.9364599812332,,
-1449,2032.29395750276,,
-1448,2032.6514550242869,,
-1447,2033.0089525458134,,
-1446,2033.3664500673403,,
-1445,2033.723947588867,,
-1444,2034.0814451103938,,
-1443,2034.4389426319206,,
-1442,2034.7964401534473,,
-1441,2035.1539376749743,,
-1440,2035.5114351965008,,
-1439,2035.8689327180277,,
-1438,2036.2264302395545,,
-1437,2036.5839277610812,,
-1436,2036.941425282608,,
-1435,2037.2989228041347,,
-1434,2037.6564203256617,,
-1433,2038.0139178471882,,
-1432,2038.3714153687151,,
-1431,2038.7289128902419,,
-1430,2039.0864104117686,,
-1429,2039.4439079332953,,
-1428,2039.801405454822,,
-1427,2040.1589029763488,,
-1426,2040.5164004978756,,
-1425,2040.8738980194025,,
-1424,2041.2313955409293,,
-1423,2041.588893062456,,
-1422,2041.9463905839827,,
-1421,2042.3038881055095,,
-1420,2042.6613856270362,,
-1419,2043.018883148563,,
-1418,2043.37638067009,,
-1417,2043.7338781916167,,
-1416,2044.0913757131434,,
-1415,2044.4488732346701,,
-1414,2044.8063707561969,,
-1413,2045.1638682777236,,
-1412,2045.5213657992504,,
-1411,2045.8788633207773,,
-1410,2046.2363608423038,,
-1409,2046.5938583638308,,
-1408,2046.9513558853575,,
-1407,2047.3088534068843,,
-1406,2047.666350928411,,
-1405,2048.0238484499378,,
-1404,2048.3813459714647,,
-1403,2048.7388434929912,,
-1402,2049.096341014518,,
-1401,2049.4538385360447,,
-1400,2049.8113360575717,,
-1399,2050.1688335790986,,
-1398,2050.526331100625,,
-1397,2050.883828622152,,
-1396,2051.2413261436786,,
-1395,2051.5988236652056,,
-1394,2051.956321186732,,
-1393,2052.313818708259,,
-1392,2052.6713162297856,,
-1391,2053.0288137513126,,
-1390,2053.3863112728395,,
-1389,2053.743808794366,,
-1388,2054.101306315893,,
-1387,2054.4588038374195,,
-1386,2054.8163013589465,,
-1385,2055.1737988804734,,
-1384,2055.531296402,,
-1383,2055.888793923527,,
-1382,2056.2462914450534,,
-1381,2056.6037889665804,,
-1380,2056.961286488107,,
-1379,2057.318784009634,,
-1378,2057.6762815311604,,
-1377,2058.0337790526874,,
-1376,2058.3912765742143,,
-1375,2058.748774095741,,
-1374,2059.106271617268,,
-1373,2059.4637691387943,,
-1372,2059.8212666603213,,
-1371,2060.1787641818482,,
-1370,2060.5362617033747,,
-1369,2060.8937592249017,,
-1368,2061.251256746428,,
-1367,2061.608754267955,,
-1366,2061.9662517894817,,
-1365,2062.3237493110087,,
-1364,2062.681246832535,,
-1363,2063.038744354062,,
-1362,2063.396241875589,,
-1361,2063.7537393971156,,
-1360,2064.1112369186426,,
-1359,2064.468734440169,,
-1358,2064.826231961696,,
-1357,2065.1837294832226,,
-1356,2065.5412270047495,,
-1355,2065.898724526276,,
-1354,2066.256222047803,,
-1353,2066.61371956933,,
-1352,2066.9712170908565,,
-1351,2067.3287146123835,,
-1350,2067.68621213391,,
-1349,2068.043709655437,,
-1348,2068.401207176964,,
-1347,2068.7587046984904,,
-1346,2069.1162022200174,,
-1345,2069.473699741544,,
-1344,2069.831197263071,,
-1343,2070.1886947845974,,
-1342,2070.5461923061243,,
-1341,2070.903689827651,,
-1340,2071.261187349178,,
-1339,2071.618684870705,,
-1338,2071.9761823922313,,
-1337,2072.3336799137583,,
-1336,2072.6911774352848,,
-1335,2073.0486749568117,,
-1334,2073.4061724783387,,
-1333,2073.763669999865,,
-1332,2074.121167521392,,
-1331,2074.4786650429187,,
-1330,2074.8361625644457,,
-1329,2075.193660085972,,
-1328,2075.551157607499,,
-1327,2075.9086551290256,,
-1326,2076.2661526505526,,
-1325,2076.6236501720796,,
-1324,2076.981147693606,,
-1323,2077.338645215133,,
-1322,2077.6961427366596,,
-1321,2078.0536402581865,,
-1320,2078.411137779713,,
-1319,2078.76863530124,,
-1318,2079.1261328227665,,
-1317,2079.4836303442935,,
-1316,2079.8411278658205,,
-1315,2080.198625387347,,
-1314,2080.556122908874,,
-1313,2080.9136204304004,,
-1312,2081.2711179519274,,
-1311,2081.6286154734544,,
-1310,2081.986112994981,,
-1309,2082.343610516508,,
-1308,2082.7011080380344,,
-1307,2083.0586055595613,,
-1306,2083.416103081088,,
-1305,2083.773600602615,,
-1304,2084.1310981241413,,
-1303,2084.4885956456683,,
-1302,2084.8460931671952,,
-1301,2085.2035906887218,,
-1300,2085.5610882102487,,
-1299,2085.9185857317752,,
-1298,2086.276083253302,,
-1297,2086.633580774829,,
-1296,2086.9910782963557,,
-1295,2087.3485758178826,,
-1294,2087.706073339409,,
-1293,2088.063570860936,,
-1292,2088.4210683824626,,
-1291,2088.7785659039896,,
-1290,2089.136063425516,,
-1289,2089.493560947043,,
-1288,2089.85105846857,,
-1287,2090.2085559900966,,
-1286,2090.5660535116235,,
-1285,2090.92355103315,,
-1284,2091.281048554677,,
-1283,2091.6385460762035,,
-1282,2091.9960435977305,,
-1281,2092.353541119257,,
-1280,2092.711038640784,,
-1279,2093.068536162311,,
-1278,2093.4260336838374,,
-1277,2093.7835312053644,,
-1276,2094.141028726891,,
-1275,2094.498526248418,,
-1274,2094.856023769945,,
-1273,2095.2135212914714,,
-1272,2095.5710188129983,,
-1271,2095.928516334525,,
-1270,2096.286013856052,,
-1269,2096.6435113775783,,
-1268,2097.0010088991053,,
-1267,2097.358506420632,,
-1266,2097.7160039421587,,
-1265,2098.0735014636857,,
-1264,2098.430998985212,,
-1263,2098.788496506739,,
-1262,2099.1459940282657,,
-1261,2099.5034915497927,,
-1260,2099.8609890713196,,
-1259,2100.218486592846,,
-1258,2100.575984114373,,
-1257,2100.9334816358996,,
-1256,2101.2909791574266,,
-1255,2101.648476678953,,
-1254,2102.00597420048,,
-1253,2102.3634717220066,,
-1252,2102.7209692435335,,
-1251,2103.0784667650605,,
-1250,2103.435964286587,,
-1249,2103.793461808114,,
-1248,2104.1509593296405,,
-1247,2104.5084568511675,,
-1246,2104.865954372694,,
-1245,2105.223451894221,,
-1244,2105.580949415748,,
-1243,2105.9384469372744,,
-1242,2106.2959444588014,,
-1241,2106.653441980328,,
-1240,2107.010939501855,,
-1239,2107.3684370233814,,
-1238,2107.7259345449083,,
-1237,2108.0834320664353,,
-1236,2108.440929587962,,
-1235,2108.798427109489,,
-1234,2109.1559246310153,,
-1233,2109.5134221525423,,
-1232,2109.870919674069,,
-1231,2110.2284171955957,,
-1230,2110.5859147171223,,
-1229,2110.943412238649,,
-1228,2111.300909760176,,
-1227,2111.6584072817027,,
-1226,2112.0159048032297,,
-1225,2112.373402324756,,
-1224,2112.730899846283,,
-1223,2113.08839736781,,
-1222,2113.4458948893366,,
-1221,2113.8033924108636,,
-1220,2114.16088993239,,
-1219,2114.518387453917,,
-1218,2114.8758849754436,,
-1217,2115.2333824969705,,
-1216,2115.590880018497,,
-1215,2115.948377540024,,
-1214,2116.305875061551,,
-1213,2116.6633725830775,,
-1212,2117.0208701046045,,
-1211,2117.378367626131,,
-1210,2117.735865147658,,
-1209,2118.093362669185,,
-1208,2118.4508601907114,,
-1207,2118.8083577122384,,
-1206,2119.165855233765,,
-1205,2119.523352755292,,
-1204,2119.8808502768184,,
-1203,2120.2383477983453,,
-1202,2120.595845319872,,
-1201,2120.953342841399,,
-1200,2121.310840362926,,
-1199,2121.6683378844523,,
-1198,2122.0258354059793,,
-1197,2122.3833329275058,,
-1196,2122.7408304490327,,
-1195,2123.0983279705592,,
-1194,2123.455825492086,,
-1193,2123.8133230136127,,
-1192,2124.1708205351397,,
-1191,2124.5283180566666,,
-1190,2124.885815578193,,
-1189,2125.24331309972,,
-1188,2125.6008106212466,,
-1187,2125.9583081427736,,
-1186,2126.3158056643006,,
-1185,2126.673303185827,,
-1184,2127.030800707354,,
-1183,2127.3882982288806,,
-1182,2127.7457957504075,,
-1181,2128.103293271934,,
-1180,2128.460790793461,,
-1179,2128.8182883149875,,
-1178,2129.1757858365145,,
-1177,2129.5332833580414,,
-1176,2129.890780879568,,
-1175,2130.248278401095,,
-1174,2130.6057759226214,,
-1173,2130.9632734441484,,
-1172,2131.3207709656754,,
-1171,2131.678268487202,,
-1170,2132.035766008729,,
-1169,2132.3932635302554,,
-1168,2132.7507610517823,,
-1167,2133.108258573309,,
-1166,2133.465756094836,,
-1165,2133.8232536163623,,
-1164,2134.1807511378893,,
-1163,2134.5382486594162,,
-1162,2134.8957461809428,,
-1161,2135.2532437024697,,
-1160,2135.6107412239962,,
-1159,2135.968238745523,,
-1158,2136.3257362670497,,
-1157,2136.6832337885767,,
-1156,2137.040731310103,,
-1155,2137.39822883163,,
-1154,2137.755726353157,,
-1153,2138.1132238746836,,
-1152,2138.4707213962106,,
-1151,2138.828218917737,,
-1150,2139.185716439264,,
-1149,2139.543213960791,,
-1148,2139.9007114823175,,
-1147,2140.2582090038445,,
-1146,2140.615706525371,,
-1145,2140.973204046898,,
-1144,2141.3307015684245,,
-1143,2141.6881990899515,,
-1142,2142.045696611478,,
-1141,2142.403194133005,,
-1140,2142.760691654532,,
-1139,2143.1181891760584,,
-1138,2143.4756866975854,,
-1137,2143.833184219112,,
-1136,2144.190681740639,,
-1135,2144.548179262166,,
-1134,2144.9056767836923,,
-1133,2145.2631743052193,,
-1132,2145.620671826746,,
-1131,2145.978169348273,,
-1130,2146.3356668697993,,
-1129,2146.6931643913263,,
-1128,2147.050661912853,,
-1127,2147.4081594343797,,
-1126,2147.7656569559067,,
-1125,2148.123154477433,,
-1124,2148.48065199896,,
-1123,2148.8381495204867,,
-1122,2149.1956470420137,,
-1121,2149.55314456354,,
-1120,2149.910642085067,,
-1119,2150.2681396065936,,
-1118,2150.6256371281206,,
-1117,2150.9831346496476,,
-1116,2151.340632171174,,
-1115,2151.698129692701,,
-1114,2152.0556272142276,,
-1113,2152.4131247357545,,
-1112,2152.7706222572815,,
-1111,2153.128119778808,,
-1110,2153.485617300335,,
-1109,2153.8431148218615,,
-1108,2154.2006123433885,,
-1107,2154.558109864915,,
-1106,2154.915607386442,,
-1105,2155.2731049079684,,
-1104,2155.6306024294954,,
-1103,2155.9880999510224,,
-1102,2156.345597472549,,
-1101,2156.703094994076,,
-1100,2157.0605925156024,,
-1099,2157.4180900371293,,
-1098,2157.7755875586563,,
-1097,2158.133085080183,,
-1096,2158.49058260171,,
-1095,2158.8480801232363,,
-1094,2159.2055776447633,,
-1093,2159.5630751662898,,
-1092,2159.9205726878167,,
-1091,2160.2780702093432,,
-1090,2160.63556773087,,
-1089,2160.993065252397,,
-1088,2161.3505627739237,,
-1087,2161.7080602954507,,
-1086,2162.065557816977,,
-1085,2162.423055338504,,
-1084,2162.7805528600306,,
-1083,2163.1380503815576,,
-1082,2163.4955479030846,,
-1081,2163.853045424611,,
-1080,2164.210542946138,,
-1079,2164.5680404676646,,
-1078,2164.9255379891915,,
-1077,2165.283035510718,,
-1076,2165.640533032245,,
-1075,2165.998030553772,,
-1074,2166.3555280752985,,
-1073,2166.7130255968254,,
-1072,2167.070523118352,,
-1071,2167.428020639879,,
-1070,2167.7855181614054,,
-1069,2168.1430156829324,,
-1068,2168.500513204459,,
-1067,2168.858010725986,,
-1066,2169.215508247513,,
-1065,2169.5730057690394,,
-1064,2169.9305032905663,,
-1063,2170.288000812093,,
-1062,2170.64549833362,,
-1061,2171.0029958551468,,
-1060,2171.3604933766733,,
-1059,2171.7179908982002,,
-1058,2172.0754884197268,,
-1057,2172.4329859412537,,
-1056,2172.7904834627802,,
-1055,2173.147980984307,,
-1054,2173.5054785058337,,
-1053,2173.8629760273607,,
-1052,2174.2204735488876,,
-1051,2174.577971070414,,
-1050,2174.935468591941,,
-1049,2175.2929661134676,,
-1048,2175.6504636349946,,
-1047,2176.0079611565216,,
-1046,2176.365458678048,,
-1045,2176.722956199575,,
-1044,2177.0804537211015,,
-1043,2177.4379512426285,,
-1042,2177.795448764155,,
-1041,2178.152946285682,,
-1040,2178.5104438072085,,
-1039,2178.8679413287355,,
-1038,2179.2254388502624,,
-1037,2179.582936371789,,
-1036,2179.940433893316,,
-1035,2180.2979314148424,,
-1034,2180.6554289363694,,
-1033,2181.012926457896,,
-1032,2181.370423979423,,
-1031,2181.7279215009494,,
-1030,2182.0854190224763,,
-1029,2182.4429165440033,,
-1028,2182.80041406553,,
-1027,2183.157911587057,,
-1026,2183.5154091085833,,
-1025,2183.8729066301103,,
-1024,2184.2304041516372,,
-1023,2184.5879016731637,,
-1022,2184.9453991946907,,
-1021,2185.302896716217,,
-1020,2185.660394237744,,
-1019,2186.0178917592707,,
-1018,2186.3753892807977,,
-1017,2186.732886802324,,
-1016,2187.090384323851,,
-1015,2187.447881845378,,
-1014,2187.8053793669046,,
-1013,2188.1628768884316,,
-1012,2188.520374409958,,
-1011,2188.877871931485,,
-1010,2189.235369453012,,
-1009,2189.5928669745385,,
-1008,2189.9503644960655,,
-1007,2190.307862017592,,
-1006,2190.665359539119,,
-1005,2191.0228570606455,,
-1004,2191.3803545821725,,
-1003,2191.737852103699,,
-1002,2192.095349625226,,
-1001,2192.452847146753,,
-1000,2192.8103446682794,,
-999,2193.1678421898064,,
-998,2193.525339711333,,
-997,2193.88283723286,,
-996,2194.2403347543864,,
-995,2194.5978322759133,,
-994,2194.95532979744,,
-993,2195.312827318967,,
-992,2195.670324840494,,
-991,2196.0278223620203,,
-990,2196.3853198835473,,
-989,2196.7428174050738,,
-988,2197.1003149266007,,
-987,2197.4578124481277,,
-986,2197.815309969654,,
-985,2198.172807491181,,
-984,2198.5303050127077,,
-983,2198.8878025342347,,
-982,2199.245300055761,,
-981,2199.602797577288,,
-980,2199.9602950988146,,
-979,2200.3177926203416,,
-978,2200.6752901418686,,
-977,2201.032787663395,,
-976,2201.390285184922,,
-975,2201.7477827064486,,
-974,2202.1052802279755,,
-973,2202.4627777495025,,
-972,2202.820275271029,,
-971,2203.177772792556,,
-970,2203.5352703140825,,
-969,2203.8927678356094,,
-968,2204.250265357136,,
-967,2204.607762878663,,
-966,2204.9652604001894,,
-965,2205.3227579217164,,
-964,2205.6802554432434,,
-963,2206.03775296477,,
-962,2206.395250486297,,
-961,2206.7527480078234,,
-960,2207.1102455293503,,
-959,2207.467743050877,,
-958,2207.825240572404,,
-957,2208.1827380939303,,
-956,2208.5402356154573,,
-955,2208.8977331369842,,
-954,2209.2552306585108,,
-953,2209.6127281800377,,
-952,2209.9702257015642,,
-951,2210.327723223091,,
-950,2210.685220744618,,
-949,2211.0427182661447,,
-948,2211.4002157876716,,
-947,2211.757713309198,,
-946,2212.115210830725,,
-945,2212.4727083522516,,
-944,2212.8302058737786,,
-943,2213.187703395305,,
-942,2213.545200916832,,
-941,2213.902698438359,,
-940,2214.2601959598856,,
-939,2214.6176934814125,,
-938,2214.975191002939,,
-937,2215.332688524466,,
-936,2215.690186045993,,
-935,2216.0476835675195,,
-934,2216.4051810890464,,
-933,2216.762678610573,,
-932,2217.1201761321,,
-931,2217.4776736536264,,
-930,2217.8351711751534,,
-929,2218.19266869668,,
-928,2218.550166218207,,
-927,2218.907663739734,,
-926,2219.2651612612603,,
-925,2219.6226587827873,,
-924,2219.980156304314,,
-923,2220.337653825841,,
-922,2220.6951513473673,,
-921,2221.0526488688943,,
-920,2221.410146390421,,
-919,2221.7676439119477,,
-918,2222.1251414334747,,
-917,2222.482638955001,,
-916,2222.840136476528,,
-915,2223.1976339980547,,
-914,2223.5551315195817,,
-913,2223.9126290411086,,
-912,2224.270126562635,,
-911,2224.627624084162,,
-910,2224.9851216056886,,
-909,2225.3426191272156,,
-908,2225.700116648742,,
-907,2226.057614170269,,
-906,2226.4151116917956,,
-905,2226.7726092133225,,
-904,2227.1301067348495,,
-903,2227.487604256376,,
-902,2227.845101777903,,
-901,2228.2025992994295,,
-900,2228.5600968209565,,
-899,2228.9175943424834,,
-898,2229.27509186401,,
-897,2229.632589385537,,
-896,2229.9900869070634,,
-895,2230.3475844285904,,
-894,2230.705081950117,,
-893,2231.062579471644,,
-892,2231.4200769931704,,
-891,2231.7775745146973,,
-890,2232.1350720362243,,
-889,2232.492569557751,,
-888,2232.850067079278,,
-887,2233.2075646008043,,
-886,2233.5650621223313,,
-885,2233.9225596438578,,
-884,2234.2800571653847,,
-883,2234.6375546869117,,
-882,2234.995052208438,,
-881,2235.352549729965,,
-880,2235.7100472514917,,
-879,2236.0675447730187,,
-878,2236.425042294545,,
-877,2236.782539816072,,
-876,2237.140037337599,,
-875,2237.4975348591256,,
-874,2237.8550323806526,,
-873,2238.212529902179,,
-872,2238.570027423706,,
-871,2238.9275249452326,,
-870,2239.2850224667595,,
-869,2239.642519988286,,
-868,2240.000017509813,,
-867,2240.35751503134,,
-866,2240.7150125528665,,
-865,2241.0725100743934,,
-864,2241.43000759592,,
-863,2241.787505117447,,
-862,2242.145002638974,,
-861,2242.5025001605004,,
-860,2242.8599976820274,,
-859,2243.217495203554,,
-858,2243.574992725081,,
-857,2243.9324902466074,,
-856,2244.2899877681343,,
-855,2244.647485289661,,
-854,2245.004982811188,,
-853,2245.3624803327148,,
-852,2245.7199778542413,,
-851,2246.0774753757682,,
-850,2246.4349728972948,,
-849,2246.7924704188217,,
-848,2247.1499679403487,,
-847,2247.507465461875,,
-846,2247.864962983402,,
-845,2248.2224605049287,,
-844,2248.5799580264556,,
-843,2248.937455547982,,
-842,2249.294953069509,,
-841,2249.6524505910356,,
-840,2250.0099481125626,,
-839,2250.3674456340896,,
-838,2250.724943155616,,
-837,2251.082440677143,,
-836,2251.4399381986696,,
-835,2251.7974357201965,,
-834,2252.154933241723,,
-833,2252.51243076325,,
-832,2252.8699282847765,,
-831,2253.2274258063035,,
-830,2253.5849233278304,,
-829,2253.942420849357,,
-828,2254.299918370884,,
-827,2254.6574158924104,,
-826,2255.0149134139374,,
-825,2255.3724109354644,,
-824,2255.729908456991,,
-823,2256.087405978518,,
-822,2256.4449035000443,,
-821,2256.8024010215713,,
-820,2257.159898543098,,
-819,2257.517396064625,,
-818,2257.8748935861513,,
-817,2258.2323911076783,,
-816,2258.5898886292052,,
-815,2258.9473861507317,,
-814,2259.3048836722587,,
-813,2259.662381193785,,
-812,2260.019878715312,,
-811,2260.377376236839,,
-810,2260.7348737583657,,
-809,2261.0923712798926,,
-808,2261.449868801419,,
-807,2261.807366322946,,
-806,2262.1648638444726,,
-805,2262.5223613659996,,
-804,2262.879858887526,,
-803,2263.237356409053,,
-802,2263.59485393058,,
-801,2263.9523514521065,,
-800,2264.3098489736335,,
-799,2264.66734649516,,
-798,2265.024844016687,,
-797,2265.3823415382135,,
-796,2265.7398390597405,,
-795,2266.097336581267,,
-794,2266.454834102794,,
-793,2266.812331624321,,
-792,2267.1698291458474,,
-791,2267.5273266673744,,
-790,2267.884824188901,,
-789,2268.242321710428,,
-788,2268.599819231955,,
-787,2268.9573167534813,,
-786,2269.3148142750083,,
-785,2269.672311796535,,
-784,2270.029809318062,,
-783,2270.3873068395883,,
-782,2270.7448043611153,,
-781,2271.1023018826418,,
-780,2271.4597994041687,,
-779,2271.8172969256957,,
-778,2272.174794447222,,
-777,2272.532291968749,,
-776,2272.8897894902757,,
-775,2273.2472870118027,,
-774,2273.6047845333296,,
-773,2273.962282054856,,
-772,2274.319779576383,,
-771,2274.6772770979096,,
-770,2275.0347746194366,,
-769,2275.392272140963,,
-768,2275.74976966249,,
-767,2276.1072671840166,,
-766,2276.4647647055435,,
-765,2276.8222622270705,,
-764,2277.179759748597,,
-763,2277.537257270124,,
-762,2277.8947547916505,,
-761,2278.2522523131775,,
-760,2278.609749834704,,
-759,2278.967247356231,,
-758,2279.3247448777574,,
-757,2279.6822423992844,,
-756,2280.0397399208114,,
-755,2280.397237442338,,
-754,2280.754734963865,,
-753,2281.1122324853914,,
-752,2281.4697300069183,,
-751,2281.8272275284453,,
-750,2282.184725049972,,
-749,2282.5422225714988,,
-748,2282.8997200930253,,
-747,2283.2572176145522,,
-746,2283.6147151360788,,
-745,2283.9722126576057,,
-744,2284.3297101791322,,
-743,2284.687207700659,,
-742,2285.044705222186,,
-741,2285.4022027437127,,
-740,2285.7597002652396,,
-739,2286.117197786766,,
-738,2286.474695308293,,
-737,2286.83219282982,,
-736,2287.1896903513466,,
-735,2287.5471878728736,,
-734,2287.9046853944,,
-733,2288.262182915927,,
-732,2288.6196804374536,,
-731,2288.9771779589805,,
-730,2289.334675480507,,
-729,2289.692173002034,,
-728,2290.049670523561,,
-727,2290.4071680450875,,
-726,2290.7646655666144,,
-725,2291.122163088141,,
-724,2291.479660609668,,
-723,2291.8371581311944,,
-722,2292.1946556527214,,
-721,2292.5521531742484,,
-720,2292.909650695775,,
-719,2293.267148217302,,
-718,2293.6246457388283,,
-717,2293.9821432603553,,
-716,2294.339640781882,,
-715,2294.697138303409,,
-714,2295.0546358249358,,
-713,2295.4121333464623,,
-712,2295.7696308679892,,
-711,2296.1271283895157,,
-710,2296.4846259110427,,
-709,2296.842123432569,,
-708,2297.199620954096,,
-707,2297.5571184756227,,
-706,2297.9146159971497,,
-705,2298.2721135186766,,
-704,2298.629611040203,,
-703,2298.98710856173,,
-702,2299.3446060832566,,
-701,2299.7021036047836,,
-700,2300.0596011263106,,
-699,2300.417098647837,,
-698,2300.774596169364,,
-697,2301.1320936908905,,
-696,2301.4895912124175,,
-695,2301.847088733944,,
-694,2302.204586255471,,
-693,2302.5620837769975,,
-692,2302.9195812985245,,
-691,2303.2770788200514,,
-690,2303.634576341578,,
-689,2303.992073863105,,
-688,2304.3495713846314,,
-687,2304.7070689061584,,
-686,2305.064566427685,,
-685,2305.422063949212,,
-684,2305.779561470739,,
-683,2306.1370589922653,,
-682,2306.4945565137923,,
-681,2306.852054035319,,
-680,2307.209551556846,,
-679,2307.5670490783723,,
-678,2307.9245465998993,,
-677,2308.282044121426,,
-676,2308.6395416429527,,
-675,2308.9970391644797,,
-674,2309.354536686006,,
-673,2309.712034207533,,
-672,2310.0695317290597,,
-671,2310.4270292505867,,
-670,2310.784526772113,,
-669,2311.14202429364,,
-668,2311.499521815167,,
-667,2311.8570193366936,,
-666,2312.2145168582206,,
-665,2312.572014379747,,
-664,2312.929511901274,,
-663,2313.287009422801,,
-662,2313.6445069443275,,
-661,2314.0020044658545,,
-660,2314.359501987381,,
-659,2314.716999508908,,
-658,2315.0744970304345,,
-657,2315.4319945519615,,
-656,2315.789492073488,,
-655,2316.146989595015,,
-654,2316.504487116542,,
-653,2316.8619846380684,,
-652,2317.2194821595954,,
