time,flux
1816.3550779858174,-2.152867
1816.356466921155,0.60976714
1816.3578558569584,-3.5400088
1816.3592447927617,-3.5960543
1816.360633728566,-4.0126514
1816.3620226639036,-3.2592452
1816.3634115997063,-2.0906906
1816.364800535509,-1.8870866
1816.3661894708475,-2.4835205
1816.3675784066513,-4.817442
1816.3689673419885,-2.8300948
1816.3703562777914,-2.853149
1816.3717452135952,-3.3012037
1816.3731341489338,-3.6472428
1816.3745230847367,-3.4233468
1816.3759120200743,-3.7062628
1816.3773009558777,-1.5346131
1816.3786898912153,-1.2514119
1816.380078826553,-2.625075
1816.3814677623564,1.068822
1816.3925792464554,-0.76367444
1816.3939681817933,0.041153144
1816.39535711713,-0.24716961
1816.396746052468,0.26604038
1816.3981349878063,-1.9579755
1816.4023017942845,-0.5072901
1816.4078575356357,2.2637508
1816.4092464709734,0.50748926
1816.410635406311,0.38131976
1816.4120243416496,0.40284327
1816.4134132769873,0.5643501
1816.414802212324,1.0231427
1816.418969018338,1.202241
1816.4203579536752,1.0551279
1816.4217468890124,1.666448
1816.42313582435,1.3647773
1816.4245247592228,2.7002234
1816.4259136945607,1.9911655
1816.4273026298983,0.4320376
1816.428691565236,0.04825132
1816.4300805005737,0.59356844
1816.4314694354457,1.785883
1816.4328583707834,1.8150228
1816.4342473061213,2.2593856
1816.4356362409926,2.8975425
1816.4370251763303,0.7868302
1816.4384141116689,2.9658337
1816.4398030465409,-0.4210942
1816.441191981878,2.2063582
1816.4425809172158,0.24209787
1816.4439698520885,1.5446354
1816.4453587874264,1.4704276
1816.4467477222975,-0.40274554
1816.4481366576354,0.8157687
1816.4523034627173,2.067135
1816.453692398055,2.43856
1816.455081332927,0.4565437
1816.4564702682646,0.8692962
1816.4592481380096,0.4403302
1816.4606370733468,2.8465357
1816.462026008218,2.2538977
1816.4634149430908,1.8882526
1816.4661928133005,0.9924066
1816.468970683045,2.8208137
1816.4717485532547,0.76465756
1816.4745264229982,2.0456047
1816.4786932280808,2.5826595
1816.4800821629528,-0.60400325
1816.4828600326964,3.6481094
1816.5009161855678,0.44881734
1816.5023051204398,0.26497698
1816.5036940553118,1.4072608
1816.5050829897182,1.0177854
1816.5078608594617,0.66445065
1816.5106387287415,1.6212423
1816.512027663613,0.580333
1816.5134165984841,-0.09599382
1816.5148055328914,0.8063222
1816.5161944677643,1.4121679
1816.5175834026354,3.4348023
1816.5189723370413,1.5721614
1816.5203612719133,0.29794446
1816.5217502063206,-0.17046729
1816.5231391411926,2.2364225
1816.524528075599,3.808572
1816.525917010471,0.83777595
1816.5273059448768,-0.49620304
1816.5286948797489,0.5588397
1816.5300838141561,0.3913804
1816.5314727490281,0.826902
1816.5328616834338,0.80452305
1816.5342506178404,2.0611918
1816.5356395527128,0.6948505
1816.5370284871192,1.6007261
1816.538417421525,-0.29643208
1816.539806356397,1.9473752
1816.5439731600823,1.2450266
1816.5453620944886,0.8026729
1816.5481399633013,1.2580997
1816.5509178325797,1.6532133
1816.5523067669862,-0.34647337
1816.5536957013928,0.43787625
1816.5564735702062,2.4437053
1816.5578625046119,1.3746228
1816.5634182427034,1.8251923
1816.5648071771088,1.6046493
1816.5675850454568,1.666175
1816.5731407830826,0.76068324
1816.574529717489,2.0402238
1816.5759186518953,1.4618083
1816.5828633234619,2.4148462
1816.5842522578675,2.4469843
1816.5870301262148,1.0545455
1816.5884190606216,0.9428127
1816.5898079950275,2.781385
1816.5911969289682,2.051665
1816.595363731722,0.21427846
1816.6023084028225,1.7271756
1816.6036973367634,0.57153046
1816.605086271169,0.054664817
1816.6064752051107,0.8880344
1816.6078641395177,0.007120118
1816.6092530734577,0.7083956
1816.6106420078636,0.4518497
1816.6120309418047,0.1524741
1816.6134198757463,1.6720414
1816.6148088101522,3.2015564
1816.616197744092,3.2722535
1816.6175866784986,1.8359414
1816.61897561244,0.68072146
1816.624531348668,1.3409373
1816.6273092165502,1.7146922
1816.6300870848968,0.4589746
1816.6314760188375,1.2742982
1816.632864952779,1.4160508
1816.6342538867198,2.0119295
1816.6356428206595,-0.27400702
1816.6370317546005,1.3860898
1816.6398096229482,2.089025
1816.6439764247698,1.0224313
1816.6453653587107,3.8861995
1816.6467542926516,-1.4707775
1816.6481432265923,0.9847197
1816.6495321600673,1.8567218
1816.650921094008,1.0373185
1816.6523100279496,-0.34823152
1816.6536989618903,-1.1397351
1816.6550878958303,0.4573881
1816.6564768297703,1.3465945
1816.657865763712,2.5243044
1816.6592546976533,1.5171169
1816.6606436311276,2.7847807
1816.6620325650679,0.5603778
1816.6634214990086,0.61457515
1816.66481043295,1.4330975
1816.6661993664252,1.677976
1816.6675883003659,1.6549459
1816.6689772343066,-0.09941034
1816.6703661677816,-0.032374837
1816.6717551017223,0.4765897
1816.673144035663,1.5167724
1816.6745329691382,1.0153718
1816.6759219030782,1.486728
1816.677310837019,0.72184557
1816.6786997704949,0.16364011
1816.6800887044355,1.7632886
1816.6842555053267,1.692203
1816.6856444392674,0.46511865
1816.6870333727416,2.6329932
1816.6898112401582,0.9914494
1816.6912001740989,1.3191803
1816.6925891075734,1.5701264
1816.6939780410485,0.04976574
1816.6953669749892,0.101991646
1816.6967559084642,1.2405747
1816.6981448424058,0.23231815
1816.6995337758808,1.4086139
1816.7009227093554,-0.92546624
1816.7023116428297,-1.5612983
1816.703700576771,-1.1593128
1816.705089510247,-0.40880397
1816.7064784437214,0.08526508
1816.7078673771957,-0.9347072
1816.7092563111373,-2.3839695
1816.7106452446128,-1.5006707
1816.7120341780874,-4.392626
1816.7134231115624,-2.7121773
1816.7148120450374,-3.028477
1816.7162009785127,-4.0016036
1816.7175899124536,-3.4093928
1816.7189788459286,-2.8302026
1816.7203677794037,-2.9689214
1816.721756712878,-1.8777589
1816.7231456463533,-2.565049
1816.7245345798287,-4.924858
1816.725923513304,-3.460127
1816.7273124467783,-3.4797993
1816.7287013802543,-3.109742
1816.73009031373,-2.4652238
1816.7314792472043,-3.2109106
1816.732868180679,-5.547223
1816.734257114154,-4.6851397
1816.735646047164,-1.809433
1816.7370349806392,-1.1591576
1816.7384239141134,-0.31523547
1816.7398128475886,-0.9677809
1816.7412017810639,-0.28704542
1816.742590714539,-0.78783375
1816.7439796480146,0.5585214
1816.7453685810242,-0.27900094
1816.7467575144983,0.4961081
1816.7495353814493,-0.6795863
1816.7509243144586,0.20552374
1816.7523132479332,1.6115465
1816.7537021814076,-0.68873554
1816.7550911144176,0.7597297
1816.7564800478935,-0.25827596
1816.7578689813677,0.49477106
1816.7592579143766,0.7975528
1816.7606468478516,1.189698
1816.7620357808619,0.10137271
1816.7662025808213,-1.022307
1816.767591513831,1.7256333
1816.7689804473061,-0.44031596
1816.7703693803155,2.0387418
1816.7717583137905,1.0199784
1816.7745361802745,1.1918336
1816.7759251132843,1.1445656
1816.7800919127776,1.4405935
1816.7842587122718,0.007559129
1816.7856476457468,1.5913843
1816.787036578757,1.7630935
1816.7884255117665,1.7747763
1816.789814444775,1.1476108
1816.7912033782502,1.6902168
1816.7925923112598,1.5633165
1816.7939812442692,3.1004727
1816.795370177279,0.49004695
1816.7967591102886,1.5524293
1816.798148043763,0.7201468
1816.7995369767718,1.7103286
1816.8009259097819,1.3753135
1816.802314842792,3.3926635
1816.8037037758008,0.8130437
1816.8050927088093,1.9030513
1816.8064816418196,2.147128
1816.8078705748298,0.98003405
1816.8092595078383,1.0073941
1816.810648440848,1.6704156
1816.8120373738575,1.9868399
1816.8134263068669,0.66187656
1816.8148152398762,2.5241735
1816.8162041728856,-0.080247045
1816.817593105895,0.22367844
1816.8189820389039,2.804685
1816.8203709719132,1.3007399
1816.8217599049235,1.4821092
1816.8231488379329,1.6604792
1816.824537770476,2.6212995
1816.825926703486,0.58468753
1816.8273156364962,1.6569242
1816.828704569505,2.2664626
1816.8300935025136,0.8576412
1816.8314824350573,0.45685217
1816.8328713680676,1.2943159
1816.834260301077,-1.7402333
1816.8356492340858,0.69325745
1816.8370381666296,0.54883677
1816.838427099639,1.0492324
1816.8398160326483,4.059211
1816.841204965193,-0.12043117
1816.8425938982023,2.885601
1816.843982831211,0.95531005
1816.8453717637549,0.72580725
1816.8467606967647,2.0906713
1816.8481496293086,1.0122503
1816.8495385623173,1.1422905
1816.8509274953262,1.7497603
1816.8523164278706,4.376814
1816.8537053608807,2.1143389
1816.8592610915207,0.4429966
1816.86065002453,2.7314646
1816.8648168226273,2.7229235
1816.866205755171,1.8713075
1816.8675946881804,1.8911576
1816.868983620724,-0.13338952
1816.8703725532673,1.0956541
1816.8717614862774,1.9190005
1816.8731504188218,0.28329033
1816.874539351365,0.8526368
1816.8759282843737,1.3245313
1816.8814840145487,0.57168216
1816.882872947558,0.26194844
1816.8842618801027,0.5763515
1816.8870397451901,-0.20611936
1816.8884286777338,-0.507867
1816.889817610277,3.3436875
1816.8912065428208,-0.85369956
1816.8925954753654,0.01919306
1816.8939844083748,-0.7101749
1816.8953733409178,1.0198773
1816.8967622734608,0.806198
1816.8981512060054,0.48101056
1816.8995401385498,1.0269979
1816.9009290710928,-0.110321425
1816.9023180036365,-0.9990931
1816.9037069357155,0.72145295
1816.9050958682592,1.3248733
1816.9064848008024,0.60545355
1816.9078737333462,1.3361404
1816.9092626658899,1.1986144
1816.9106515984336,-1.0501915
1816.9120405309773,1.805194
1816.9134294635212,0.21280721
1816.9148183955995,1.4711882
1816.9162073281423,0.19909778
1816.9175962606869,0.30076814
1816.9189851932313,2.4164507
1816.9203741257743,0.17534928
1816.9217630578519,1.7378806
1816.9231519903963,0.06938694
1816.9245409229407,2.0518782
1816.9259298550182,1.9012033
1816.927318787561,2.7007432
1816.928707720105,2.199238
1816.9300966521837,2.4545448
1816.9314855847274,-0.067948766
1816.9328745172713,1.2853998
1816.9342634493496,0.8030119
1816.9356523818924,1.4358126
1816.9370413139707,2.207581
1816.938430246515,0.7828108
1816.9398191790588,0.60209906
1816.9412081111363,2.2101605
1816.94259704368,-0.59280175
1816.943985975759,1.00164
1816.9453749083027,1.7218848
1816.94676384038,0.76940155
1816.9481527724583,2.0903814
1816.9495417050025,1.4680454
1816.9509306370808,2.4651206
1816.9523195696238,0.72643846
1816.9537085017018,2.8709304
1816.9550974337799,1.1634465
1816.9564863663238,1.870745
1816.957875298402,2.9339635
1816.9592642309458,0.6771774
1816.9606531630238,3.045478
1816.9634310271808,1.0653182
1816.9648199597245,2.353138
1816.966208891802,1.478379
1816.9689867559582,2.4194412
1816.9703756885026,1.9874588
1816.97176462058,0.9478912
1816.9759314168145,0.62509143
1816.9773203488926,1.8521272
1816.9787092809706,1.9668261
1816.9800982135143,1.8225459
1816.9814871455924,1.9245538
1816.9828760776704,3.400478
1816.9842650097487,2.5332901
1816.985653941827,0.0044999383
1816.987042873904,1.6369125
1816.988431805983,1.1618346
1816.989820738062,0.8971845
1816.9912096701391,1.9235634
1816.9925986022167,1.6659784
1816.9939875342948,2.3754911
1816.9953764663737,3.5558271
1816.9967653984518,1.761704
1816.9981543300635,1.6930267
1816.9995432621417,1.1489011
1817.0009321942202,2.2862883
1817.0023211262983,1.6960374
1817.0037100583766,2.863536
1817.0050989904548,2.0688307
1817.0064879220663,1.8751748
1817.0078768541446,3.3726637
1817.0092657862233,0.35640568
1817.0106547183013,0.8069053
1817.012043650379,1.2657971
1817.0134325819906,1.3142178
1817.0148215140694,2.0187356
1817.0162104461483,2.4534695
1817.01759937776,2.0551388
1817.0189883098383,2.1708384
1817.0217661735294,1.1153879
1817.0231551056067,2.7767038
1817.0245440376848,2.642729
1817.0259329692972,3.1544962
1817.0273219013754,1.0719088
1817.028710832988,-1.3320073
1817.030099765066,2.3527932
1817.0314886966785,1.130503
1817.032877628756,1.5470221
1817.034266560369,1.9818387
1817.0356554924479,2.140243
1817.0370444240598,1.1299996
1817.038433356137,0.6581251
1817.0398222877502,2.139445
1817.041211219829,1.1320826
1817.0426001514406,2.317258
1817.0439890835182,1.3321285
1817.0453780151306,1.9828842
1817.046766946744,0.69301397
1817.048155878822,2.7972584
1817.0495448104343,1.1766559
1817.0509337420467,0.6385997
1817.0523226741243,-0.4555347
1817.0537116057367,1.7191833
1817.0551005373497,-0.52713406
1817.056489469428,1.2175378
1817.0578784010395,-0.32445154
1817.059267332652,-1.1011008
1817.0606562642652,-0.7621433
1817.0620451963432,0.62008137
1817.0634341279551,0.41939193
1817.0648230595675,0.050714366
1817.0662119911808,0.012921849
1817.0676009227932,-2.0735726
1817.068989854405,-1.1913092
1817.0703787860175,-2.0390995
1817.0717677180955,-2.3272989
1817.073156649708,-3.0111961
1817.0745455813203,-4.050556
1817.0759345129327,-2.9897723
1817.077323444545,-1.5835828
1817.0787123761577,-4.981052
1817.0801013077707,-2.468791
1817.0814902393831,-3.5639052
1817.082879170995,-2.8200076
1817.084268102607,-3.7906263
1817.0856570342198,-2.5434313
1817.087045965833,-0.450002
1817.0884348974448,-2.0062535
1817.0898238290565,-2.170729
1817.0912127602032,-2.2581053
1817.0926016918165,-2.9619722
1817.093990623429,-1.4899638
1817.0953795550413,-2.7075078
1817.096768486654,-1.5692496
1817.0981574182665,-1.1506193
1817.099546349879,-1.4940274
1817.1009352810256,-0.25108463
1817.102324212638,-2.5383396
1817.10371314425,-2.2328029
1817.1051020758623,-1.1126015
1817.1064910070097,1.4416901
1817.1078799386223,0.21485029
1817.1092688702338,0.8943393
1817.1106578018462,0.038396407
1817.1120467329938,1.7019937
1817.1134356646062,-1.0092101
1817.114824596218,1.1224184
1817.1162135273648,0.9095114
1817.1176024589781,0.93888354
1817.1189913901248,1.0917447
1817.1203803217365,0.28639522
1817.1217692533492,0.37364015
1817.1231581844959,3.3506238
1817.1245471161083,0.35942823
1817.1259360472557,1.0225714
1817.1273249788683,2.0590646
1817.128713910014,0.949557
1817.130102841626,0.22531615
1817.1314917727736,1.297769
1817.1328807043865,1.4897641
1817.1342696355327,0.6881499
1817.1370474982918,0.15845469
1817.1384364294395,0.50183564
1817.1412142921981,0.14355022
1817.1426032233448,0.22490689
1817.1439921549572,2.3133793
1817.145381086104,1.0399888
1817.1467700172507,2.503283
1817.148158948863,-0.19251001
1817.1495478800093,0.39994827
1817.150936811156,0.11380547
1817.1523257427693,0.54732555
1817.153714673916,1.5136886
1817.1551036050623,3.1318636
1817.1564925362095,1.090874
1817.1578814673571,1.1852536
1817.159270398969,2.8184633
1817.1606593301149,-0.23317906
1817.1620482612616,0.32488087
1817.1634371924092,-0.25570506
1817.164826123556,2.6095834
1817.1662150547027,0.4947495
1817.1676039858496,1.397294
1817.1689929174613,2.6083817
1817.170381848608,2.6404123
1817.1717707797557,2.1620185
1817.1731597109024,0.31648624
1817.1745486420486,3.1167333
1817.1759375731954,2.5931735
1817.1787154354897,1.7294238
1817.1801043666355,1.3879938
1817.1814932977825,2.1368704
1817.1828822289299,0.52775025
1817.1842711600766,2.5037546
1817.1884379530507,-0.45169523
1817.1898268841974,3.5546374
1817.1912158153443,0.3792544
1817.1926047464913,1.5392236
1817.195382608319,1.7216781
1817.2009383329055,-0.08803315
1817.2023272635874,1.5621378
1817.2037161947346,-0.746154
1817.205105125881,0.89533263
1817.2064940565615,-0.29189947
1817.2078829877082,1.102129
1817.2092719188554,1.7830207
1817.2106608495367,1.6743811
1817.2120497806836,0.77463746
1817.2134387118303,1.5318817
1817.2148276425114,2.2947502
1817.2162165736581,1.1996286
1817.2176055048049,3.3306026
1817.2189944354861,1.8560121
1817.2203833666322,3.376724
1817.2217722973132,1.4853925
1817.2231612284609,2.763735
1817.224550159142,1.0874894
1817.2259390902882,1.7033894
1817.2273280209693,2.3737268
1817.2287169521167,-0.2653579
1817.230105882798,1.3594918
1817.232883744625,1.200093
1817.2342726753068,1.1288962
1817.237050537134,0.7110026
1817.2384394682808,1.2906597
1817.2426062607906,0.33994296
1817.2439951914716,-0.16095753
1817.2453841221522,-0.32086533
1817.246773053298,-0.20659861
1817.24816198398,0.93830514
1817.2509398453421,1.185119
1817.2523287764884,0.20899151
1817.2537177071704,1.071218
1817.255106637852,1.3373702
1817.2564955685325,0.7467133
1817.2578844992136,0.7969995
1817.2592734303603,2.225384
1817.2606623610413,0.9952872
1817.2620512917226,0.386826
1817.263440222404,0.03213995
1817.264829153085,1.739544
1817.2662180837654,1.4590894
1817.267607014447,1.6881976
1817.268995945129,-0.012452003
1817.2703848758092,0.40758902
1817.2717738064898,1.5836512
1817.2731627371709,0.40196753
1817.2745516678528,1.265953
1817.275940598534,0.076835945
1817.2773295292145,-0.3500646
1817.2787184598956,1.2786431
1817.2801073905773,-1.5669274
1817.2814963212586,0.63196325
1817.2828852519397,0.3598554
1817.2842741826207,-0.033083007
1817.285663113301,0.885147
1817.2870520439824,1.1416725
1817.288440974664,1.3177589
1817.2898299053452,1.2833534
1817.2926077662405,0.77986467
1817.2939966969222,0.46472406
1817.2995524191817,3.0414205
1817.300941349863,1.4539529
1817.3037192107588,2.2770953
1817.30510814144,2.4415267
1817.3064970721211,1.0664974
1817.3092749330176,0.7758248
1817.3106638636987,0.5788511
1817.314830655277,3.6581082
1817.3189974463885,0.72210425
1817.3203863770705,2.7874804
1817.321775307285,1.174196
1817.3231642379656,0.16871586
1817.3245531686466,1.7178522
1817.325942098863,0.23439904
1817.3287199597594,1.8535291
1817.3301088899748,0.47721085
1817.3314978206554,2.2132852
1817.3328867508708,2.0619192
1817.3342756815528,2.671963
1817.3356646117682,0.5460072
1817.3370535419829,0.21629405
1817.3384424726642,2.251443
1817.33983140288,2.9785025
1817.3412203335613,0.28113085
1817.342609263776,2.339903
1817.3439981939914,2.3476546
1817.3453871246734,2.3682187
1817.3467760548888,1.4773759
1817.3481649851037,1.0968767
1817.3495539153191,2.066295
1817.3509428460002,4.119574
1817.3523317762156,2.2448308
1817.353720706432,1.8532665
1817.3551096366473,3.2606313
1817.3564985668622,0.90365285
1817.3578874975433,1.3168209
1817.3592764277591,2.7503014
1817.3606653579748,1.7461962
1817.3620542881895,3.7208169
1817.3634432184044,2.4189062
1817.3648321486205,0.58426905
1817.3662210788366,2.8029776
1817.3676100095172,1.4112204
1817.3689989397326,2.3226361
1817.370387869948,-0.5443406
1817.3717768001634,3.6301558
1817.3731657303788,1.7495565
1817.3745546605944,2.9001038
1817.37594359081,1.162789
1817.3773325210254,2.056235
1817.3787214512408,0.9533902
1817.3801103814562,0.6755894
1817.3814993116716,2.1982841
1817.3828882418866,0.71573776
1817.3842771721027,0.6619442
1817.385666101853,1.7376277
1817.387055032068,1.9014333
1817.3884439622827,1.0370619
1817.3912218227142,0.44549456
1817.3926107529296,1.5471387
1817.3939996831446,1.133293
1817.3953886128943,4.9101357
1817.3967775431106,1.1778468
1817.398166473326,-0.3224806
1817.3995554035414,0.37104997
1817.4009443337568,0.9001552
1817.402333263506,2.1449862
1817.4037221937215,1.0616792
1817.4051111239378,0.900778
1817.4065000536875,1.6021912
1817.4078889839022,0.6266357
1817.409277914117,1.3987259
1817.4106668438676,0.6430661
1817.4120557740837,1.2516212
1817.4134447042984,-0.17585786
1817.4148336340481,-0.106576696
1817.4162225642644,0.8931729
1817.4176114944798,-0.17534502
1817.4190004242291,-0.1210757
1817.4203893544445,-1.9412113
1817.4217782841943,-0.32540673
1817.4231672144097,-1.574375
1817.4245561441603,-0.7866737
1817.4259450743757,-0.7483332
1817.427334004125,-1.3827367
1817.4287229343395,-2.0889204
1817.4301118640901,-3.6328201
1817.4342786542702,-2.2344377
1817.4356675840206,-3.4146912
1817.4370565142367,-2.798898
1817.438445443986,-3.8801112
1817.4398343737357,-3.7856212
1817.4412233039511,-2.4856427
1817.4426122337009,-3.5964515
1817.4440011634506,-2.9524298
1817.4453900936662,-2.4606354
1817.4467790234162,-1.6531602
1817.448167953165,-3.3057585
1817.4495568833806,-1.5597281
1817.450945813131,-2.8846476
1817.4523347428808,-1.8510283
1817.45372367263,-1.3778598
1817.4551126028462,-0.6230418
1817.4565015325966,-1.6474847
1817.4578904623459,-0.3152743
1817.459279392095,-0.21792218
1817.4606683223105,-1.5793645
1817.4620572520607,-0.0027945968
1817.4634461818107,-0.5338694
1817.4648351115598,0.4708252
1817.4662240413095,-0.21777225
1817.4676129710592,-0.8264976
1817.4690019008092,0.22899607
1817.4703908305596,-0.37919953
1817.471779760775,2.6668625
1817.4731686905243,0.81182975
1817.474557620274,0.95379055
1817.4759465500247,1.760783
1817.4773354797744,0.505655
1817.4787244095237,1.4968482
1817.4801133392734,2.7011387
1817.4815022690236,2.8502514
1817.4828911987736,0.8330504
1817.4842801285226,3.0068157
1817.4856690582724,1.863621
1817.4870579880223,2.211878
1817.4884469173066,-0.024797611
1817.4898358470564,0.6632619
1817.4912247768061,0.13456193
1817.4926137065559,1.7885278
1817.4940026363056,1.3941363
1817.4953915660562,2.0170527
1817.496780495806,-0.14376266
1817.4981694255553,0.93885404
1817.4995583548384,2.2384524
1817.500947284589,0.6173804
1817.5023362143397,2.0713546
1817.5037251440885,1.9363856
1817.5051140733722,3.2924738
1817.506503003122,0.4034719
1817.5078919328726,1.538577
1817.5092808626223,-0.75148606
1817.5106697919064,1.1180547
1817.512058721656,2.5296555
1817.5134476514058,2.2012658
1817.51483658069,0.28102294
1817.5162255104399,1.1652924
1817.5176144401898,0.7616624
1817.519003369473,2.921565
1817.520392299223,0.4311508
1817.5217812289734,0.15925357
1817.5231701582575,3.5860372
1817.5245590880068,2.2962
1817.5259480172908,0.2557226
1817.5273369470415,1.3133271
1817.5287258763256,0.9512128
1817.5301148060746,0.52481693
1817.532892665109,1.7113944
1817.5342815943934,-0.35417095
1817.5370594534274,-0.88869274
1817.5384483831763,-0.05943517
1817.5398373124606,1.4611851
1817.541226242211,-0.5456655
1817.542615171495,1.4797977
1817.5440041007787,0.5708499
1817.545393030528,2.2450752
1817.5467819598125,0.37309018
1817.5481708895632,-0.8051148
1817.5495598188468,1.763565
1817.5509487481308,0.0516744
1817.5523376778813,1.1001103
1817.5537266071656,-0.7414214
1817.5551155364487,1.0524935
1817.5565044657328,0.045166034
1817.5578933954828,-0.052530132
1817.559282324767,1.6629255
1817.5606712540512,0.76772547
1817.5620601833352,1.0139291
1817.563449113085,1.2633773
1817.5648380423686,2.0693114
